token,label,source of relation
Moustapha,[97401]NER_PER,
Tahir,[97401]NER_PER,
ha,,
rubato,,
la,,
tela,,
del,,
Guercino,[97433]DBPEDIA,
e,,
l,,
',,
ha,,
anche,,
rovinata,,
trasportandola,,
in,,
Marocco,"[97402]NER_LOC, [97434]DBPEDIA",
.,,
Il,,
ladro,,
è,,
lui,,
e,,
non,,
ci,,
sono,,
dubbi,,
:,,
l,,
',,
ha,,
confessato,,
.,,
Ha,,
accettato,,
la,,
condanna,,
a,,
due,,
anni,,
e,,
ha,,
chiuso,,
le,,
sue,,
pendenze,,
con,,
le,,
autorità,,
italiane,,
.,,
Non,,
con,,
la,,
giustizia,,
marocchina,,
che,,
lo,,
ritiene,,
ancora,,
oggi,[97391]TE,
un,,
ricercato,,
",",,
anche,,
dopo,,
la,,
mancata,,
estradizione,,
decisa,,
dalla,,
Corte,[97403]NER_ORG,
d,[97403]NER_ORG,
',[97404]NER_ORG,
Appello,[97405]NER_ORG,
di,,
Bologna,"[97406]NER_LOC, [97435]DBPEDIA",
perché,,
rischiava,,
20,,
anni,,
di,,
carcere,,
.,,
Ha,,
pagato,,
il,,
suo,,
debito,,
con,,
la,,
giustizia,,
italiana,,
",",,
insomma,,
",",,
e,,
ora,[97392]TE,
continua,,
la,,
sua,,
vita,,
lavorando,,
e,,
di,,
sera,,
stando,,
con,,
la,,
famiglia,,
nella,,
sua,,
casa,,
.,,
Il,,
punto,,
è,,
che,,
abita,,
a,,
due,,
passi,,
dall,,
',,
ingresso,,
di,,
servizio,,
della,,
chiesa,,
dalla,,
quale,,
ha,,
rubato,,
la,,
tela,,
.,,
A,,
dividere,,
casa,,
sua,,
dall,,
',,
uscita,,
laterale,,
di,,
San,,
Vincenzo,,
è,,
infatti,,
un,,
diaframma,,
di,,
muro,,
tra,,
due,,
condomini,,
",",,
entrambi,,
della,,
stessa,,
proprietà,,
:,,
la,,
parrocchia,,
di,,
San,,
Biagio,,
",",,
sotto,,
la,,
quale,,
si,,
trova,,
San,,
Vincenzo,,
.,,
E,,
quella,,
parete,,
divisoria,,
ha,,
una,,
porta,,
comune,,
.,,
Proprio,,
attraverso,,
quella,,
porta,,
Tahir,[97407]NER_PER,
ha,,
trafugato,,
una,,
tela,,
di,,
tre,,
metri,,
di,,
altezza,,
",",,
una,,
volta,,
smontata,,
e,,
arrotolata,,
nella,,
solitudine,,
della,,
chiesa,,
chiusa,,
al,,
pubblico,,
.,,
Questa,,
la,,
situazione,,
è,,
emersa,,
nel,,
2017,,
",",,
durante,,
le,,
indagini,,
sul,,
clamoroso,,
furto,,
della,,
“,,
Madonna,[97408]NER_PER,
con,,
i,,
santi,,
Giovanni,[97409]NER_PER,
Evangelista,[97409]NER_PER,
e,,
Gregorio,"[97410]NER_PER, [97436]DBPEDIA",
Taumaturgo,"[97410]NER_PER, [97436]DBPEDIA",
”,,
avvenuto,,
nell,,
',,
agosto,,
2014,,
.,,
Quando,,
la,,
Procura,[97411]NER_ORG,
di,[97411]NER_ORG,
Casablanca,"[97411]NER_ORG, [97437]DBPEDIA",
avanzò,,
la,,
rogatoria,,
per,,
l,,
',,
estradizione,,
di,,
Tahir,[97412]NER_PER,
",",,
questi,,
era,,
uno,,
sconosciuto,,
che,,
risultava,,
solo,,
residente,,
accanto,,
al,,
luogo,,
del,,
furto,,
.,,
Poi,,
",",,
incoraggiato,,
dal,,
suo,,
avvocato,,
Domenico,[97413]NER_PER,
Ippolito,[97413]NER_PER,
",",,
ha,,
confessato,,
e,,
si,,
è,,
fatto,,
carico,,
delle,,
sue,,
responsabilità,,
.,,
Quindi,,
oggi,[97393]TE,
potrebbe,,
regolarmente,,
abitare,,
in,,
quell,,
',,
alloggio,,
.,,
Ma,,
per,,
le,,
forze,[97414]NER_ORG,
dell,[97414]NER_ORG,
',[97415]NER_ORG,
ordine,[97416]NER_ORG,
la,,
