token,label,source of relation
SAN,[136670]DBPEDIA,
CESARIO,[136670]DBPEDIA,
.,,
Forse,,
nemmeno,,
il,,
miglior,,
sceneggiatore,,
cinematografico,,
poteva,,
inventarsi,,
un,,
',,
azione,,
del,,
genere,,
.,,
Una,,
rapina,,
a,,
un,,
furgone,,
portavalori,,
che,,
",",,
sempre,,
per,,
rimanere,,
in,,
tema,,
",",,
si,,
è,,
svolta,,
in,,
più,,
atti,,
.,,
San,[136671]DBPEDIA,
Cesario,,
",",,
assalto,,
(,,
fallito,,
),,
a,,
portavalori,,
sull,,
',,
A1,[136657]NER_ORG,
con,,
spari,,
e,,
incendi,,
Si,,
inizia,,
con,,
l,,
',,
autostrada,[136672]DBPEDIA,
A1,"[136658]NER_ORG, [136672]DBPEDIA",
tra,,
San,[136673]DBPEDIA,
Cesario,,
e,,
Castelfranco,[136659]NER_ORG,
che,,
viene,,
bloccata,,
con,,
un,,
',,
azione,,
iniziata,,
intorno,,
alle,,
20,,
.,,
Quindi,,
alcuni,,
mezzi,,
si,,
muovono,,
in,,
retromarcia,,
in,,
entrambe,,
le,,
direzioni,,
",",,
poi,,
due,,
tir,,
si,,
intraversano,,
",",,
guidati,,
da,,
alcuni,,
del,,
commando,,
",",,
per,,
bloccare,,
ulteriormente,,
il,,
traffico,,
.,,
Di,,
lì,,
alla,,
vera,,
propria,,
azione,,
è,,
questione,,
di,,
secondi,,
",",,
di,,
attimi,[136674]DBPEDIA,
.,,
I,,
malviventi,,
escono,,
esplodendo,,
colpi,,
di,,
Kalashnikov,[136660]NER_PER,
alle,,
gomme,,
e,,
fanno,,
scendere,,
gli,,
automobilisti,,
che,,
hanno,,
dovuto,,
arrestare,,
la,,
marcia,,
.,,
Per,,
completare,,
il,,
blocco,,
autostradale,,
",",,
alcuni,,
mezzi,,
vengono,,
dati,,
alle,,
fiamme,,
.,,
Da,,
qui,,
nascono,,
anche,,
le,,
tre,,
esplosioni,,
avvertite,,
distintamente,,
a,,
San,[136675]DBPEDIA,
Cesario,,
e,,
Castelfranco,[136661]NER_ORG,
e,,
sempre,,
da,,
qui,,
arriva,,
il,,
fumo,,
visibile,,
a,,
distanza,,
.,,
Siamo,,
nel,,
vivo,,
",",,
il,,
colpo,,
è,,
nella,,
fase,,
centrale,,
:,,
il,,
mirino,,
si,,
sposta,,
sul,,
furgone,,
blindato,,
che,,
viaggia,,
in,,
autostrada,,
per,,
conto,,
della,,
ditta,,
vicentina,,
Battistolli,[136662]NER_PER,
.,,
I,,
vigilantes,,
devono,,
fare,,
fronte,,
a,,
un,,
vero,,
e,,
proprio,,
esercito,,
composto,,
da,,
15,,
persone,,
.,,
Anche,,
in,,
questo,,
caso,,
si,,
sentono,,
altri,,
colpi,,
d,,
',,
arma,,
da,,
fuoco,,
",",,
ma,,
il,,
bottino,,
resta,,
nel,,
portavalori,,
perché,,
non,,
sono,,
riusciti,,
ad,,
aprire,,
il,,
furgone,,
",",,
come,,
confermato,,
dalla,,
polizia,,
intervenuta,,
in,,
forze,,
lungo,,
l,,
',,
autostrada,,
.,,
Anche,,
perché,,
ormai,,
si,,
è,,
scatenato,,
un,,
bel,,
trambusto,,
.,,
Tanto,,
che,,
anche,,
in,,
paese,,
",",,
a,,
San,[136676]DBPEDIA,
Cesario,,
che,,
in,,
linea,,
d,,
',,
aria,,
è,,
a,,
un,,
tiro,,
di,,
schioppo,[136677]DBPEDIA,
",",,
qualcuno,,
si,,
sta,,
chiedendo,,
cosa,,
stia,[136678]DBPEDIA,
accadendo,,
.,,
Il,,
timore,,
",",,
pure,,
sentendo,,
tutti,,
quegli,,
scoppi,,
",",,
è,,
che,,
qualcuno,,
si,,
sia,,
fatto,,
male,,
e,,
parecchio,,
.,,
La,,
realtà,,
è,,
che,,
",",,
fortunatamente,,
",",,
non,,
ci,,
saranno,,
feriti,,
.,,
Fatta,,
eccezione,,
per,,
i,,
due,,
vigilantes,,
che,,
dovranno,,
fare,,
i,,
conti,,
con,,
qualche,,
ammaccatura,,
.,,
Il,,
commando,,
",",,
nel,,
frattempo,,
",",,
è,,
già,,
in,,
fuga,,
braccato,,
dalle,,
forze,,
dell,,
',,
ordine,,
.,,
L,,
',,
ultima,,
parte,,
del,,
“,,
film,,
”,,
chiama,,
in,,
causa,,
una,,
quantità,,
importante,,
di,,
chiodi,,
a,,
tre,,
punte,,
.,,
Lanciati,,
dai,,
banditi,,
sull,,
',,
asfalto,,
per,,
proteggersi,,
la,,
fuga,,
ed,,
evitare,,
inseguimenti,,
.,,
Caccia,,
ai,,
ladri,,
da,,
una,,
parte,,
e,,
macchina,,
dei,,
soccorsi,,
d,,
',,
altra,,
già,,
attiva,,
.,,
Come,,
detto,,
",",,
infatti,,
",",,
il,,
timore,,
è,,
che,,
ci,,
siano,,
feriti,,
e,,
per,,
questo,,
arrivano,,
sul,,
posto,,
diversi,,
mezzi,,
del,,
118,[136663]NER_ORG,
:,,
ambulanza,,
",",,
automedica,,
e,,
anche,,
l,,
',,
elicottero,,
fatto,,
alzare,,
in,,
volo,,
per,,
ovviare,,
alle,,
code,,
che,,
col,,
passare,,
del,,
tempo,,
si,,
sono,,
create,,
con,,
la,,
chiusura,,
del,,
tratto,,
di,,
autostrada,,
che,,
va,,
da,,
Valsamoggia,[136664]NER_LOC,
a,,
Modena,[136665]NER_LOC,
Sud,[136665]NER_LOC,
.,,
Le,,
carreggiate,,
",",,
tra,,
l,,
',,
altro,,
",",,
sono,,
rimaste,,
chiuse,,
per,,
diverse,,
ore,,
.,,
Il,,
tempo,,
necessario,,
per,,
effettuare,,
meticolosi,,
rilievi,,
e,,
spegnere,,
i,,
numerosi,,
incendi,,
",",,
un,,
lavoro,,
importante,,
svolto,,
da,,
diverse,,
squadre,,
dei,,
vigili,,
del,,
fuoco,,
arrivate,,
da,,
Modena,[136666]NER_LOC,
e,,
Bologna,[136667]NER_LOC,
.,,
Tanti,,
",",,
quindi,,
",",,
sono,,
stati,,
i,,
chilometri,,
di,,
coda,,
sia,,
in,,
direzione,,
Milano,[136668]NER_LOC,
che,,
in,,
direzione,,
Bologna,[136669]NER_LOC,
.,,
Il,,
tutto,,
accompagnato,,
dalla,,
“,,
solita,,
”,,
cortina,,
di,,
fumo,,
.,,
Come,,
in,,
un,,
film,,
",",,
ma,,
questa,,
volta,,
è,,
realtà,,
.,,
—,,
©,,
RIPRODUZIONE,,
RISERVATA,,
