token,label,source of relation
Grazie,,
alla,,
segnalazione,,
di,,
un,,
residente,,
",",,
che,,
aveva,,
visto,,
due,,
ladri,,
che,,
in,,
via,[59027]NER_LOC,
Munari,"[59027]NER_LOC, [59032]DBPEDIA",
si,,
stavano,,
allontanando,,
con,,
la,,
sua,,
bicicletta,,
",",,
la,,
polizia,,
è,,
riuscita,,
scoprire,,
il,,
nascondiglio,,
",",,
il,,
deposito,,
della,,
refurtiva,,
di,,
questi,,
due,,
ladri,,
e,,
a,,
recuperare,,
",",,
oltre,,
a,,
quella,,
del,,
residente,,
appena,,
derubato,,
",",,
anche,,
altre,,
tre,,
biciclette,,
di,,
valore,,
.,,
Ora,[59026]TE,
chi,,
è,,
stato,,
derubato,,
potrà,,
andare,,
in,,
questura,,
",",,
mostrando,,
la,,
denuncia,,
di,,
furto,,
",",,
per,,
richiedere,,
la,,
restituzione,,
della,,
propria,,
due,,
ruote,,
.,,
Ecco,,
le,,
biciclette,,
recuperate,,
:,,
una,,
“,,
Run,,
&,,
Bike,,
di,,
colore,,
nero,,
",",,
con,,
forcella,,
anteriore,,
del,,
tipo,,
ammortizzata,,
con,,
cambio,,
posteriore,,
a,,
sei,,
rapporti,,
e,,
sul,,
manubrio,,
un,,
campanello,,
di,,
colore,,
grigio,,
;,,
una,,
mountain,,
bike,,
Pininfarina,"[59028]NER_ORG, [59033]DBPEDIA",
",",,
di,,
colore,,
verde,,
e,,
grigio,,
",",,
con,,
la,,
sella,,
di,,
colore,,
nero,,
e,,
con,,
un,,
campanello,,
a,,
forma,,
di,,
pallone,,
da,,
calcio,,
e,,
una,,
"""",,
Bianchi,,
"""",,
",",,
modello,,
Allicanto,,
di,,
colore,,
verde,,
scuro,,
.,,
Quanto,,
ai,,
ladri,,
",",,
la,,
polizia,,
ha,,
così,,
denunciato,,
per,,
ricettazione,,
",",,
D,[59029]NER_PER,
.,[59029]NER_PER,
D,[59029]NER_PER,
.,[59029]NER_PER,
",",,
brasiliano,,
di,,
anni,,
19,,
",",,
irregolare,,
sul,,
territorio,,
nazionale,,
e,,
A,[59030]NER_PER,
.,[59030]NER_PER,
C,[59030]NER_PER,
.,[59030]NER_PER,
",",,
dominicano,,
",",,
minorenne,,
",",,
in,,
regola,,
.,,
Gli,,
agenti,,
della,,
Volante,,
intervenuti,,
in,,
via,[59031]NER_LOC,
Munari,"[59031]NER_LOC, [59034]DBPEDIA",
",",,
avevano,,
notato,,
diverse,,
cantine,,
forzate,,
e,,
in,,
quella,,
dove,,
il,,
cittadino,,
aveva,,
visto,,
entrare,,
i,,
due,,
malviventi,,
",",,
con,,
la,,
sua,,
bicicletta,,
",",,
hanno,,
trovato,,
il,,
deposito,,
dei,,
malviventi,,
.,,
