token,label,source of relation
Non,,
ci,,
sono,,
stati,,
scontri,,
",",,
non,,
c,,
',,
è,,
stata,,
violenza,,
come,,
in,,
altre,,
parti,,
d,,
',,
Italia,"[56905]NER_LOC, [56935]DBPEDIA",
",",,
ma,,
anche,,
a,,
Modena,"[56906]NER_LOC, [56936]DBPEDIA",
la,,
protesta,,
dei,,
Cobas,[56907]NER_ORG,
",",,
a,,
cui,,
si,,
è,,
unita,,
quella,,
degli,,
studenti,,
e,,
degli,,
antagonisti,,
",",,
si,,
è,,
fatta,,
sentire,,
",",,
con,,
momenti,,
di,,
tensione,,
",",,
inevitabili,,
rallentamenti,,
al,,
traffico,,
e,,
anche,,
un,,
tentativo,,
",",,
fortunatamente,,
solo,,
abbozzato,,
di,,
bloccare,,
la,,
tangenziale,,
",",,
nel,,
tratto,,
all,,
',,
altezza,,
dei,,
magazzini,,
Conad,"[56908]NER_ORG, [56937]DBPEDIA",
",",,
che,,
si,,
trovano,,
in,,
via,[56909]NER_LOC,
Finzi,[56909]NER_LOC,
",",,
cuore,,
della,,
protesta,,
dei,,
Cobas,[56910]NER_ORG,
.,,
Sono,,
stati,,
avvertiti,,
disagi,,
alla,,
circolazione,,
sia,,
nella,,
mattinata,,
che,,
nel,,
pomeriggio,,
",",,
a,,
causa,,
dei,,
cortei,,
che,,
prima,,
i,,
ragazzi,,
poi,,
i,,
lavoratori,,
hanno,,
effettuato,,
",",,
sia,,
in,,
periferia,,
che,,
anche,,
in,,
centro,,
storico,,
",",,
accompagnati,,
da,,
un,,
ingente,,
quantitativo,,
di,,
forze,,
dell,,
',,
ordine,,
.,,
Verso,,
le,,
7,,
.,,
30,,
",",,
quando,,
i,,
ragazzi,,
hanno,,
iniziato,,
a,,
radunarsi,,
per,,
la,,
mobilitazione,,
del,,
Collettivo,,
autonomo,,
studentesco,,
a,,
cui,,
hanno,,
aderito,,
anche,,
i,,
giovani,,
del,,
Guernica,[56938]DBPEDIA,
.,,
In,,
tutto,,
una,,
cinquantina,,
di,,
giovani,,
.,,
Le,,
ragazze,,
e,,
i,,
ragazzi,,
si,,
sono,,
mossi,,
con,,
i,,
sindacati,,
di,,
base,,
per,,
dire,,
“,,
no,,
”,,
al,,
governo,[56939]DBPEDIA,
Renzi,"[56911]NER_PER, [56939]DBPEDIA",
.,,
Dopo,,
aver,,
bruciato,,
una,,
bandiera,,
del,,
Partito,"[56912]NER_ORG, [56940]DBPEDIA",
Democratico,"[56912]NER_ORG, [56940]DBPEDIA",
",",,
i,,
manifestanti,,
sono,,
partiti,,
dalla,,
stazione,,
delle,,
corriere,,
per,,
toccare,,
alcuni,,
luoghi,,
simbolo,,
(,,
per,,
loro,,
non,,
era,,
consentito,,
un,,
percorso,,
in,,
centro,,
storico,,
),,
.,,
La,,
Manifattura,[56913]NER_ORG,
Tabacchi,[56913]NER_ORG,
è,,
stata,,
indicata,,
quale,,
«,,
luogo,,
di,,
sconsiderato,,
sperpero,,
di,,
denaro,,
»,,
.,,
La,,
sede,,
della,,
Lega,"[56914]NER_ORG, [56941]DBPEDIA",
Nord,"[56914]NER_ORG, [56941]DBPEDIA",
è,,
stata,,
vista,,
come,,
il,,
ritrovo,,
di,,
«,,
chi,,
cerca,,
di,,
sfruttare,,
le,,
condizioni,,
di,,
disagio,,
economico,,
della,,
gente,,
per,,
portare,,
tematiche,,
razziste,,
»,,
.,,
“,,
Né,,
con,,
Renzi,[56915]NER_PER,
né,,
con,,
Salvini,[56916]NER_PER,
”,,
recitava,,
uno,,
striscione,,
.,,
L,,
',,
ex,,
sindaco,,
di,,
Firenze,"[56917]NER_LOC, [56942]DBPEDIA",
è,,
stato,,
criticato,,
per,,
la,,
“,[56918]NER_ORG,
Buona,[56919]NER_ORG,
Scuola,[56919]NER_ORG,
”,[56920]NER_ORG,
e,,
",",,
soprattutto,,
",",,
«,,
per,,
gli,,
stage,,
non,,
pagati,,
e,,
le,,
cattedre,,
vacanti,,
fino,,
a,,
ottobre,,
»,,
.,,
Al,,
presidente,,
del,,
Consiglio,[56921]NER_ORG,
sono,,
stati,,
contestati,,
anche,,
«,,
il,,
referendum,,
",",,
il,,
welfare,,
e,,
le,,
riforme,,
sul,,
lavoro,,
»,,
.,,
La,,
protesta,,
è,,
terminata,,
con,,
un,,
',,
assemblea,,
in,,
via,[56922]NER_LOC,
Carteria,[56922]NER_LOC,
.,,
L,,
',,
obiettivo,,
è,,
quello,,
di,,
«,,
rilanciare,,
per,,
i,,
prossimi,,
mesi,,
la,,
contestazione,,
al,,
governo,,
Renzi,[56923]NER_PER,
»,,
.,,
Nel,,
frattempo,,
era,,
in,,
atto,,
(,,
era,,
in,,
effetti,,
iniziato,,
all,,
',,
alba,,
",",,
verso,,
le,,
5,,
),,
un,,
concentramento,,
dei,,
lavoratori,,
aderenti,,
ai,,
Cobas,[56924]NER_ORG,
e,,
dei,,
loro,,
simpatizzanti,,
davanti,,
ai,,
cancelli,,
del,,
magazzino,,
Conad,[56925]NER_ORG,
",",,
la,,
grande,,
struttura,,
che,,
si,,
trova,,
in,,
via,[56926]NER_LOC,
Finzi,[56926]NER_LOC,
.,,
Una,,
cinquantina,,
di,,
lavoratori,,
",",,
e,,
tra,,
questi,,
parecchi,,
proprio,,
in,,
forza,,
al,,
Conad,[56927]NER_ORG,
o,,
ad,,
una,,
cooperativa,,
di,,
servizi,,
che,,
vi,,
opera,,
all,,
',,
interno,,
",",,
hanno,,
iniziato,,
a,,
picchettare,,
cancello,,
da,,
dove,,
entrano,,
ed,,
escono,,
i,,
Tir,[56928]NER_ORG,
",",,
per,,
rifornirsi,,
o,,
per,,
scaricare,,
la,,
merce,,
.,,
I,,
manifestanti,,
si,,
sono,,
sdraiati,,
per,,
terra,,
",",,
creando,,
una,,
catena,,
umana,,
",",,
una,,
forma,,
di,,
resistenza,,
passiva,,
.,,
Era,,
stata,,
scelta,,
quella,,
sede,,
per,,
celebrare,,
la,,
giornata,,
nazionale,,
di,,
protesta,,
dei,,
Cobas,[56929]NER_ORG,
perché,,
vi,,
era,,
stato,,
recentemente,,
un,,
duplice,,
licenziamento,,
.,,
Un,,
lavoratore,,
",",,
in,,
particolare,,
",",,
iscritto,,
ai,,
Cobas,[56930]NER_ORG,
",",,
dapprima,,
era,,
stato,,
sospeso,,
quindi,,
poi,,
licenziato,,
.,,
Quando,,
si,,
era,,
creata,,
una,,
fila,,
di,,
una,,
ventina,,
di,,
tir,,
con,,
merce,,
anche,,
deperibile,,
all,,
',,
esterno,,
e,,
di,,
cinque,,
all,,
',,
interno,,
",",,
la,,
polizia,,
ha,,
“,,
sgomberato,,
”,,
il,,
passaggio,,
",",,
trascinando,,
da,,
una,,
parte,,
in,,
manifestanti,,
che,,
facevano,,
resistenza,,
passiva,,
",",,
creando,,
così,,
un,,
passaggio,,
per,,
i,,
camion,,
.,,
Il,,
presidio,,
davanti,,
allo,,
stabilimento,,
è,,
durato,,
sino,,
a,,
circa,,
le,,
17,,
",",,
tra,,
nuovi,,
picchettaggi,,
",",,
discussioni,,
con,,
i,,
camionisti,,
",",,
cori,,
di,,
protesta,,
",",,
l,,
',,
arrivo,,
solidale,,
dei,,
ragazzi,,
del,,
Guernica,,
che,,
si,,
sono,,
uniti,,
alla,,
protesta,,
e,,
anche,,
un,,
“,,
incontro,,
sindacale,,
”,,
in,,
strada,,
con,,
un,,
rappresentante,,
",",,
uno,,
dei,,
capi,,
della,,
cooperativa,[56931]NER_ORG,
a,,
cui,,
Conad,[56932]NER_ORG,
ha,,
affidato,,
i,,
servizi,,
di,,
facchinaggio,,
e,,
i,,
lavori,,
nei,,
magazzini,,
",",,
che,,
ha,,
spiegato,,
la,,
vicenda,,
del,,
licenziamento,,
",",,
dei,,
filmati,,
relativi,,
al,,
furto,,
e,,
degli,,
incontri,,
con,,
la,,
proprietà,,
e,,
il,,
lavoratore,,
.,,
In,,
precedenza,,
anche,,
un,,
rischiosissimo,,
tentativo,,
di,,
bloccare,,
la,,
tangenziale,,
da,,
parte,,
di,,
un,,
manipolo,,
di,,
manifestati,,
",",,
subito,,
stroncato,,
dalla,,
polizia,,
.,,
In,,
quel,,
frangente,,
un,,
camionista,,
",",,
trovandosi,,
persone,,
in,,
strada,,
",",,
ha,,
frenato,,
e,,
il,,
pesante,,
carico,,
di,,
metallo,,
per,,
poco,,
non,,
finiva,,
per,,
schiacciare,,
l,,
',,
abitacolo,,
del,,
guidatore,,
.,,
Alla,,
fine,,
i,,
manifestanti,,
hanno,,
deciso,,
di,,
mettersi,,
in,,
m,,
marcia,,
e,,
il,,
corteo,,
",",,
sempre,,
scortato,,
da,,
polizia,[56933]NER_ORG,
",",,
è,,
arrivato,,
sino,,
in,,
centro,,
dove,,
ha,,
sfilato,,
.,,
Stefano,[56934]NER_PER,
Totaro,[56934]NER_PER,
Gabriele,[56934]NER_PER,
Farina,[56934]NER_PER,
