token,label,source of relation
CONCORDIA,[54570]NER_LOC,
.,,
Si,,
presentava,,
come,,
devoto,,
pregatore,,
di,,
Padre,"[54571]NER_PER, [54580]DBPEDIA",
Pio,"[54571]NER_PER, [54580]DBPEDIA",
.,,
Invece,,
è,,
molto,,
più,,
devoto,,
al,,
reato,,
di,,
furto,,
.,,
Peccato,,
-,,
per,,
lui,,
",",,
in,,
tutti,,
i,,
sensi,,
-,,
che,,
la,,
gente,,
di,,
chiesa,,
al,,
giorno,,
d,,
',,
oggi,,
non,,
è,,
sempre,,
così,,
sprovveduta,,
",",,
da,,
non,,
distinguere,,
un,,
vero,,
fedele,,
da,,
un,,
furbacchione,,
che,,
si,,
guarda,,
troppo,,
intorno,,
e,,
poi,,
platealizza,,
la,,
devozione,,
.,,
E,,
così,,
il,,
signor,,
Leo,"[54572]NER_PER, [54581]DBPEDIA",
",",,
muratore,,
già,,
conosciuto,,
nelle,,
caserme,,
della,,
Bassa,[54573]NER_LOC,
",",,
si,,
è,,
guadagnato,,
sul,,
campo,,
una,,
denuncia,,
per,,
tentato,,
furto,,
.,,
Resta,,
libero,,
",",,
nella,,
sua,,
Santa,,
Caterina,,
",",,
dove,,
abita,,
da,,
qualche,,
tempo,,
ospite,,
di,,
amici,,
.,,
In,,
occasione,,
della,,
sagra,,
si,,
è,,
prodotto,,
in,,
una,,
sfortunata,,
esibizione,,
di,,
presunta,,
devozione,,
al,,
santo,,
di,,
Pietralcina,[54574]NER_LOC,
.,,
In,,
altre,,
parole,,
è,,
entrato,,
nella,,
chiesa,,
parrocchiale,,
provvisoria,,
di,,
via,[54575]NER_LOC,
Cappelletta,[54575]NER_LOC,
",",,
attorno,,
alla,,
quale,,
si,,
stava,,
celebrando,,
la,,
sagra,,
frazionale,,
",",,
dove,,
si,,
era,,
recato,,
in,,
compagnia,,
di,,
amici,,
",",,
anche,,
loro,,
per,,
così,,
dir,,
e..,,
...,,
conosciuti,,
.,,
«,,
Una,,
volta,,
in,,
chiesa,,
",",,
si,,
è,,
avvicinato,,
alla,,
statua,,
di,,
Padre,"[54576]NER_PER, [54582]DBPEDIA",
Pio,"[54576]NER_PER, [54582]DBPEDIA",
",",,
dissumulando,,
grandi,,
preghiere,,
»,,
",",,
ha,,
raccontato,,
una,,
testimone,,
.,,
Insospettita,,
",",,
la,,
signora,,
che,,
frequenta,,
la,,
Chiesa,,
lo,,
ha,,
attentamente,,
osservato,,
.,,
Quasi,,
divertiti,,
",",,
i,,
parrocchiani,,
raccontano,,
che,,
",",,
per,,
rendersi,,
convincente,,
",",,
l,,
',,
uomo,,
si,,
è,,
prodigato,,
in,,
altre,,
assidue,,
devozioni,,
.,,
Girandosi,,
però,,
spesso,,
di,,
qua,,
e,,
di,,
là,,
per,,
vedere,,
se,,
la,,
sua,,
lunga,,
preghiera,,
fosse,,
stata,,
più,,
lunga,,
di,,
quella,,
delle,,
parrocchiane,,
.,,
che,,
una,,
ad,,
una,,
sono,,
uscite,,
.,,
«,,
Non,,
mi,,
sono,,
fidata,,
e,,
all,,
',,
uscita,,
l,,
',,
ho,,
detto,,
al,,
sacrestano,,
»,,
",",,
ha,,
raccontato,,
l,,
',,
attenta,,
signora,,
.,,
«,,
Sono,,
andato,,
nella,,
chiesa,,
provvisoria,,
",",,
ma,,
l,,
',,
ho,,
fatto,,
cercando,,
di,,
non,,
farmi,,
notare,,
»,,
",",,
ha,,
confermato,,
il,,
sacrestano,,
.,,
E,,
infatti,,
credendo,,
di,,
non,,
essere,,
notato,,
",",,
il,,
devoto,,
Leo,"[54577]NER_PER, [54583]DBPEDIA",
ha,,
sfilato,,
dai,,
pantaloni,,
due,,
tronchesini,,
",",,
per,,
“,,
ricompensarsi,,
”,,
con,,
le,,
offerte,,
destinate,,
al,,
santo,,
di,,
cotante,,
preghiere,,
.,,
Ma,,
appena,,
si,,
è,,
avvicinato,,
alla,,
cassetta,,
delle,,
offerte,,
",",,
armeggiando,,
per,,
scassarla,,
",",,
il,,
sacrestano,,
si,,
è,,
messo,,
ad,,
urlare,,
",",,
mettendo,,
in,,
fuga,,
il.,,
l...,,
devoto,,
.,,
Al,,
resto,,
hanno,,
pensato,,
i,,
carabinieri,[54578]NER_ORG,
di,,
Concordia,[54579]NER_LOC,
:,,
spulciando,,
tutte,,
le,,
foto,,
della,,
sagra,,
e,,
mostrandole,,
ai,,
testimoni,,
hanno,,
facilmente,,
individuato,,
l,,
',,
aspirante,,
ladro,,
.,,
