token,label,source of relation
I,,
carabinieri,[114317]NER_ORG,
e,,
gli,,
agenti,,
del,,
nucleo,,
problematiche,,
del,,
territorio,,
della,,
polizia,[114318]NER_ORG,
locale,[114318]NER_ORG,
di,,
Modena,"[114319]NER_LOC, [114322]DBPEDIA",
due,,
giorni,,
fa,,
hanno,,
arrestato,,
un,,
26enne,,
nigeriano,,
per,,
spaccio,,
di,,
sostanze,,
stupefacenti,,
e,,
resistenza,,
a,,
pubblico,,
ufficiale,,
.,,
In,,
via,[114320]NER_LOC,
Nicoli,[114320]NER_LOC,
le,,
forze,,
dell,,
',,
ordine,,
hanno,,
notato,,
il,,
giovane,,
che,,
in,,
bicicletta,,
si,,
muoveva,,
in,,
maniera,,
sospetta,,
e,,
sono,,
quindi,,
intervenute,,
per,,
un,,
controllo,,
.,,
Il,,
26enne,,
ha,,
gettato,,
la,,
bici,,
e,,
si,,
è,,
dato,,
alla,,
fuga,,
.,,
Non,,
senza,,
fatica,,
",",,
militari,,
e,,
agenti,,
lo,,
hanno,,
bloccato,,
",",,
nonostante,,
la,,
strenua,,
resistenza,,
opposta,,
",",,
con,,
calci,,
e,,
pugni,,
",",,
anche,,
successivamente,,
all,,
',,
arresto,,
",",,
all,,
',,
interno,,
dell,,
',,
auto,,
di,,
servizio,,
.,,
L,,
',,
uomo,,
aveva,,
le,,
chiavi,,
di,,
un,,
appartamento,,
dove,,
sono,,
stati,,
trovati,,
6mila,,
euro,,
",",,
bilancino,,
di,,
precisione,,
",",,
pochi,,
grammi,,
di,,
sostanze,,
stupefacenti,,
e,,
ben,,
11,,
cellulari,,
.,,
All,,
',,
operazione,,
ha,,
partecipato,,
anche,,
il,,
cane,,
antidroga,,
Pit,[114321]NER_ORG,
.,,
L,,
',,
uomo,,
è,,
stato,,
arrestato,,
.,,
—,,
