token,label,source of relation
MODENA,,
.,,
«,,
È,,
la,,
rivincita,,
di,,
Giancarlo,[59246]NER_PER,
»,,
.,,
Paolo,[59247]NER_PER,
Siani,[59247]NER_PER,
è,,
il,,
fratello,,
del,,
giornalista,,
ucciso,,
dalla,,
camorra,[59272]DBPEDIA,
il,[59243]TE,
23,[59243]TE,
settembre,[59243]TE,
1985,"[59273]DBPEDIA, [59243]TE",
.,,
Aveva,,
scritto,,
un,,
articolo,,
“,,
sgradito,,
”,,
:,,
è,,
stato,,
colpito,,
da,,
dieci,,
colpi,,
di,,
pistola,,
a,,
26,,
anni,,
.,,
La,,
sua,,
auto,,
",",,
una,,
Citroen,,
Méhari,,
color,,
verde,,
acceso,,
",",,
sarà,,
esposta,,
fino,,
a,,
lunedì,,
in,,
piazza,[59248]NER_LOC,
Mazzini,[59248]NER_LOC,
come,,
tappa,,
de,,
"""",,
Il,,
viaggio,,
legale,,
"""",,
.,,
Ieri,[59244]TE,
il,,
cronista,,
è,,
stato,,
ricordato,,
con,,
parole,,
e,,
gesti,,
.,,
Come,,
un,,
flash,,
mob,,
organizzato,,
da,,
Libera,[59249]NER_LOC,
.,,
Alcuni,,
giovani,,
dell,,
',,
associazione,,
avevano,,
preparato,,
uno,,
striscione,,
con,,
due,,
frasi,,
:,,
“,,
La,,
mafia,[59274]DBPEDIA,
è,,
nel,,
brodo,,
dei,,
tortellini,[59275]DBPEDIA,
”,,
",",,
“,,
Ascolta,,
la,,
nostra,,
terra,,
che,,
chiede,,
responsabilità,,
”,,
.,,
La,,
seconda,,
è,,
un,,
passaggio,,
della,,
canzone,,
Libera,"[59250]NER_ORG, [59276]DBPEDIA",
Terra,"[59250]NER_ORG, [59276]DBPEDIA",
dei,[59250]NER_ORG,
Modena,"[59250]NER_ORG, [59277]DBPEDIA",
City,"[59250]NER_ORG, [59277]DBPEDIA",
Ramblers,"[59250]NER_ORG, [59277]DBPEDIA",
",",,
in,,
cui,,
l,,
',,
ultima,,
parola,,
sostituisce,,
legalità,,
.,,
La,,
prima,,
è,,
una,,
fotografia,,
della,,
realtà,,
.,,
«,,
In,,
Emilia,"[59251]NER_LOC, [59278]DBPEDIA",
Romagna,"[59251]NER_LOC, [59278]DBPEDIA",
non,,
si,,
spara,,
-,,
ha,,
ricordato,,
Cinzia,[59252]NER_PER,
Franchini,[59252]NER_PER,
",",,
presidente,,
di,,
Cna,,
-,,
Fita,,
-,,
e,,
giornalisti,,
uccisi,,
per,,
aver,,
svolto,,
correttamente,,
il,,
loro,,
lavoro,,
non,,
credo,,
ci,,
siano,,
stati,,
.,,
Eppure,,
ci,,
sono,,
tanti,,
modi,,
per,,
far,,
sì,,
che,,
l,,
',,
informazione,,
non,,
sia,,
corretta,,
e,,
libera,,
.,,
Il,,
tema,,
delle,,
persone,,
che,,
s,,
',,
impegnano,,
quotidianamente,,
nel,,
contrasto,,
alle,,
infiltrazioni,,
mafiose,,
va,,
sempre,,
tenuto,,
al,,
centro,,
dell,,
',,
attenzione,,
e,,
mai,,
sottovalutato,,
»,,
.,,
Gli,,
esempi,,
sono,,
molti,,
.,,
Ci,,
sono,,
le,,
