token,label,source of relation
PAVULLO,[51439]DBPEDIA,
.,,
I,,
carabinieri,[51435]NER_ORG,
hanno,,
denunciato,,
un,,
20enne,,
di,,
Pavullo,[51436]NER_LOC,
per,,
il,,
furto,,
di,,
due,,
giacche,,
all,,
',,
interno,,
della,,
discoteca,,
Alice,"[51437]NER_ORG, [51440]DBPEDIA",
e,,
per,,
il,,
conseguente,,
furto,,
dell,,
',,
auto,,
di,,
una,,
ragazza,,
.,,
Le,,
vittime,,
del,,
furto,,
sono,,
altri,,
due,,
giovani,,
",",,
cui,,
le,,
giacche,,
sono,,
state,,
sottratte,,
durante,,
una,,
serata,,
tra,,
amici,,
.,,
L,,
',,
allarme,,
è,,
scattato,,
tempestivo,,
",",,
anche,,
perchè,,
dentro,,
una,,
delle,,
giacche,,
",",,
quella,,
di,,
una,,
ragazza,,
anche,,
lei,,
di,,
Pavullo,[51438]NER_LOC,
",",,
c,,
',,
erano,,
le,,
chiavi,,
di,,
un,,
Lange,,
Rover,[51441]DBPEDIA,
parcheggiato,,
all,,
',,
esterno,,
del,,
locale,,
e,,
che,,
infatti,,
è,,
sparito,,
.,,
Dopo,,
una,,
breve,,
ricerca,,
i,,
carabinieri,,
hanno,,
trovato,,
il,,
20enne,,
in,,
un,,
altro,,
parcheggio,,
con,,
l,,
',,
auto,,
.,,
E,,
dentro,,
c,,
',,
erano,,
i,,
giubbotti,,
rubati,,
.,,
I,,
militari,,
hanno,,
denunciato,,
l,,
',,
uomo,,
a,,
piede,,
libero,,
e,,
restituito,,
il,,
bottino,,
.,,
Sono,,
in,,
corso,,
accertamenti,,
sulle,,
condizioni,,
psicofisiche,,
del,,
20enne,,
.,,
