token,label,source of relation
Denunciato,,
per,,
furto,,
di,,
farmaci,,
ospedalieri,,
fuori,,
commercio,,
.,,
Ma,,
ora,[67129]TE,
sostiene,,
di,,
farne,,
uso,,
personale,,
.,,
L,,
',,
operatore,,
sociosanitario,,
del,,
Policlinico,,
è,,
stato,,
scoperto,,
per,,
ben,,
due,,
volte,,
in,,
pochi,,
giorni,,
a,,
rubare,,
dalla,,
sala,,
operatoria,,
del,,
Blocco,,
2,,
confezioni,,
di,,
Midazolam,[67133]DBPEDIA,
",",,
sedativo,,
contro,,
l,,
',,
ansia,,
e,,
stimolatore,,
del,,
sonno,,
che,,
vien,,
utilizzato,,
solo,,
per,,
le,,
anestesie,,
prima,,
degli,,
interventi,,
.,,
Il,,
37,,
anni,,
",",,
residente,,
in,,
provincia,[67132]NER_LOC,
",",,
invece,,
se,,
lo,,
inietta,,
.,,
Il,,
vizietto,,
era,,
stato,,
scoperto,,
il,[67130]TE,
primo,[67130]TE,
maggio,[67130]TE,
",",,
dopo,,
una,,
serie,,
di,,
sparizioni,,
di,,
fiale,,
.,,
L,,
',,
operatore,,
era,,
stato,,
trovato,,
in,,
sala,,
operatoria,,
mentre,,
rubava,,
3,,
scatole,,
.,,
Disse,,
che,,
era,,
per,,
uso,,
personale,,
.,,
Poi,,
il,[67131]TE,
6,[67131]TE,
maggio,[67131]TE,
ha,,
fatto,,
un,,
incidente,,
tutto,,
sa,,
loro,,
mandando,,
l,,
',,
auto,,
in,,
un,,
fosso,,
.,,
Nell,,
',,
abitacolo,,
vennero,,
trovate,,
altre,,
confezioni,,
di,,
Midazolam,[67134]DBPEDIA,
.,,
Infine,,
lunedì,,
il,,
nuovo,,
tentativo,,
.,,
È,,
entrato,,
nella,,
stessa,,
sala,,
operatoria,,
con,,
il,,
camice,,
del,,
chirurgo,,
.,,
Era,,
piena,,
notte,,
.,,
È,,
stato,,
scoperto,,
e,,
la,,
polizia,,
lo,,
ha,,
preso,,
in,,
carico,,
poco,,
dopo,,
con,,
altre,,
confezioni,,
di,,
sedativo,,
.,,
