token,label,source of relation
SOLIERA,,
.,,
Era,,
uscita,,
di,,
casa,,
per,,
trascorrere,,
la,,
serata,,
al,,
parco,,
dietro,,
casa,,
",",,
ma,,
quando,,
è,,
tornata,,
si,,
è,,
trovata,,
di,,
fronte,,
all,,
',,
ennesimo,,
raid,,
dei,,
ladri,,
.,,
La,,
vittima,,
",",,
una,,
signora,,
di,,
74,,
anni,,
",",,
che,,
vive,,
in,,
via,[54655]NER_LOC,
Caduti,[54655]NER_LOC,
",",,
non,,
ha,,
potuto,,
fare,,
altro,,
che,,
chiamare,,
i,,
carabinieri,[54656]NER_ORG,
",",,
intervenuti,,
con,,
la,,
pattuglia,,
di,,
San,[54660]DBPEDIA,
Prospero,,
visto,,
che,,
quella,,
di,,
Soliera,[54657]NER_LOC,
-,,
causa,,
turni,,
-,,
non,,
era,,
in,,
servizio,,
.,,
E,,
la,,
conta,,
dei,,
danni,,
è,,
piuttosto,,
pesante,,
:,,
da,,
una,,
prima,,
valutazione,,
sono,,
spariti,,
circa,,
800,,
euro,,
in,,
contanti,,
e,,
tutto,,
l,,
',,
oro,,
che,,
la,,
donna,,
custodiva,,
in,,
camera,,
da,,
letto,,
:,,
ricordi,,
di,,
una,,
vita,,
",",,
ma,,
anche,,
qualche,,
monile,,
prezioso,,
.,,
A,,
colpire,,
è,,
stata,,
una,,
delle,,
tante,,
bande,,
di,,
ladri,,
“,,
acrobati,,
”,,
che,,
fiutano,,
l,,
',,
occasione,,
e,,
vi,,
si,,
avventano,,
.,,
Ragazzi,,
agili,,
",",,
che,,
non,,
scelgono,,
un,,
obiettivo,,
specifico,,
",",,
ma,,
cercano,,
appartamenti,,
facili,,
da,,
raggiungere,,
e,,
senza,,
inquilini,,
nelle,,
vicinanze,,
.,,
La,,
finestra,,
al,,
primo,,
piano,,
",",,
lasciata,,
accostata,,
per,,
permettere,,
di,,
far,,
circolare,,
l,,
',,
aria,,
",",,
era,,
quindi,,
particolarmente,,
appetibile,,
per,,
i,,
ladri,,
",",,
che,,
non,,
hanno,,
indugiato,,
.,,
Nonostante,,
fossero,,
appena,,
le,,
22,,
e,,
quindi,,
vi,,
fosse,,
il,,
rischio,,
di,,
essere,,
notati,,
da,,
qualche,,
testimone,,
attento,,
",",,
hanno,,
scalato,,
rapidamente,,
la,,
palazzina,,
e,,
poi,,
si,,
sono,,
aperti,,
la,,
strada,,
.,,
Una,,
volta,,
entrati,,
in,,
camera,,
da,,
letto,,
l,,
',,
hanno,,
messa,,
a,,
soqquadro,,
",",,
cercando,,
un,,
bottino,,
di,,
valore,,
e,,
non,,
troppo,,
ingombrante,,
.,,
Non,,
sono,,
arrivati,,
alla,,
sala,,
",",,
forse,,
perché,,
disturbati,,
",",,
ma,,
erano,,
già,,
soddisfatti,,
del,,
colpo,,
tanto,,
da,,
dileguarsi,,
.,,
E,,
a,,
Soliera,[54658]NER_LOC,
aumenta,,
l,,
',,
esasperazione,,
per,,
un,,
periodo,,
che,,
gli,,
stessi,,
cittadini,,
definiscono,,
“,,
preoccupante,,
”,,
.,,
C,,
',,
è,,
addirittura,,
chi,,
ha,,
scelto,,
di,,
pagare,,
la,,
vigilanza,[54661]DBPEDIA,
privata,[54661]DBPEDIA,
per,,
garantirsi,,
un,,
intervento,,
celere,,
nel,,
caso,,
di,,
suono,,
dell,,
',,
allarme,,
:,,
una,,
strategia,,
necessaria,,
a,,
fronte,,
delle,,
poche,,
pattuglie,,
delle,,
forze,,
dell,,
',,
ordine,,
in,,
servizio,,
notturno,,
in,,
tutto,,
il,,
modenese,,
.,,
Francesco,[54659]NER_PER,
Dondi,[54659]NER_PER,
