token,label,source of relation
Sassuolo,[131578]DBPEDIA,
.,,
Lo,,
hanno,,
trovato,,
morto,,
seduto,,
nel,,
lato,,
passeggero,,
del,,
suo,,
camion,,
parcheggiato,,
lungo,,
una,,
traversa,,
non,,
molto,,
trafficata,,
nell,,
',,
area,,
delle,,
Bassette,,
a,,
Ravenna,"[131565]NER_LOC, [131579]DBPEDIA",
.,,
Aveva,,
una,,
fascetta,,
da,,
elettricista,,
stretta,,
al,,
collo,,
;,,
nell,,
',,
abitacolo,,
un,,
cutter,[131580]DBPEDIA,
lasciato,,
aperto,,
e,,
tanto,,
sangue,,
.,,
Nessun,,
biglietto,,
di,,
scuse,,
",",,
o,,
messaggi,,
riguardo,,
eventuali,,
intenzioni,,
suicide,,
.,,
Partendo,,
da,,
questi,,
dettagli,,
la,,
Procura,[131566]NER_ORG,
ha,,
aperto,,
un,,
fascicolo,,
contro,,
ignoti,,
con,,
l,,
',,
ipotesi,,
di,,
omicidio,,
",",,
disponendo,,
l,,
',,
autopsia,[131581]DBPEDIA,
sul,,
corpo,,
di,,
un,,
camionista,,
di,,
59,,
anni,,
",",,
Cornel,[131567]NER_PER,
Mihalache,[131567]NER_PER,
",",,
di,,
origini,,
romene,,
ma,,
residente,,
da,,
tempo,,
con,,
la,,
famiglia,,
nella,,
zona,,
di,,
Sassuolo,"[131568]NER_LOC, [131582]DBPEDIA",
.,,
L,,
',,
accertamento,,
dovrà,,
fare,,
luce,,
sulle,,
circostanze,,
del,,
decesso,,
",",,
chiarendo,,
se,,
sia,,
stato,,
qualcuno,,
a,,
ucciderlo,,
oppure,,
se,,
l,,
',,
uomo,,
abbia,,
deciso,,
di,,
togliersi,,
la,,
vita,,
.,,
Un,,
dubbio,,
che,,
fino,,
a,,
ieri,[131562]TE,
sera,[131562]TE,
ha,,
lasciato,,
un,,
velo,,
di,,
mistero,,
sul,,
ritrovamento,,
avvenuto,,
nella,,
mattinata,,
.,,
L,,
',,
allarme,,
Via,,
Bondi,[131569]NER_PER,
è,,
la,,
strada,,
parallela,,
a,,
via,[131570]NER_LOC,
Bassette,[131570]NER_LOC,
",",,
che,,
porta,,
alla,,
moschea,[131583]DBPEDIA,
di,,
Ravenna,"[131571]NER_LOC, [131584]DBPEDIA",
.,,
Il,,
tir,,
del,,
59enne,,
",",,
un,,
Daf,,
blu,,
targato,,
Alessandria,,
con,,
un,,
semirimorchio,,
a,,
due,,
piani,,
",",,
era,,
parcheggiato,,
a,,
una,,
cinquantina,,
di,,
metri,,
dal,,
luogo,,
di,,
culto,,
.,,
La,,
portiera,,
del,,
conducente,,
era,,
chiusa,,
",",,
ma,,
non,,
a,,
chiave,,
",",,
al,,
contrario,,
invece,,
di,,
quella,,
nel,,
lato,,
opposto,,
",",,
dov,,
',,
era,,
seduto,,
.,,
La,,
strada,,
è,,
stata,,
chiusa,,
per,,
consentire,,
agli,,
investigatori,,
della,,
Squadra,[131572]NER_ORG,
Mobile,"[131572]NER_ORG, [131585]DBPEDIA",
di,,
effettuare,,
i,,
primi,,
rilievi,,
",",,
supportati,,
dalla,,
Polizia,[131573]NER_ORG,
Scientifica,[131573]NER_ORG,
con,,
una,,
squadra,,
inviata,,
da,,
Bologna,"[131574]NER_LOC, [131586]DBPEDIA",
.,,
Anche,,
il,,
procuratore,,
capo,,
Daniele,[131575]NER_PER,
Barberini,[131575]NER_PER,
e,,
il,,
pm,,
di,,
turno,,
Monica,[131576]NER_PER,
Gargiulo,[131576]NER_PER,
sono,,
andati,,
sul,,
posto,,
.,,
Le,,
ipotesi,,
Dall,[131577]NER_PER,
',,
abitacolo,,
sono,,
stati,,
scaricati,,
alcuni,,
oggetti,,
",",,
tra,,
i,,
quali,,
un,,
materassino,,
pieghevole,,
.,,
Nessun,,
segno,,
di,,
colluttazione,,
",",,
le,,
scarpe,,
erano,,
riposte,,
in,,
ordine,,
;,,
dettagli,,
che,,
farebbero,,
propendere,,
per,,
un,,
gesto,,
autoinflitto,,
",",,
non,,
fosse,,
per,,
le,,
modalità,,
singolari,,
.,,
L,,
',,
autotrasportatore,,
aveva,,
una,,
grossa,,
fascetta,,
tipo,,
quelle,,
da,,
cantiere,,
",",,
larga,,
circa,,
1,,
/,,
1,,
",",,
5,,
centimetri,,
",",,
stretta,,
al,,
collo,,
;,,
alla,,
stessa,,
altezza,,
un,,
profondo,,
taglio,,
",",,
compatibile,,
con,,
la,,
lama,,
rinvenuta,,
.,,
Forse,,
il,,
59enne,,
l,,
',,
ha,,
usata,,
per,,
tentare,,
di,,
liberarsi,,
dal,,
laccio,,
di,,
plastica,,
dopo,,
un,,
drammatico,,
ripensamento,,
",",,
ferendosi,,
in,,
maniera,,
letale,,
.,,
Oppure,,
potrebbe,,
averlo,,
fatto,,
per,,
accelerare,,
i,,
tempi,,
di,,
una,,
sofferenza,,
troppo,,
prolungata,,
.,,
A,,
ieri,[131563]TE,
",",,
non,,
è,,
stata,,
nemmeno,,
esclusa,,
del,,
tutto,,
l,,
',,
ipotesi,,
di,,
un,,
',,
aggressione,,
.,,
Per,,
questo,,
sono,,
stati,,
ispezionati,,
i,,
dintorni,,
",",,
il,,
campo,,
",",,
la,,
strada,,
e,,
le,,
confinanti,,
aree,,
commerciali,,
(,,
alcune,,
delle,,
quali,,
dismesse,,
),,
per,,
verificare,,
la,,
presenza,,
di,,
tracce,,
riconducibili,,
ad,,
altre,,
persone,,
.,,
Anche,,
le,,
numerose,,
telecamere,,
presenti,,
negli,,
stabili,,
circostanti,,
potranno,,
dire,,
molto,,
sugli,,
ultimi,,
spostamenti,,
della,,
vittima,,
.,,
La,[131564]TE,
sera,[131564]TE,
prima,[131564]TE,
l,,
',,
avevano,,
visto,,
nel,,
vicino,,
bar,,
.,,
Avrebbe,,
ordinato,,
una,,
pizza,,
che,,
poi,,
ha,,
portato,,
fuori,,
per,,
consumare,,
ai,,
tavoli,,
o,,
direttamente,,
sul,,
camion,,
.,,
Quel,,
che,,
è,,
successo,,
dopo,,
è,,
ancora,,
da,,
chiarire,,
.,,
—,,
