token,label,source of relation
Via,,
San,,
Geminiano,,
",",,
centro,,
storico,,
",",,
nel,,
semideserto,,
delle,,
14,,
del,,
sabato,[40895]TE,
pomeriggio,[40895]TE,
:,,
il,,
vetro,,
dell,,
',,
auto,,
va,,
in,,
frantumi,,
",",,
il,,
ladro,,
afferra,,
in,,
pochi,,
secondi,,
lo,,
smartphone,[40902]DBPEDIA,
che,,
il,,
proprietario,,
aveva,,
abbandonato,,
inavvedutamente,,
",",,
anche,,
se,,
per,,
pochi,,
minuti,,
",",,
all,,
',,
interno,,
della,,
vettura,,
.,,
Il,,
derubato,,
è,,
nelle,,
vicinanze,,
",",,
avvisa,,
subito,,
il,,
113,[40897]NER_ORG,
e,,
la,,
centrale,,
gira,,
l,,
',,
allarme,,
:,,
una,,
Volante,,
si,,
trova,,
nei,,
paraggi,,
ed,,
entra,,
in,,
azione,,
.,,
Gli,,
agenti,,
",",,
come,,
segugi,,
",",,
in,,
breve,,
riescono,,
a,,
rintracciare,,
il,,
ladro,,
che,,
si,,
aggirava,,
nelle,,
vie,,
limitrofe,,
del,,
centro,,
e,,
ad,,
arrestarlo,,
:,,
si,,
tratta,,
di,,
un,,
italiano,,
di,,
47,,
anni,,
",",,
con,,
precedenti,,
specifici,,
.,,
Telefono,,
recuperato,,
e,,
resituito,,
.,,
È,,
invece,,
andata,,
male,,
ad,,
un,,
uomo,,
",",,
verso,[40896]TE,
le,[40896]TE,
14,[40896]TE,
.,[40896]TE,
30,[40896]TE,
",",,
in,,
viale,,
Storchi,[40898]NER_PER,
:,,
un,,
ladro,,
si,,
è,,
avvicinato,,
e,,
gli,,
ha,,
sottratto,,
un,,
borsello,,
.,,
All,,
',,
interno,,
il,,
portafoglio,,
e,,
il,,
cellulare,,
.,,
Il,,
derubato,,
non,,
si,,
è,,
dato,,
per,,
vinto,,
e,,
si,,
è,,
messo,,
all,,
',,
inseguimento,,
del,,
malviventi,,
.,,
Nel,,
dirigersi,,
verso,,
la,,
stazione,,
delle,,
corriere,,
",",,
dove,,
presumibilmente,,
pensava,,
di,,
ritrovare,,
ladro,,
e,,
bottino,,
",",,
ha,,
chiesto,,
aiuto,,
ad,,
un,,
esercente,,
",",,
chiedendogli,,
di,,
chiamare,,
le,,
forze,[40899]NER_ORG,
dell,[40899]NER_ORG,
',[40900]NER_ORG,
ordine,[40901]NER_ORG,
",",,
poichè,,
era,,
senza,,
più,,
il,,
cellulare,,
.,,
Ma,,
alla,,
fine,,
il,,
ladro,,
è,,
riuscito,,
comunque,,
a,,
svignarsela,,
.,,
