token,label,source of relation
Rapinava,,
negozi,,
e,,
banche,,
per,,
pagarsi,,
la,,
droga,,
e,,
giocare,,
alle,,
slot,,
machine,,
.,,
Erano,,
giá,,
cinque,,
i,,
colpi,,
messi,,
a,,
segno,,
a,,
Sassuolo,"[1746]NER_LOC, [1777]DBPEDIA",
",",,
ma,,
grazie,,
a,,
carabinieri,[1747]NER_ORG,
e,,
polizia,,
il,,
malvivente,,
è,,
stato,,
sorpreso,,
subito,,
dopo,,
l,,
',,
ultima,,
rapina,,
e,,
assicurato,,
alla,,
giustizia,,
.,,
«,,
Questo,,
è,,
l,,
',,
esempio,,
dei,,
risultati,,
che,,
si,,
ottengono,,
con,,
la,,
collaborazione,,
tra,,
forze,[1748]NER_ORG,
di,[1748]NER_ORG,
polizia,[1748]NER_ORG,
»,[1749]NER_ORG,
ha,,
detto,,
il,,
procuratore,,
aggiunto,,
Lucia,[1750]NER_PER,
Musti,[1750]NER_PER,
.,,
Per,,
Alessandro,[1751]NER_PER,
Casaroli,[1751]NER_PER,
",",,
47enne,,
di,,
Roteglia,[1752]NER_LOC,
",",,
le,,
manette,,
sono,,
scattate,,
il,[1739]TE,
3,[1739]TE,
marzo,[1739]TE,
scorso,[1739]TE,
",",,
subito,,
dopo,,
l,,
',,
ultimo,,
colpo,,
messo,,
a,,
segno,,
",",,
quello,,
alla,,
Banca,[1753]NER_ORG,
Sella,[1753]NER_ORG,
di,,
via,[1754]NER_LOC,
Regina,[1754]NER_LOC,
Pacis,[1754]NER_LOC,
",",,
dove,,
aveva,,
portato,,
via,,
5500,,
euro,,
.,,
Era,,
tornato,,
verso,,
casa,,
",",,
nel,,
reggiano,,
",",,
e,,
lì,,
è,,
stato,,
arrestato,,
.,,
Tossicodipendente,,
",",,
pare,,
usasse,,
gli,,
"""",,
introiti,,
"""",,
delle,,
rapine,,
per,,
acquistare,,
droga,,
e,,
giocare,,
allo,,
slot,,
machine,,
.,,
Al,[1740]TE,
momento,[1740]TE,
sono,,
cinque,,
i,,
colpi,,
che,,
gli,,
vengono,,
addebitati,,
e,,
",",,
sulla,,
scorta,,
degli,,
elementi,,
forniti,,
dalle,,
forze,[1755]NER_ORG,
di,[1755]NER_ORG,
polizia,[1755]NER_ORG,
",",,
il,,
Gip,[1756]NER_PER,
Domenico,[1756]NER_PER,
Truppa,[1756]NER_PER,
ha,,
accettato,,
la,,
richieste,,
del,,
pubblico,,
ministero,[1778]DBPEDIA,
",",,
la,,
dottoressa,,
Claudia,[1757]NER_PER,
Natalini,[1757]NER_PER,
",",,
e,,
ha,,
disposto,,
per,,
Casaroli,[1758]NER_PER,
la,,
custodia,,
cautelare,,
in,,
carcere,,
.,,
«,,
Questo,,
arresto,,
è,,
la,,
prova,,
dei,,
risultati,,
che,,
si,,
possono,,
ottenere,,
quando,,
c,,
',,
è,,
collaborazione,,
tra,,
forze,[1759]NER_ORG,
di,[1759]NER_ORG,
polizia,[1759]NER_ORG,
-,,
ha,,
spiegato,,
il,,
procuratore,,
aggiunto,,
",",,
Lucia,[1760]NER_PER,
Musti,[1760]NER_PER,
-,,
le,,
indagini,,
sono,,
state,,
condotte,,
",",,
con,,
grande,,
spirito,,
di,,
collaborazione,,
appunto,,
",",,
dai,,
carabinieri,[1761]NER_ORG,
guidati,,
dal,,
capitano,,
Alessandro,[1762]NER_PER,
Crosato,[1762]NER_PER,
e,,
dal,,
personale,,
del,,
commissariato,,
di,,
Sassuolo,"[1763]NER_LOC, [1779]DBPEDIA",
guidati,,
dal,,
dottor,,
Domenico,[1764]NER_PER,
De,[1764]NER_PER,
Iesu,[1764]NER_PER,
»,,
.,,
La,,
prima,,
rapina,,
",",,
rimasta,,
un,,
tentativo,,
senza,,
bottino,,
",",,
è,,
quella,,
del,,
4,[1741]TE,
ottobre,[1741]TE,
scorso,[1741]TE,
in,,
una,,
tabaccheria,,
del,,
centro,,
di,,
Sassuolo,"[1765]NER_LOC, [1780]DBPEDIA",
",",,
dove,,
il,,
bandito,,
era,,
entrato,,
",",,
facendo,,
intravedere,,
una,,
pistola,,
nella,,
tasca,,
del,,
giubbotto,,
e,,
dicendo,,
che,,
voleva,,
denaro,,
perchè,,
era,,
senza,,
lavoro,,
e,,
con,,
figli,,
a,,
carico,,
.,,
Il,,
titolare,,
aveva,,
reagito,,
e,,
lui,,
era,,
fuggito,,
senza,,
portare,,
via,,
nulla,,
.,,
La,,
seconda,,
rapina,,
è,,
stata,,
consumata,,
il,,
20,,
ottobre,,
al,,
salone,,
di,,
bellezza,,
Jiró,,
in,,
via,[1766]NER_LOC,
Radici,[1766]NER_LOC,
in,,
Piano,,
;,,
tanta,,
paura,,
per,,
i,,
presenti,,
",",,
minacciati,,
con,,
una,,
pistola,,
",",,
e,,
il,,
rapinatore,,
se,,
ne,,
è,,
andato,,
con,,
un,,
centinaio,,
di,,
euro,,
.,,
Nel,,
frattempo,,
carabinieri,[1767]NER_ORG,
e,,
polizia,,
avevano,,
iniziato,,
le,,
indagini,,
",",,
scambiandosi,,
dati,,
e,,
informazioni,,
.,,
Hanno,,
scandagliato,,
l,,
',,
ambiente,,
della,,
tossicodipendenza,,
e,,
nella,,
banca,,
dati,,
è,,
emerso,,
che,,
un,,
uomo,,
",",,
dalle,,
caratteristiche,,
simili,,
a,,
quelle,,
del,,
rapinatore,,
",",,
era,,
stato,,
fermato,,
da,,
una,,
volante,,
per,,
un,,
controllo,,
.,,
Informazione,,
decisiva,,
;,,
l,,
',,
uomo,,
era,,
Casaroli,[1768]NER_PER,
",",,
che,,
gli,,
inquirenti,,
hanno,,
poi,,
trovato,,
anche,,
in,,
possesso,,
di,,
armi,,
giocattolo,,
.,,
Altre,,
tre,,
le,,
rapine,,
che,,
vengono,,
imputate,,
al,,
tossicodipendente,,
reggiano,,
.,,
Il,[1742]TE,
28,[1742]TE,
ottobre,[1742]TE,
colpo,,
alla,,
farmacia,,
di,,
San,[1769]NER_LOC,
Michele,[1769]NER_LOC,
",",,
dove,,
la,,
titolare,,
veniva,,
minacciata,,
da,,
una,,
siringa,,
che,,
il,,
bandito,,
diceva,,
sporca,,
di,,
sangue,,
infetto,,
.,,
La,,
farmacista,,
ha,,
consegnato,,
l,,
',,
incasso,,
",",,
circa,,
300,,
euro,,
",",,
e,,
ha,,
poi,,
avvisato,,
le,,
forze,,
dell,,
',,
ordine,,
.,,
Il,[1743]TE,
26,[1743]TE,
gennaio,[1743]TE,
è,,
stata,,
la,,
volta,,
della,,
Banca,[1770]NER_ORG,
Modenese,[1770]NER_ORG,
di,,
via,[1771]NER_LOC,
Cavallotti,[1771]NER_LOC,
",",,
dove,,
l,,
',,
uomo,,
si,,
è,,
portato,,
via,,
14mila,,
euro,,
.,,
Infine,,
il,,
3,,
marzo,[1744]TE,
scorso,[1744]TE,
Casaroli,[1772]NER_PER,
prende,,
di,,
mira,,
la,,
Banca,[1773]NER_ORG,
Sella,[1773]NER_ORG,
;,,
porta,,
via,,
5500,,
euro,,
",",,
ma,,
viene,,
arrestato,,
poco,,
dopo,,
a,,
Roteglia,[1774]NER_LOC,
con,,
il,,
bottino,,
",",,
che,,
viene,,
poi,,
restituito,,
.,,
Casaroli,[1775]NER_PER,
si,,
trova,,
ora,[1745]TE,
in,,
carcere,,
a,,
Sant,,
',,
Anna,,
.,,
Claudia,[1776]NER_PER,
Benatti,[1776]NER_PER,
c,,
.,,
benatti,,
@,,
gazzettadimodena,,
.,,
it,,
