token,label,source of relation
I,,
militari,,
della,,
Guardia,[15303]NER_ORG,
di,[15303]NER_ORG,
Finanza,[15303]NER_ORG,
del,[15303]NER_ORG,
Gico,"[15303]NER_ORG, [15320]DBPEDIA",
di,,
Caltanissetta,"[15304]NER_LOC, [15321]DBPEDIA",
e,,
dello,,
Scico,,
di,,
Roma,"[15305]NER_LOC, [15322]DBPEDIA",
",",,
hanno,,
eseguito,,
un,,
sequestro,,
patrimoniale,,
beni,,
per,,
un,,
ammontare,,
complessivo,,
di,,
circa,,
40,,
milioni,,
di,,
euro,,
nei,,
confronti,,
dell,,
',,
imprenditore,,
Antonio,[15306]NER_PER,
Padovani,[15306]NER_PER,
.,,
Il,,
provvedimento,,
",",,
emesso,,
dalla,,
sezione,,
misure,,
di,,
prevenzione,,
del,,
Tribunale,[15307]NER_ORG,
nisseno,"[15307]NER_ORG, [15323]DBPEDIA",
su,,
proposta,,
della,,
Direzione,"[15308]NER_ORG, [15324]DBPEDIA",
Distrettuale,"[15308]NER_ORG, [15324]DBPEDIA",
Antimafia,"[15308]NER_ORG, [15324]DBPEDIA",
",",,
riguarda,,
disponibilità,,
finanziarie,,
e,,
di,,
15,,
società,,
con,,
sedi,,
a,,
Roma,"[15309]NER_LOC, [15325]DBPEDIA",
",",,
Catania,"[15310]NER_ORG, [15326]DBPEDIA",
",",,
Messina,"[15311]NER_ORG, [15327]DBPEDIA",
",",,
Napoli,"[15312]NER_ORG, [15328]DBPEDIA",
",",,
Modena,"[15313]NER_ORG, [15329]DBPEDIA",
e,,
Massa,[15314]NER_PER,
",",,
tutte,,
operanti,,
nel,,
settore,,
dei,,
giochi,,
e,,
della,,
raccolta,,
di,,
scommesse,,
",",,
oltre,,
a,,
beni,,
immobili,,
e,,
autovetture,,
.,,
Antonio,[15315]NER_PER,
Padovani,[15315]NER_PER,
",",,
59,,
anni,,
",",,
di,,
Sant,"[15316]NER_PER, [15330]DBPEDIA",
',"[15316]NER_PER, [15330]DBPEDIA",
Agata,"[15317]NER_PER, [15330]DBPEDIA",
Li,[15317]NER_PER,
Battiati,[15317]NER_PER,
(,,
Catania,"[15318]NER_ORG, [15331]DBPEDIA",
),,
",",,
imprenditore,,
molto,,
conosciuto,,
che,,
opera,,
nel,,
settore,,
delle,,
scommesse,,
sportive,,
",",,
è,,
ritenuto,,
vicino,,
al,,
clan,,
mafioso,,
Madonia,[15319]NER_PER,
.,,
L,,
',,
uomo,,
era,,
già,,
stato,,
arrestato,,
nel,,
gennaio,[15302]TE,
del,[15302]TE,
2009,"[15332]DBPEDIA, [15302]TE",
.,,
Anche,,
per,,
questo,,
motivo,,
l,,
',,
operazione,,
che,,
ha,,
portato,,
al,,
sequestro,,
di,,
40,,
milioni,,
di,,
euro,,
è,,
stata,,
denominata,,
in,,
codice,,
“,,
Repetita,[15333]DBPEDIA,
iuvant,[15333]DBPEDIA,
”,,
.,,
