token,label,source of relation
MODENA,,
Forse,,
non,,
sperava,,
più,,
di,,
poter,,
rivedere,,
il,,
suo,,
scooter,[127988]DBPEDIA,
",",,
rubato,,
ormai,,
sette,,
mesi,,
fa,,
.,,
E,,
invece,,
il,,
mezzo,,
è,,
stato,,
recuperato,,
dalla,,
Polizia,[127980]NER_ORG,
locale,[127980]NER_ORG,
di,,
Modena,"[127981]NER_LOC, [127989]DBPEDIA",
e,,
sarà,,
restituito,,
in,,
questi,[127976]TE,
giorni,[127976]TE,
al,,
23enne,,
proprietario,,
.,,
È,,
l,,
',,
esito,,
di,,
un,,
intervento,,
avvenuto,,
nel,,
primo,,
pomeriggio,[127977]TE,
di,[127977]TE,
sabato,[127977]TE,
20,,
marzo,,
",",,
quando,,
gli,,
operatori,,
si,,
sono,,
portati,,
a,,
San,,
Donnino,,
grazie,,
alla,,
segnalazione,,
di,,
un,,
cittadino,,
:,,
nei,,
campi,,
a,,
lato,,
di,,
via,[127982]NER_LOC,
Vignolese,[127982]NER_LOC,
",",,
infatti,,
",",,
è,,
stato,,
rinvenuto,,
il,,
veicolo,,
",",,
abbandonato,,
ma,,
in,,
buono,,
stato,,
.,,
Il,,
furto,,
era,,
stato,,
denunciato,,
alle,,
forze,,
dell,,
',,
ordine,,
il,[127978]TE,
31,[127978]TE,
agosto,[127978]TE,
dell,,
',,
anno,,
scorso,,
;,,
in,,
particolare,,
il,,
mezzo,,
",",,
un,,
Aprilia,[127983]NER_ORG,
",",,
era,,
stato,,
rubato,,
in,,
via,[127984]NER_LOC,
Fratelli,[127984]NER_LOC,
Salvioli,[127984]NER_LOC,
",",,
dove,,
era,,
parcheggiato,,
.,,
Dopo,,
il,,
recupero,,
",",,
la,,
Polizia,[127985]NER_ORG,
locale,,
è,,
risalita,,
grazie,,
ai,,
dati,,
della,,
targa,,
al,,
proprietario,,
del,,
veicolo,,
",",,
originario,,
dell,,
',,
Iran,"[127986]NER_LOC, [127990]DBPEDIA",
e,,
residente,,
a,,
Modena,"[127987]NER_LOC, [127991]DBPEDIA",
con,,
la,,
famiglia,,
",",,
e,,
già,,
nella,,
giornata,[127979]TE,
di,[127979]TE,
sabato,[127979]TE,
è,,
stato,,
avviato,,
l,,
',,
iter,,
per,,
la,,
restituzione,,
.,,
