token,label,source of relation
SAVIGNANO,[24001]NER_LOC,
.,,
Entrano,,
al,,
bowling,[24010]DBPEDIA,
armati,,
di,,
spranghe,,
di,,
ferro,,
e,,
",",,
minacciando,,
il,,
personale,,
",",,
si,,
fanno,,
consegnare,,
circa,,
10,,
.,,
000,,
euro,,
in,,
contanti,,
.,,
In,,
estrema,,
sintesi,,
",",,
è,,
questa,,
la,,
cronaca,,
della,,
rapina,,
che,,
si,,
è,,
consumata,,
l,,
',,
altro,,
giorno,,
a,,
Formica,[24002]NER_LOC,
di,[24002]NER_LOC,
Savignano,[24002]NER_LOC,
",",,
presso,,
il,,
bowling,[24011]DBPEDIA,
di,,
via,[24003]NER_LOC,
Tavoni,[24003]NER_LOC,
.,,
Secondo,,
una,,
prima,,
ricostruzione,,
dei,,
fatti,,
",",,
i,,
malviventi,,
autori,,
del,,
gesto,,
sono,,
due,,
",",,
entrambi,,
stranieri,,
.,,
Tutto,,
è,,
avvenuto,,
in,,
pochi,,
minuti,,
verso,,
le,,
3,,
di,,
notte,,
:,,
i,,
due,,
stranieri,,
sono,,
entrati,,
nel,,
locale,,
brandendo,,
le,,
spranghe,,
di,,
ferro,,
e,,
",",,
in,,
stile,,
“,,
assalto,,
alla,,
diligenza,,
”,,
",",,
hanno,,
minacciato,,
il,,
personale,,
che,,
in,,
quel,,
momento,,
si,,
trovava,,
all,,
',,
interno,,
(,,
tre,,
donne,,
e,,
un,,
uomo,,
),,
di,,
consegnare,,
tutto,,
il,,
denaro,,
contante,,
.,,
Vistosi,,
minacciato,,
",",,
il,,
personale,,
non,,
ha,,
quindi,,
esitato,,
ad,,
esaudire,,
le,,
richieste,,
dei,,
malviventi,,
",",,
che,,
in,,
questo,,
modo,,
hanno,,
arraffato,,
un,,
bottino,,
di,,
circa,,
diecimila,,
euro,,
.,,
I,,
due,,
",",,
poi,,
",",,
sono,,
fuggiti,,
facendo,,
perdere,,
le,,
loro,,
tracce,,
.,,
Fortunatamente,,
",",,
nessuno,,
si,,
è,,
fatto,,
del,,
male,,
durante,,
i,,
concitati,,
minuti,,
della,,
rapina,,
",",,
anche,,
se,,
indubbiamente,,
non,,
sono,,
mancati,,
attimi,[24012]DBPEDIA,
di,,
paura,,
.,,
Sul,,
posto,,
sono,,
poi,,
giunti,,
i,,
carabinieri,,
di,,
Savignano,[24004]NER_LOC,
",",,
ai,,
quali,,
ora,[23998]TE,
spetterà,,
il,,
compito,,
di,,
condurre,,
le,,
indagini,,
per,,
cercare,,
di,,
risalire,,
ai,,
colpevoli,,
.,,
La,,
dinamica,,
con,,
cui,,
si,,
è,,
svolta,,
la,,
rapina,,
fa,,
pensare,,
ancora,,
una,,
volta,,
ad,,
un,,
',,
azione,,
attentamente,,
pianificata,,
e,,
messa,,
in,,
atto,,
in,,
un,,
momento,,
particolarmente,,
propizio,,
",",,
quando,,
il,,
locale,,
era,,
ancora,,
aperto,,
e,,
tuttavia,,
praticamente,,
vuoto,,
.,,
Ad,,
attirare,,
l,,
',,
attenzione,,
dei,,
malviventi,,
",",,
ancora,,
una,,
volta,,
",",,
sono,,
stati,,
più,,
che,,
i,,
proventi,,
del,,
gioco,,
del,,
bowling,[24013]DBPEDIA,
quelli,,
dei,,
videopoker,,
",",,
anch,,
',,
essi,,
ospitati,,
all,,
',,
interno,,
del,,
locale,,
.,,
Non,,
è,,
affatto,,
escluso,,
",",,
nell,,
',,
attuale,,
momento,,
delle,,
indagini,,
",",,
che,,
gli,,
autori,,
della,,
rapina,,
al,,
bowling,[24014]DBPEDIA,
di,,
Savignano,[24005]NER_LOC,
siano,,
gli,,
stessi,,
che,,
",",,
soltanto,,
qualche,,
settimana,,
fa,,
",",,
hanno,,
messo,,
a,,
segno,,
il,,
furto,,
all,,
',,
Autobar,,
di,,
Savignano,[24006]NER_LOC,
.,,
Anche,,
in,,
quell,,
',,
occasione,,
",",,
furono,,
presi,,
di,,
mira,,
i,,
videopoker,,
presenti,,
all,,
',,
interno,,
del,,
locale,,
.,,
In,,
ogni,,
caso,,
",",,
che,,
queste,,
macchinette,,
siano,,
particolarmente,,
appetibili,,
dai,,
malviventi,,
lo,,
dimostra,,
una,,
volta,,
di,,
più,,
la,,
rapina,,
messa,,
a,,
segno,,
soltanto,,
la,,
scorsa,,
settimana,,
alla,,
sala,,
giochi,,
777,,
di,,
Ubersetto,,
di,,
Formigine,[24007]NER_LOC,
.,,
Anche,,
in,,
quell,,
',,
occasione,,
",",,
il,,
colpo,,
ha,,
fruttato,,
alcune,,
migliaia,,
di,,
euro,,
.,,
Un,,
aiuto,,
alle,,
indagini,,
potrebbe,,
ora,[23999]TE,
venire,,
da,,
eventuali,,
immagini,,
