token,label,source of relation
Spacciavano,,
droga,,
",",,
organizzandosi,,
in,,
chat,,
con,,
gli,,
smartphone,[99598]DBPEDIA,
",",,
e,,
mettevano,,
a,,
segno,,
di,,
tanto,,
in,,
tanto,,
anche,,
piccoli,,
furti,,
negli,,
esercizi,,
commerciali,,
",",,
anche,,
per,,
',,
passare,,
il,,
tempo,,
',,
:,,
per,,
questo,,
19,,
ragazzi,,
",",,
di,,
cui,,
15,,
minorenni,,
",",,
sono,,
finiti,,
nel,,
mirino,,
di,,
un,,
blitz,,
dei,,
carabinieri,[99594]NER_ORG,
di,,
Reggio,[99595]NER_LOC,
Emilia,[99595]NER_LOC,
volto,,
a,,
smantellare,,
quella,,
che,,
considerano,,
una,,
gang,,
di,,
baby,,
pusher,,
attiva,,
nelle,,
province,,
di,,
Reggio,[99596]NER_LOC,
Emilia,[99596]NER_LOC,
(,,
zona,,
Scandiano,"[99597]NER_LOC, [99599]DBPEDIA",
),,
e,,
nel,,
modenese,,
(,,
comuni,,
dell,,
',,
area,,
delle,,
ceramiche,,
),,
.,,
Perquisite,,
una,,
ventina,,
di,,
abitazioni,,
",",,
sono,,
finiti,,
nel,,
registro,,
degli,,
indagati,,
in,,
19,,
",",,
tra,,
reggiani,,
e,,
modenesi,,
",",,
di,,
cui,,
15,,
minorenni,,
tra,,
i,,
15,,
e,,
i,,
17,,
anni,,
e,,
4,,
maggiorenni,,
(,,
tra,,
i,,
22,,
e,,
i,,
26,,
anni,,
),,
.,,
