token,label,source of relation
Insospettabile,,
",",,
impiegato,,
",",,
incensurato,,
.,,
Nonostante,,
le,,
tre,,
“,,
I,,
”,,
che,,
potevano,,
tenerlo,,
fuori,,
dai,,
sospetti,,
",",,
M,[93761]NER_PER,
.,[93761]NER_PER,
M,[93761]NER_PER,
.,[93761]NER_PER,
",",,
32enne,,
modenese,,
",",,
è,,
finito,,
in,,
carcere,,
come,,
presunto,,
grossista,,
di,,
droghe,,
sintetiche,,
a,,
Bologna,"[93762]NER_LOC, [93777]DBPEDIA",
.,,
Quando,,
mercoledì,,
i,,
carabinieri,,
del,,
Nucleo,[93763]NER_ORG,
Operativo,[93763]NER_ORG,
di,,
Bologna,"[93764]NER_LOC, [93778]DBPEDIA",
e,,
della,,
stazione,,
di,,
San,"[93765]NER_LOC, [93779]DBPEDIA",
Ruffillo,[93765]NER_LOC,
hanno,,
perquisito,,
la,,
sua,,
casa,,
a,,
Modena,"[93766]NER_LOC, [93780]DBPEDIA",
città,,
",",,
hanno,,
trovato,,
una,,
quantità,,
abnorme,,
di,,
Ghb,[93767]NER_ORG,
",",,
la,,
cosiddetta,,
“,,
droga,,
dello,,
stupro,,
”,,
",",,
più,,
altre,,
droghe,,
sintetiche,,
e,,
migliaia,,
di,,
euro,,
in,,
contanti,,
.,,
Due,,
giorni,,
dopo,,
sono,,
scattate,,
le,,
manette,,
ai,,
polsi,,
di,,
un,,
bolognese,,
risultato,,
coinvolto,,
nello,,
stesso,,
giro,,
.,,
Sono,,
i,,
due,,
arresti,,
dei,,
quali,,
ieri,[93758]TE,
mattina,[93758]TE,
i,,
carabinieri,,
di,,
Bologna,"[93768]NER_LOC, [93781]DBPEDIA",
hanno,,
dato,,
notizia,,
spiegando,,
che,,
il,,
modenese,,
è,,
considerato,,
il,,
fornitore,,
a,,
distanza,,
della,,
piazza,,
bolognese,,
di,,
droghe,,
sintetiche,,
(,,
mefedrone,,
",",,
Mdma,[93769]NER_ORG,
e,,
anfetamina,[93782]DBPEDIA,
),,
reperibili,,
solo,,
nei,,
locali,,
:,,
discoteche,,
",",,
night,,
club,,
e,,
simili,,
.,,
Proprio,,
per,,
approfondire,,
il,,
suo,,
ruolo,,
",",,
le,,
indagini,,
ora,[93759]TE,
continuano,,
.,,
Impiegato,,
di,,
un,,
ufficio,,
a,,
Modena,"[93770]NER_LOC, [93783]DBPEDIA",
città,,
",",,
M,,
.,,
M,,
.,,
teneva,,
in,,
casa,,
sei,,
litri,,
e,,
mezzo,,
in,,
bottiglia,,
di,,
Ghb,[93771]NER_ORG,
",",,
una,,
droga,,
potentissima,,
che,,
viene,,
somministrata,,
di,,
nascosto,,
a,,
singole,,
gocce,,
nelle,,
bevande,,
:,,
una,,
droga,,
così,,
potente,,
che,,
fa,,
perdere,,
la,,
conoscenza,,
ed,,
è,,
tristemente,,
famosa,,
perché,,
utilizzata,,
dagli,,
stupratori,,
seriali,,
.,,
Se,,
un,,
millilitro,,
costa,,
100,,
euro,,
",",,
la,,
quantità,,
a,,
casa,,
del,,
modenese,,
ha,,
un,,
valore,,
di,,
650mila,,
euro,,
.,,
È,,
un,,
quantitativo,,
eccezionale,,
rispetto,,
ai,,
consueti,,
sequestri,,
.,,
In,,
casa,,
aveva,,
anche,,
150,,
grammi,,
di,,
mefedrone,,
",",,
una,,
droga,,
sintetica,,
che,,
",",,
come,,
le,,
altre,,
trovate,,
",",,
di,,
fatto,,
sostituisce,,
la,,
cocaina,,
non,,
tanto,,
per,,
il,,
costo,,
quanto,,
per,,
la,,
sua,,
potenza,,
:,,
i,,
carabinieri,,
hanno,,
spiegato,,
che,,
l,,
',,
effetto,,
è,,
quattro,,
volte,,
più,,
forte,,
.,,
Costa,,
50,,
euro,,
al,,
grammo,,
.,,
Sequestrati,,
anche,,
bilancino,,
",",,
materiale,,
per,,
confezionamento,,
e,,
5,,
.,,
400,,
euro,,
.,,
Nell,,
',,
abitazione,,
del,,
32enne,,
",",,
in,,
centro,,
a,,
Bologna,[93772]NER_LOC,
",",,
oltre,,
alle,,
dosi,,
di,,
mefedrone,,
per,,
un,,
totale,,
di,,
130,,
grammi,,
e,,
a,,
12,,
.,,
700,,
euro,,
",",,
è,,
stato,,
rinvenuto,,
un,,
contenitore,,
di,,
una,,
crema,,
per,,
il,,
corpo,,
dove,,
all,,
',,
interno,,
venivano,,
nascoste,,
le,,
bustine,,
pronte,,
per,,
la,,
vendita,,
",",,
oltre,,
al,,
bilancino,,
e,,
al,,
materiale,,
per,,
confezionamento,,
delle,,
dosi,,
.,,
Nel,,
corso,,
della,,
presentazione,,
di,,
questa,,
operazione,,
",",,
i,,
carabinieri,,
hanno,,
sottolineato,,
il,,
circuito,,
chiuso,,
riservato,,
a,,
questi,,
tipi,,
di,,
droghe,,
sintetiche,,
:,,
si,,
tratta,,
di,,
un,,
giro,,
di,,
spaccio,,
per,,
clienti,,
benestanti,,
della,,
“,,
Bologna,[93773]NER_LOC,
bene,,
”,,
che,,
frequentano,,
locali,,
notturni,,
in,,
città,,
",",,
disposti,,
a,,
spendere,,
di,,
più,,
per,,
stupefacenti,,
sicuramente,,
molto,,
forti,,
e,,
dagli,,
effetti,,
potenti,,
ma,,
soprattutto,,
ritenuti,,
difficili,,
da,,
trovare,,
.,,
Non,,
sorprende,,
poi,,
il,,
fatto,,
che,,
un,,
impiegato,,
avesse,,
in,,
casa,,
tanta,,
droga,,
sintetica,,
.,,
A,,
febbraio,[93760]TE,
",",,
un,,
flacone,,
con,,
mezzo,,
litro,,
di,,
Gbl,[93774]NER_ORG,
era,,
stato,,
trovato,,
dai,,
Nas,[93775]NER_ORG,
in,,
casa,,
di,,
un,,
40enne,,
biologo,,
nutrizionista,,
del,,
Bolognese,,
.,,
E,,
poco,,
prima,,
quattro,,
professionisti,,
di,,
Bologna,[93776]NER_LOC,
erano,,
stati,,
arrestati,,
sempre,,
dai,,
carabinieri,,
durante,,
indagini,,
sulla,,
movida,,
bolognese,,
.,,
Resta,,
invece,,
da,,
capire,,
la,,
provenienza,,
di,,
queste,,
droghe,,
.,,
—,,
