token,label,source of relation
MODENA,,
Un,,
gelato,,
con,,
vista,,
“,,
museo,,
”,,
.,,
Il,,
Blu,[125847]NER_PER,
Vanilla,[125847]NER_PER,
ha,,
deciso,,
di,,
puntare,,
sul,,
Villaggio,,
Giardino,,
e,,
Artigiano,[125848]NER_ORG,
e,,
sui,,
colori,,
modenesi,,
.,,
Le,,
tinte,,
gialloblù,,
all,,
',,
ingresso,,
in,,
onore,,
della,,
squadra,,
di,,
calcio,,
fanno,,
d,,
',,
anteprima,,
alle,,
opere,,
d,,
',,
arte,,
ospitate,,
a,,
rotazione,,
all,,
',,
interno,,
dell,,
',,
attività,,
.,,
«,,
Abbiamo,,
artisti,,
a,,
chilometro,,
zero,,
»,,
",",,
assicura,,
il,,
titolare,,
Stefano,"[125849]NER_PER, [125865]DBPEDIA",
Barbieri,[125849]NER_PER,
.,,
Leggi,,
anche,,
Modena,"[125850]NER_ORG, [125866]DBPEDIA",
.,,
Al,,
lavoro,,
nell,,
',,
orto,,
per,,
rinascere,,
«,,
Almeno,,
possiamo,,
stare,,
fuori,,
Ma,,
ci,,
mancano,,
gli,,
studenti,,
»,,
Nell,,
',,
ultimo,,
anno,,
",",,
quando,,
è,,
stato,,
possibile,,
",",,
opere,,
di,,
artisti,,
della,,
nostra,,
provincia,[125851]NER_LOC,
hanno,,
rivolto,,
i,,
loro,,
sguardi,[125867]DBPEDIA,
a,,
torte,,
",",,
cornetti,,
e,,
coni,,
.,,
Hanno,,
così,,
trovato,,
collocazione,,
tra,,
l,,
',,
attività,,
e,,
gli,,
spazi,,
della,,
polisportiva,,
Corassori,[125852]NER_PER,
le,,
tele,,
della,,
mirandolese,[125868]DBPEDIA,
Hermione,"[125853]NER_PER, [125869]DBPEDIA",
Stavros,[125853]NER_PER,
",",,
nome,,
d,,
',,
arte,,
di,,
Giorgia,"[125854]NER_PER, [125870]DBPEDIA",
Reggiani,[125854]NER_PER,
.,,
Il,,
concordiese,,
Denni,[125855]NER_PER,
Neri,[125855]NER_PER,
ha,,
messo,,
in,,
evidenza,,
i,,
ritratti,,
da,,
lui,,
prodotti,,
",",,
mentre,,
la,,
modenese,,
acquisita,,
Loretta,[125856]NER_PER,
Magnani,[125856]NER_PER,
ha,,
sfoggiato,,
le,,
variopinte,,
tele,[125871]DBPEDIA,
a,[125871]DBPEDIA,
sua,,
firma,,
.,,
«,,
È,,
un,,
modo,,
per,,
farci,,
conoscere,,
di,,
più,,
-,,
riprende,,
Barbieri,[125857]NER_PER,
-,,
e,,
fare,,
conoscere,,
artisti,,
del,,
nostro,,
territorio,,
»,,
.,,
Leggi,,
anche,,
<us22titolo>Modena,,
.,,
Spaccio,,
e,,
minacce,,
Al,,
Villaggio,,
Giardino,,
residenti,,
alle,,
prese,,
con,,
le,,
baby,,
gang&nbsp,[125859]NER_ORG,
;,,
<,,
/,,
us22titolo>,,
Nonostante,,
il,,
periodo,,
",",,
il,,
titolare,,
dell,,
',,
attività,,
non,,
ha,,
perso,,
la,,
grinta,,
.,,
Sui,,
social,,
i,,
prodotti,,
sono,,
inquadrati,,
dalle,,
prospettive,,
più,,
fantasiose,,
",",,
incluse,,
le,,
vedute,,
all,,
',,
interno,,
del,,
frigo,,
con,,
lo,,
sguardo,,
“,,
da,,
bambino,,
”,,
",",,
per,,
valorizzare,,
il,,
lavoro,,
compiuto,,
da,,
tutto,,
il,,
gruppo,,
.,,
Dal,,
vivo,,
",",,
Barbieri,[125862]NER_PER,
non,,
mostra,,
difficoltà,,
nell,,
',,
uscire,,
dall,,
',,
attività,,
e,,
rimproverare,,
coloro,,
che,,
non,,
rispettano,,
le,,
regole,,
.,,
«,,
Il,,
grosso,,
problema,,
è,,
gestire,,
le,,
persone,,
-,,
riconosce,,
il,,
titolare,,
-,,
la,,
clientela,,
non,,
riesce,,
a,,
mettersi,,
in,,
testa,,
che,,
non,,
si,,
può,,
continuare,,
così,,
.,,
I,,
clienti,,
non,,
capiscono,,
che,,
non,,
si,,
può,,
consumare,,
all,,
',,
interno,,
.,,
Lo,,
spieghiamo,,
e,,
l,,
',,
abbiamo,,
scritto,,
",",,
eppure,,
che,,
sempre,,
qualcuno,,
che,,
insiste,,
ulteriormente,,
.,,
Non,,
facciamo,,
coni,,
né,,
altro,,
che,,
non,,
possa,,
essere,,
incartato,,
-,,
precisa,,
il,,
titolare,,
dell,,
',,
attività,,
-,,
nel,,
complesso,,
",",,
la,,
situazione,,
è,,
gestibile,,
.,,
Se,,
i,,
clienti,,
fossero,,
un,,
pochino,,
più,,
disciplinati,,
",",,
sarebbe,,
anche,,
meglio,,
»,,
.,,
Tra,,
un,,
rimprovero,,
e,,
un,,
servizio,,
",",,
Barbieri,[125863]NER_PER,
interpreta,,
il,,
sentimento,,
di,,
un,,
imprenditore,,
trasferitosi,,
nel,,
Villaggio,,
Giardino,,
e,,
ben,,
presto,,
sedotto,,
dal,,
fascino,,
dell,,
',,
area,,
.,,
«,,
Ci,,
siamo,,
spostati,,
in,,
zona,,
circa,,
tre,,
anni,,
fa,,
-,,
riprende,,
il,,
titolare,,
-,,
da,,
circa,,
un,,
chilometro,,
di,,
distanza,,
.,,
Abbiamo,,
trovato,,
un,,
bel,,
quartiere,,
",",,
frequentato,,
da,,
persone,,
che,,
fanno,,
tantissime,,
attività,,
sportive,,
.,,
In,,
zona,,
ci,,
sono,,
bei,,
parchi,,
e,,
c,,
',,
è,,
un,,
bel,,
passaggio,,
.,,
Speriamo,,
di,,
tornare,,
alla,,
normalità,,
per,,
la,,
vita,,
quotidiana,,
di,,
tutti,,
»,,
.,,
Nell,,
',,
attesa,,
",",,
non,,
resta,,
altro,,
da,,
fare,,
che,,
tirare,,
avanti,,
e,,
compiere,,
al,,
meglio,,
la,,
propria,,
missione,,
",",,
come,,
conferma,,
il,,
titolare,,
dell,,
',,
attività,,
.,,
«,,
Il,,
calo,,
c,,
',,
è,,
",",,
ma,,
non,,
mi,,
unisco,,
al,,
coro,,
dei,,
lamentosi,,
»,,
",",,
rivendica,,
