token,label,source of relation
PAVULLO,[111182]DBPEDIA,
Un,,
',,
altra,,
aggressione,,
nel,,
“,,
curriculum,,
”,,
della,,
37enne,,
marocchina,,
W,,
.,,
S,,
.,,
",",,
ripetutamente,,
balzata,,
alle,,
cronache,,
a,,
Pavullo,[111172]NER_LOC,
per,,
l,,
',,
incubo,,
fatto,,
vivere,[111183]DBPEDIA,
agli,,
inquilini,,
della,,
palazzina,,
Acer,[111173]NER_ORG,
di,,
via,[111174]NER_LOC,
Bellettini,[111174]NER_LOC,
(,,
che,,
gli,,
è,,
costato,,
nel,,
2019,,
una,,
condanna,,
per,,
stalking,,
condominiale,,
),,
e,,
per,,
le,,
sue,,
escandescenze,,
in,,
paese,,
:,,
dal,,
pugno,,
sferrato,,
nel,,
settembre,[111167]TE,
2016,[111167]TE,
a,,
una,,
commessa,,
dell,,
',,
Ecu,[111175]NER_ORG,
",",,
all,,
',,
aggressione,,
a,,
un,,
',,
operatrice,,
dei,,
servizi,,
sociali,,
nell,,
',,
agosto,[111168]TE,
2017,[111168]TE,
e,,
a,,
quella,,
che,,
lo,[111169]TE,
scorso,[111169]TE,
febbraio,[111169]TE,
in,,
caserma,,
ha,,
portato,,
al,,
ferimento,,
di,,
due,,
carabinieri,[111176]NER_ORG,
(,,
uno,,
con,,
frattura,,
di,,
una,,
scapola,[111184]DBPEDIA,
),,
.,,
Il,,
nuovo,,
blitz,,
è,,
avvenuto,,
ieri,[111170]TE,
presso,,
la,,
sede,,
dei,,
servizi,,
sociali,,
",",,
di,,
fronte,,
all,,
',,
Unione,[111177]NER_LOC,
:,,
poco,,
dopo,,
le,[111171]TE,
13,[111171]TE,
si,,
è,,
presentata,,
dicendo,,
",",,
proprio,,
come,,
aveva,,
fatto,,
nel,,
2017,,
",",,
di,,
“,,
rivolere,,
indietro,,
la,,
figlia,,
”,,
di,,
cui,,
ha,,
perso,,
la,,
custodia,,
proprio,,
per,,
la,,
sua,,
condotta,,
.,,
Mentre,,
le,,
assistenti,,
sociali,,
cercavano,,
di,,
spiegarle,,
come,,
ormai,,
fosse,,
impossibile,,
",",,
lei,,
ha,,
detto,,
che,,
non,,
se,,
ne,,
sarebbe,,
mai,,
andata,,
e,,
ha,,
dato,,
in,,
escandescenze,,
.,,
Visti,,
i,,
trascorsi,,
",",,
sono,,
stati,,
attimi,[111185]DBPEDIA,
di,,
grande,,
paura,,
:,,
sul,,
posto,,
sono,,
subito,,
intervenuti,,
gli,,
agenti,,
di,,
polizia,[111178]NER_ORG,
locale,[111178]NER_ORG,
(,,
due,,
pattuglie,,
),,
",",,
i,,
carabinieri,[111179]NER_ORG,
e,,
un,,
',,
ambulanza,,
.,,
Un,,
dispiegamento,,
che,,
ha,,
creato,,
una,,
certa,,
apprensione,,
in,,
chi,,
passava,,
in,,
quel,,
momento,,
in,,
centro,,
.,,
Per,,
due,,
ore,,
hanno,,
tentato,,
in,,
tutti,,
i,[111186]DBPEDIA,
modi,[111186]DBPEDIA,
di,,
farla,,
ragionare,,
",",,
invano,,
",",,
ricevendo,,
offese,,
",",,
calci,,
",",,
pugni,,
",",,
sputi,,
e,,
graffi,,
(,,
tutti,,
e,,
5,,
gli,,
agenti,,
",",,
tra,,
cui,,
anche,,
il,,
comandante,,
Ante,[111180]NER_ORG,
",",,
ma,,
per,,
fortuna,,
lesioni,,
solo,,
superficiali,,
),,
.,,
Al,,
che,,
",",,
per,,
evitare,,
che,,
potesse,,
fare,,
del,,
male,,
serio,,
a,,
sé,,
e,,
agli,,
altri,,
",",,
in,,
accordo,,
con,,
il,,
medico,,
Ausl,,
il,,
sindaco,,
ha,,
disposto,,
un,,
trattamento,[111187]DBPEDIA,
sanitario,[111187]DBPEDIA,
obbligatorio,[111187]DBPEDIA,
.,,
È,,
stata,,
quindi,,
portata,,
in,,
sicurezza,,
dagli,,
agenti,,
col,,
comandante,,
a,,
Baggiovara,[111181]NER_LOC,
",",,
per,,
le,,
cure,,
del,,
caso,,
.,,
—,,
