token,label,source of relation
A,,
Modena,"[29201]NER_LOC, [29211]DBPEDIA",
",",,
lunedì,,
",",,
hanno,,
arrestato,,
un,,
topo,,
d,,
',,
auto,,
",",,
ma,,
in,,
tutta,,
la,,
zona,,
di,,
Vignola,[29202]NER_LOC,
i,,
furti,,
di,,
vetture,,
stanno,,
aumentando,,
in,,
maniera,,
esponenziale,,
.,,
Almeno,,
cinque,,
furti,,
sono,,
stati,,
denunciati,,
alle,,
forze,,
dell,,
',,
ordine,,
",",,
gli,,
ultimi,,
",",,
in,,
ordine,,
di,,
tempo,,
a,,
Formica,[29203]NER_LOC,
",",,
dove,,
è,,
sparita,,
una,,
vecchia,,
',,
500,,
",",,
a,,
Castelvetro,,
è,,
invece,,
scomparsa,,
una,,
Fiat,[29212]DBPEDIA,
Punto,,
già,,
ritrovata,,
",",,
mentre,,
a,,
Zocca,[29204]NER_LOC,
i,,
ladri,,
hanno,,
rubato,,
un,,
',,
Alfa,,
.,,
Ma,,
altri,,
danneggiamenti,,
sono,,
stati,,
segnalati,,
nei,,
paesi,,
:,,
un,,
furto,,
è,,
stato,,
sventato,,
da,,
alcuni,,
vicini,,
di,,
casa,,
",",,
che,,
hanno,,
messo,,
in,,
fuga,,
un,,
bandito,,
solitario,,
",",,
mentre,,
è,,
andata,,
peggio,,
ad,,
un,,
',,
altra,,
vettura,,
",",,
a,,
cui,,
sono,,
stati,,
asportati,,
i,,
quattro,,
pneumatici,,
.,,
Ora,[29200]TE,
c,,
',,
è,,
da,,
capire,,
a,,
cosa,,
siano,,
servite,,
le,,
auto,,
.,,
L,,
',,
ipotesi,,
principale,,
",",,
suffragata,,
da,,
altri,,
casi,,
analoghi,,
",",,
porta,,
a,,
pensare,,
che,,
quei,,
mezzi,,
siano,,
poi,,
sfruttati,,
dai,,
ladri,,
per,,
compiere,,
razzie,,
in,,
altre,,
zone,,
della,,
provincia,[29205]NER_LOC,
o,,
nei,,
paesi,,
limitrofi,,
.,,
Capita,,
anche,,
",",,
però,,
",",,
che,,
qualche,,
balordo,,
utilizzi,,
le,,
vetture,,
a,,
proprio,,
servizio,,
",",,
anche,,
a,,
costo,,
di,,
mettere,,
in,,
preventivo,,
una,,
denuncia,,
per,,
ricettazione,,
.,,
Nel,,
frattempo,,
",",,
mentre,,
i,,
carabinieri,[29206]NER_ORG,
e,,
le,,
polizie,[29213]DBPEDIA,
municipali,[29213]DBPEDIA,
cercano,,
di,,
contrastare,,
la,,
criminalità,,
aumentando,,
i,,
pattugliamenti,,
nelle,,
ore,,
pomeridiane,,
",",,
i,,
ladri,,
continuano,,
a,,
colpire,,
a,,
macchia,,
di,,
leopardo,,
.,,
Lunedì,,
",",,
a,,
Vignola,[29207]NER_LOC,
",",,
è,,
stata,,
presa,,
di,,
mira,,
la,,
mesticheria,,
Eros,,
di,,
via,[29208]NER_LOC,
De,"[29209]NER_PER, [29214]DBPEDIA",
Gasperi,"[29209]NER_PER, [29214]DBPEDIA",
.,,
«,,
Sono,,
uscito,,
alle,,
13,,
-,,
spiega,,
un,,
titolare,,
-,,
e,,
sono,,
dovuto,,
rientrare,,
alle,,
13,,
",",,
10,,
per,,
sbrigare,,
alcune,,
faccende,,
.,,
In,,
quel,,
lasso,,
di,,
tempo,,
non,,
mi,,
sono,,
accorto,,
di,,
nulla,,
",",,
ma,,
dieci,,
minuti,,
dopo,,
",",,
quando,,
è,,
tornato,,
mio,,
fratello,,
",",,
abbiamo,,
trovato,,
la,,
porta,,
d,,
',,
ingresso,,
forzata,,
:,,
i,,
ladri,,
hanno,,
preso,,
il,,
cassetto,,
della,,
cassa,,
.,,
Probabilmente,,
erano,,
esperti,,
perché,,
con,,
un,,
cacciavite,,
sono,,
riusciti,,
ad,,
aprire,,
la,,
porta,,
anti,,
-,,
panico,,
",",,
non,,
un,,
intervento,,
banale,,
.,,
Tra,,
l,,
',,
altro,,
supponiamo,,
possano,,
avere,,
avuto,,
con,,
loro,,
un,,
metal,,
-,,
detector,,
perché,,
sono,,
riusciti,,
a,,
trovare,,
un,,
contenitore,,
in,,
cui,,
custodiamo,,
le,,
monete,,
.,,
Non,,
si,,
tratta,,
di,,
una,,
scoperta,,
facile,,
da,,
fare,,
visto,,
che,,
il,,
nostro,,
negozio,,
si,,
estende,,
su,,
900,,
metri,,
quadrati,,
e,,
la,,
scatola,,
era,,
ben,,
lontana,,
dalla,,
cassa,,
.,,
Alla,,
fine,,
avranno,,
portato,,
via,,
circa,,
mille,,
euro,,
",",,
ma,,
se,,
da,,
un,,
lato,,
sono,,
sollevato,,
per,,
non,,
averli,,
trovati,,
in,,
mesticheria,,
",",,
dall,,
',,
altro,,
mi,,
impressiona,,
pensare,,
che,,
fossero,,
a,,
conoscenza,,
dei,,
nostri,,
movimenti,,
.,,
Sapevano,,
che,,
solitamente,,
chiudiamo,,
alle,,
13,,
e,,
che,,
il,,
lunedì,,
pomeriggio,,
siamo,,
chiusi,,
:,,
pensavano,,
di,,
agire,,
indisturbati,,
.,,
Ma,,
ciò,,
che,,
stupisce,,
ulteriormente,,
è,,
la,,
loro,,
sfacciataggine,,
:,,
hanno,,
colpito,,
in,,
una,,
strada,,
secondaria,,
",",,
ma,,
molto,,
frequentata,,
e,,
senza,,
alcun,,
timore,,
»,,
.,,
Nello,,
stesso,,
giorno,,
",",,
a,,
Spilamberto,[29210]NER_LOC,
",",,
almeno,,
un,,
paio,,
di,,
case,,
sono,,
state,,
assaltate,,
verso,,
l,,
',,
ora,,
di,,
pranzo,,
:,,
sono,,
spariti,,
soldi,,
e,,
oro,,
",",,
ossia,,
il,,
classico,,
bottino,,
dei,,
ladri,,
che,,
spadroneggiano,,
in,,
zona,,
.,,
(,,
f,,
.,,
d,,
.,,
),,
