token,label,source of relation
SAN,[105267]DBPEDIA,
FELICE,[105267]DBPEDIA,
.,,
«,,
Vattene,,
o,,
ti,,
sparo,,
.,,
Hai,,
capito,,
?,,
Vattene,,
o,,
ti,,
sparo,,
»,,
.,,
Ad,,
intimarlo,,
non,,
è,,
stato,,
il,,
proprietario,,
dell,,
',,
appartamento,,
preso,,
di,,
mira,,
dai,,
ladri,,
.,,
Ma,,
i..,,
...,,
ladri,,
al,,
proprietario,,
.,,
H,,
a,,
dell,,
',,
incredibile,,
-,,
e,,
un,,
po,,
',,
del,,
grottesco,,
-,,
quello,,
che,,
è,,
accaduto,,
a,,
San,[105265]NER_LOC,
Valentino,[105265]NER_LOC,
in,,
una,,
abitazione,,
di,,
via,[105266]NER_LOC,
Giro,[105266]NER_LOC,
Frati,[105266]NER_LOC,
",",,
alla,,
prima,,
periferia,,
di,,
San,,
Felice,,
.,,
I,,
protagonisti,,
sono,,
conosciutissimi,,
",",,
per,,
i,,
ruoli,,
che,,
rivestono,,
",",,
ma,,
chiedono,,
di,,
non,,
divulgare,,
l,,
',,
identità,,
.,,
La,,
paura,,
",",,
in,,
fin,,
dei,,
conti,,
",",,
c,,
',,
è,,
ancora,,
.,,
La,,
banda,,
di,,
tre,,
ladri,,
",",,
slavi,,
",",,
giunti,,
in,,
paese,,
con,,
un,,
',,
Alfa,,
grigia,,
sw,,
con,,
i,,
portapacchi,,
",",,
avevano,,
pensato,,
di,,
festeggiare,,
a,,
loro,,
modo,,
la,,
serata,,
degli,,
innamorati,,
.,,
Innamorati,,
dei,,
soldi,,
degli,,
altri,,
",",,
in,,
questo,,
caso,,
.,,
Hanno,,
parcheggiato,,
l,,
',,
auto,,
in,,
un,,
',,
area,,
non,,
in,,
vista,,
",",,
uno,,
è,,
rimasto,,
di,,
guardia,,
.,,
Due,,
sono,,
scesi,,
e,,
come,,
gatti,,
hanno,,
scelto,,
la,,
finestra,,
al,,
primo,,
piano,,
.,,
Hanno,,
usato,,
la,,
grondaia,,
per,,
salire,,
",",,
forzato,,
la,,
tapparella,,
che,,
era,,
chiusa,,
e,,
rotto,,
il,,
vetro,,
.,,
Nell,,
',,
appartamento,,
abita,,
un,,
professionista,,
",",,
che,,
al,[105263]TE,
momento,[105263]TE,
era,,
fuori,,
.,,
Ora,[105264]TE,
di,,
cena,,
",",,
da,,
poco,,
passate,,
le,,
20,,
.,,
30,,
.,,
I,,
ladri,,
non,,
hanno,,
perso,,
tempo,,
",",,
devastando,,
stanza,,
per,,
stanza,,
.,,
Si,,
sono,,
presi,,
un,,
paio,,
di,,
orologi,,
preziosi,,
poi,,
in,,
una,,
stanza,,
hanno,,
scovato,,
la,,
piccola,,
cassaforte,,
.,,
Erano,,
attrezzati,,
",",,
con,,
un,,
flessibile,,
elettrico,,
.,,
E,,
si,,
sono,,
messi,,
al.,,
l...,,
lavoro,,
.,,
Nella,,
casa,,
a,,
fianco,,
tuttavia,,
abita,,
un,,
parente,,
stretto,,
del,,
proprietario,,
:,,
«,,
Ho,,
sentito,,
quegli,,
strani,,
rumori,,
-,,
racconta,,
-,,
ho,,
cercato,,
di,,
capire,,
da,,
dove,,
venissero,,
.,,
Fuori,,
non,,
c,,
',,
era,,
niente,,
",",,
così,,
mi,,
sono,,
convinto,,
venissero,,
dalla,,
casa,,
del,,
mio,,
parente,,
",",,
ho,,
preso,,
le,,
chiavi,,
di,,
cui,,
ho,,
una,,
copia,,
e,,
sono,,
entrato,,
.,,
Ho,,
notato,,
la,,
finestra,[105268]DBPEDIA,
aperta,[105268]DBPEDIA,
",",,
un,,
lenzuolo,,
per,,
terra,,
",",,
ma,,
non,,
ho,,
fatto,,
in,,
tempo,,
a,,
realizzare,,
",",,
pensavo,,
ad,,
un,,
impianto,,
difettoso,,
e,,
sono,,
stato,,
attratto,,
dal,,
rumore,,
che,,
proveniva,,
dallo,,
stanzino,,
.,,
Ho,,
aperto,,
la,,
porta,,
e,,
c,,
',,
erano,,
questi,,
due,,
uomini,,
",",,
uno,,
rivolto,,
alla,,
cassaforte,,
che,,
stava,,
tagliando,,
.,,
L,,
',,
altro,,
a,,
volto,,
scoperto,,
si,,
è,,
girato,,
verso,,
di,,
me,,
.,,
C,,
',,
era,,
polvere,,
nella,,
stanza,,
",",,
ho,,
provato,,
a,,
dire,,
qualcosa,,
",",,
ma,,
quello,,
che,,
ha,,
detto,,
è,,
stato,,
categorico,,
.,,
Non,,
ho,,
neanche,,
guardato,,
se,,
impugnasse,,
un,,
',,
arma,,
o,,
cos,,
',,
altro,,
.,,
Ho,,
chiuso,,
la,,
porta,,
",",,
sono,,
uscito,,
e,,
ho,,
chiamato,,
al,,
telefono,,
i,,
carabinieri,,
.,,
Sono,,
arrivati,,
in,,
fretta,,
",",,
ma,,
i,,
due,,
slavi,,
erano,,
già,,
saltati,,
dalla,,
terrazza,,
",",,
con,,
lo,,
zaino,,
degli,,
attrezzi,,
.,,
Ho,,
provato,,
a,,
trovare,,
qualcosa,,
da,,
gettargli,,
",",,
ma,,
erano,,
troppo,,
agili,,
.,,
Alti,,
un,,
metro,,
e,,
ott,,
ant,,
a..,,
...,,
Un,,
altro,,
vicino,,
li,,
ha,,
visti,,
allontanarsi,,
con,,
l,,
',,
Alfa,,
grigia,,
sw,,
»,,
.,,
La,,
stessa,,
auto,,
che,,
a,,
distanza,,
di,,
poche,,
ore,,
),,
(,,
a,,
neppure,,
24,,
ore,,
di,,
distanza,,
),,
nella,,
vicina,,
via,,
Ronchetti,,
è,,
riuscita,,
a,,
commettere,,
il,,
furto,,
a,,
casa,,
di,,
un,,
imprenditore,,
",",,
che,,
purtroppo,,
non,,
è,,
la,,
prima,,
volta,,
ad,,
essere,,
preso,,
di,,
mira,,
.,,
La,,
moglie,,
era,,
in,,
casa,,
ma,,
ha,,
raccontato,,
di,,
non,,
essersi,,
accorta,,
di,,
nulla,,
.,,
Spariti,,
anche,,
qui,,
valori,,
importati,,
.,,
E,,
anche,,
qui,,
indagano,,
i,,
carabinieri,,
.,,
—,,
