token,label,source of relation
Situazione,,
ricoveri,,
in,,
AOU,,
di,,
Modena,"[143491]NER_LOC, [143496]DBPEDIA",
Sono,,
56,,
i,,
pazienti,,
con,,
tampone,,
positivo,,
ricoverati,,
oggi,[143489]TE,
in,,
Azienda,[143492]NER_ORG,
Ospedaliero,[143492]NER_ORG,
-,,
Universitaria,,
",",,
tutti,,
al,,
Policlinico,,
",",,
10,,
dei,,
quali,,
in,,
terapia,,
intensiva,,
.,,
45,,
pazienti,,
sono,,
ricoverati,,
per,,
le,,
conseguenze,,
del,,
Covid,,
-,,
19,,
",",,
mentre,,
i,,
restanti,,
11,,
per,,
altre,,
patologie,,
",",,
con,,
riscontro,,
occasionale,,
di,,
tampone,,
positivo,,
.,,
L,,
',,
80,,
%,,
degli,,
assistiti,,
per,,
COVID,,
-,,
19,,
presso,,
l,,
',,
Azienda,[143493]NER_ORG,
Ospedaliero,[143493]NER_ORG,
–,[143493]NER_ORG,
Universitaria,[143493]NER_ORG,
di,,
Modena,"[143494]NER_LOC, [143497]DBPEDIA",
non,,
è,,
vaccinato,,
.,,
In,,
Terapia,,
Intensiva,,
non,,
sono,,
vaccinati,,
8,,
ricoveri,,
su,,
10,,
.,,
Interessante,,
notare,,
che,,
dei,,
26,,
pazienti,,
con,,
meno,,
di,,
65,,
anni,,
",",,
nessuno,,
risulta,,
aver,,
completo,,
il,,
ciclo,,
vaccinale,,
",",,
mentre,,
solo,,
uno,,
ha,,
effettuato,,
solo,,
una,,
delle,,
due,,
dosi,,
.,,
L,,
',,
età,,
media,,
dei,,
pazienti,,
ricoverati,,
attualmente,[143490]TE,
per,,
le,,
conseguenze,,
del,,
COVID,,
-,,
19,,
è,,
61,,
anni,,
",",,
leggermente,,
più,,
bassa,,
di,,
quella,,
della,,
rilevazione,,
di,,
venerdì,,
scorso,,
(,,
63,,
),,
.,,
L,,
',,
età,,
dei,,
pazienti,,
ricoverati,,
col,,
ciclo,,
vaccinale,,
completo,,
è,,
78,,
anni,,
",",,
decisamente,,
più,,
alta,,
di,,
quella,,
rilevata,,
venerdì,,
scorso,,
(,,
68,,
),,
.,,
La,,
media,,
di,,
età,,
dei,,
non,,
vaccinati,,
è,,
circa,,
56,,
anni,,
(,,
venerdì,,
scorso,,
erano,,
57,,
),,
.,,
In,,
terapia,,
intensiva,,
",",,
l,,
',,
età,,
media,,
dei,,
ricoverati,,
non,,
vaccinati,,
è,,
61,,
anni,,
.,,
I,,
due,,
pazienti,,
vaccinati,,
hanno,,
rispettivamente,,
71,,
e,,
69,,
anni,,
.,,
Il,,
primo,,
ha,,
una,,
condizione,,
preesistente,,
di,,
fragilità,,
",",,
il,,
secondo,,
è,,
stato,,
ricoverato,,
pochi,,
giorni,,
dopo,,
aver,,
completato,,
il,,
ciclo,,
vaccinale,,
e,,
quindi,,
non,,
aveva,,
ancora,,
raggiunto,,
la,,
piena,,
risposta,,
immunitaria,,
.,,
Questi,,
dati,,
confermano,,
l,,
',,
efficacia,,
del,,
vaccino,,
anche,,
nei,,
confronti,,
della,,
variante,,
Delta,[143495]NER_ORG,
",",,
pur,,
nella,,
diversa,,
risposta,,
immunitaria,,
tra,,
persone,,
con,,
condizioni,,
cliniche,,
diverse,,
.,,
