token,label,source of relation
«,,
Arriva,,
il,,
Capitano,,
!,,
»,,
Il,,
grido,[91627]DBPEDIA,
dei,,
sostenitori,,
arriva,,
sino,,
in,,
piazza,,
e,,
scatena,,
i,,
supporter,,
che,,
si,,
sono,,
guadagnati,,
un,,
posto,,
in,,
corso,,
Martiri,[91608]NER_PER,
.,,
Davanti,,
al,,
piccolo,,
palco,,
",",,
i,,
gilet,,
gialli,,
con,,
lo,,
stemma,,
leghista,,
del,,
servizio,,
d,,
',,
ordine,,
fanno,,
fatica,,
a,,
contenere,,
la,,
calca,,
che,,
aspetta,,
da,,
prima,,
delle,,
10,,
l,,
',,
arrivo,,
del,,
leader,,
.,,
Nella,,
piccola,,
città,,
sulla,,
via,"[91609]NER_LOC, [91628]DBPEDIA",
Emilia,"[91609]NER_LOC, [91628]DBPEDIA",
",",,
nella,,
giornata,,
del,,
mercato,,
",",,
i,,
leghisti,,
hanno,,
chiamato,,
il,,
leader,,
nazionale,,
per,,
appoggiare,,
il,,
loro,,
candidato,,
sindaco,,
Modesto,"[91610]NER_PER, [91629]DBPEDIA",
Amicucci,[91610]NER_PER,
.,,
Finalmente,,
",",,
con,,
mezz,,
',,
ora,,
di,,
ritardo,,
",",,
Salvini,[91611]NER_PER,
arriva,,
e,,
viene,,
circondato,,
dai,,
leghisti,,
e,,
dalle,,
leghiste,,
del,,
servizio,,
d,,
',,
ordine,,
",",,
estasiati,,
e,,
indaffarati,,
per,,
tenere,,
a,,
bada,,
chi,,
vuole,,
stringere,,
la,,
mano,,
al,,
capo,,
.,,
Il,,
leader,,
leghista,,
si,,
fa,,
strada,,
verso,,
la,,
piazza,,
al,,
suo,,
ritmo,,
-,,
un,,
passo,,
e,,
un,,
selfie,,
",",,
un,,
passo,,
e,,
un,,
selfie,,
-,,
e,,
",",,
quando,,
arriva,,
sotto,,
i,,
portici,,
già,,
stipati,,
di,,
gente,,
",",,
viene,,
preso,,
d,,
',,
assalto,,
da,,
tanti,,
stranieri,,
che,,
lo,,
abbracciano,,
",",,
gli,,
sorridono,,
mentre,,
lo,,
applaudono,,
.,,
Sikh,[91630]DBPEDIA,
con,,
il,,
turbante,,
e,,
neri,,
con,,
i,,
capelli,,
rasati,,
",",,
maghrebini,,
con,,
i,,
figli,,
piccoli,,
in,,
prima,,
fila,,
.,,
Effetto,,
rockstar,,
.,,
C,,
',,
è,,
anche,,
il,,
dissenso,,
",",,
ovviamente,,
",",,
ma,,
il,,
servizio,,
di,,
sicurezza,,
della,,
Polizia,[91612]NER_ORG,
è,,
imponente,,
.,,
I,,
contestatori,,
sono,,
pochi,,
",",,
i,,
loro,,
cartelli,,
sono,,
degli,,
sfottò,,
:,,
“,,
Più,,
tortellini,[91631]DBPEDIA,
",",,
meno,,
Salvini,[91613]NER_PER,
”,,
",",,
“,,
Selfie,,
e,,
bacetti,,
dalli,,
ai,,
tuoi,,
parenti,,
stretti,,
”,,
.,,
Una,,
ventina,,
di,,
donne,,
in,,
abiti,,
tradizionali,,
del,,
