token,label,source of relation
Garage,,
sempre,,
nel,,
mirino,,
dei,,
ladri,,
che,,
spessi,,
scelgono,,
con,,
accuratezza,,
quali,,
violare,,
perché,,
già,,
bene,,
informati,,
su,,
quanto,,
possano,,
contenere,,
all,,
',,
interno,,
",",,
magari,,
proprio,,
dopo,,
sopralluoghi,,
degli,,
stessi,,
in,,
loco,,
o,,
per,,
aver,,
osservato,,
il,,
via,,
vai,,
dei,,
proprietari,,
.,,
Ieri,[78597]TE,
mattina,[78597]TE,
un,,
equipaggio,,
della,,
squadra,,
Volante,,
si,,
è,,
portato,,
in,,
via,,
Vecchi,,
per,,
effettuare,,
un,,
sopralluogo,,
di,,
furto,,
",",,
per,,
accertare,,
se,,
vi,,
fossero,,
tracce,,
e,,
d,,
elementi,,
utili,,
per,,
risalire,,
agli,,
autori,,
del,,
colpo,,
effettuato,,
durante,,
la,,
notte,,
.,,
Nel,,
mirino,,
infatti,,
era,,
finito,,
un,,
box,,
dei,,
garage,,
sotterranei,,
di,,
una,,
abitazione,,
.,,
I,,
malviventi,,
",",,
dopo,,
aver,,
forzato,,
la,,
porta,,
",",,
si,,
sono,,
portati,,
via,,
tre,,
biciclette,,
da,,
città,,
di,,
pregevole,,
valore,,
",",,
di,,
marca,,
Bianchi,[78598]NER_PER,
.,,
Quasi,,
sicuramente,,
le,,
biciclette,,
sono,,
già,,
state,,
smontate,,
oppure,,
rivendute,,
per,,
poi,,
essere,,
abilmente,,
camuffate,,
.,,
I,,
furti,,
di,,
biciclette,,
sia,,
in,,
strada,,
che,,
nei,,
garage,,
sono,,
da,,
tempo,,
un,,
flagello,,
da,,
cui,,
la,,
città,,
di,,
Modena,"[78599]NER_LOC, [78600]DBPEDIA",
non,,
ha,,
ancora,,
trovato,,
difese,,
efficaci,,
.,,
