token,label,source of relation
Più,,
di,,
400,,
persone,,
e,,
185,,
veicoli,,
controllati,,
",",,
4,,
persone,,
denunciate,,
per,,
guida,,
in,,
stato,,
di,,
ebbrezza,,
alcolica,,
",",,
12,,
verbali,,
per,,
violazioni,,
al,,
Codice,,
della,,
Strada,,
con,,
80,,
punti,[9765]DBPEDIA,
patente,[9765]DBPEDIA,
decurtati,,
",",,
un,,
veicolo,,
sottoposto,,
a,,
sequestro,,
perchè,,
circolava,,
privo,,
di,,
assicurazione,[9766]DBPEDIA,
",",,
un,,
motociclo,,
sottoposto,,
a,,
fermo,,
amministrativo,,
per,,
3,,
mesi,,
poiché,,
il,,
conducente,,
circolava,,
privo,,
di,,
patente,,
in,,
quanto,,
ritirata,,
.,,
È,,
il,,
bilancio,,
dei,,
controlli,,
effettuati,,
dalla,,
polizia,,
di,,
Statodal,[9763]NER_PER,
5,[9761]TE,
al,,
25,[9762]TE,
agosto,[9762]TE,
.,,
Gli,,
operatori,,
di,,
polizia,,
si,,
sono,,
avvalsi,,
di,,
etilometri,,
e,,
drug,,
-,,
test,,
per,,
effettuare,,
accertamenti,,
sullo,,
stato,,
psicofisico,,
degli,,
automobilisti,,
.,,
Quattro,,
le,,
persone,,
sorprese,,
alla,,
guida,,
con,,
tassi,,
alcolici,,
superiori,,
a,,
quelli,,
consentiti,,
.,,
Due,,
con,,
tasso,,
superiore,,
a,,
1,,
",",,
5,,
grammi,,
/,,
litro,,
",",,
gli,,
altri,,
con,,
tasso,,
superiore,,
a,,
0,,
",",,
8,,
g,,
/,,
l,,
e,,
inferiore,,
a,,
1,,
",",,
5,,
g,,
/,,
l,[9767]DBPEDIA,
.,[9767]DBPEDIA,
Per,,
loro,,
è,,
scattata,,
la,,
denuncia,,
per,,
guida,,
in,,
stato,,
di,,
ebbrezza,,
e,,
ritiro,,
della,,
patente,,
.,,
Personale,,
del,,
Settore,,
Anticrimine,,
del,,
Commissariato,[9764]NER_ORG,
cittadino,[9764]NER_ORG,
ha,,
intensificato,,
le,,
verifiche,,
di,,
regolarità,,
alle,,
persone,,
sottoposte,,
a,,
misure,,
restrittive,,
della,,
libertà,,
personale,,
ed,,
effettuato,,
numerosi,,
controlli,,
presso,,
istituti,,
bancari,,
",",,
gioiellerie,,
",",,
supermercati,,
",",,
luoghi,,
di,,
aggregazione,,
e,,
transito,,
per,,
la,,
prevenzione,,
di,,
reati,,
predatori,,
e,,
dei,,
reati,,
connessi,,
con,,
lo,,
spaccio,,
di,,
sostanze,,
stupefacenti,,
.,,
