token,label,source of relation
È,,
una,,
«,,
pala,,
d,,
',,
altare,,
con,,
un,,
San,[33579]DBPEDIA,
Gregorio,,
meravigliosamente,,
abbigliato,,
",",,
un,,
',,
opera,,
monumentale,,
della,,
prima,,
maturità,,
dell,,
',,
artista,,
»,,
che,,
può,,
valere,,
«,,
tra,,
i,,
5,,
e,,
i,,
6,,
milioni,,
di,,
euro,,
.,,
Non,,
è,,
vendibile,,
;,,
possono,,
al,,
massimo,,
chiedere,,
un,,
riscatto,,
»,,
il,,
dipinto,,
del,,
Guercino,[33580]DBPEDIA,
rubato,,
in,,
San,[33581]DBPEDIA,
Vincenzo,,
.,,
Lo,,
sottolinea,,
Vittorio,"[33574]NER_PER, [33582]DBPEDIA",
Sgarbi,"[33574]NER_PER, [33582]DBPEDIA",
",",,
che,,
punta,,
il,,
dito,,
sulle,,
istituzioni,,
alle,,
quali,,
attribuisce,,
una,,
responsabilità,,
grave,,
:,,
«,,
In,,
quella,,
chiesa,,
non,,
era,,
attivo,,
un,,
sistema,,
d,,
',,
allarme,,
-,,
sottolinea,,
-,,
come,,
è,,
possibile,,
che,,
la,,
Soprintendenza,[33575]NER_ORG,
abbia,,
permesso,,
che,,
un,,
',,
opera,,
così,,
preziosa,,
rimanesse,,
lì,,
senza,,
sicurezze,,
?,,
»,,
Un,,
furto,,
clamoroso,,
",",,
fa,,
notare,,
il,,
critico,,
",",,
ma,,
anche,,
inspiegabile,,
",",,
poiché,,
si,,
tratta,,
di,,
un,,
',,
opera,,
praticamente,,
invendibile,,
.,,
»,,
Non,,
ci,,
può,,
essere,,
un,,
committente,,
",",,
nessun,,
museo,,
e,,
nessun,,
privato,,
la,,
comprerebbe,,
mai,,
-,,
aggiunge,,
-,,
secondo,,
me,,
questo,,
furto,,
può,,
essere,,
solo,,
opera,,
di,,
una,,
banda,,
di,,
stranieri,,
inconsapevoli,,
",",,
gente,,
che,,
non,,
sa,,
nulla,,
delle,,
leggi,,
di,,
mercato,,
e,,
che,,
forse,,
pensa,,
di,,
chiedere,,
un,,
riscatto,,
»,,
.,,
Sgarbi,[33576]NER_PER,
riferisce,,
di,,
aver,,
parlato,,
con,,
gli,,
inquirenti,,
.,,
«,,
Spero,,
che,,
si,,
diano,,
da,,
fare,,
e,,
lo,,
ritrovino,,
-,,
conclude,,
-,,
anche,,
se,,
il,,
furto,,
è,,
avvenuto,,
di,,
notte,,
è,,
veramente,,
difficile,,
che,,
nessuno,,
li,,
abbia,,
visti,,
»,,
.,,
R,,
eplica,,
una,,
funzionaria,,
della,,
Soprintendenza,[33577]NER_ORG,
:,,
«,,
L,,
',,
opera,,
era,,
in,,
una,,
parrocchia,,
",",,
quindi,,
in,,
custodia,,
alla,,
Curia,[33578]NER_ORG,
.,,
Non,,
c,,
',,
era,,
allarme,,
ed,,
è,,
buona,,
norma,,
che,,
in,,
assenza,,
di,,
allarme,,
i,,
luoghi,,
di,,
custodia,,
siano,,
chiusi,,
",",,
come,,
era,,
»,,
.,,
