token,label,source of relation
MODENA,,
.,,
Secondo,,
la,,
polizia,,
è,,
la,,
banda,,
che,,
nelle,,
ultime,,
settimane,,
ha,,
saccheggiato,,
in,,
lungo,,
e,,
in,,
largo,,
per,,
la,,
nostra,,
città,,
bar,,
",",,
locali,,
",",,
ristoranti,,
",",,
pubblici,,
esercizi,,
e,,
anche,,
polisportive,,
",",,
spaccando,,
le,,
vetrine,,
",",,
facendo,,
saltare,,
le,,
serrature,,
azionando,,
la,,
leva,,
del,,
piede,,
di,,
porco,,
",",,
facendo,,
insomma,,
migliaia,,
di,,
euro,,
di,,
danni,,
per,,
poi,,
fare,,
bottini,,
",",,
quando,,
a,,
loro,,
andava,,
davvero,,
bene,,
",",,
al,,
massimo,,
di,,
qualche,,
centinaio,,
d,,
',,
euro,,
.,,
Ora,[60552]TE,
sono,,
tutti,[60567]DBPEDIA,
in,[60567]DBPEDIA,
carcere,[60567]DBPEDIA,
:,,
il,,
capo,,
",",,
un,,
diciottenne,,
",",,
è,,
al,,
Sant,,
',,
Anna,,
in,,
attesa,,
del,,
processo,,
che,,
si,,
terrà,,
alla,,
fine,,
si,,
febbraio,,
.,,
Ieri,[60553]TE,
infatti,,
in,,
tribunale,,
sono,,
stati,,
chiesti,,
i,,
termini,,
di,,
difesa,,
",",,
l,,
',,
arresto,,
intanto,,
è,,
stato,,
convalidato,,
ed,,
è,,
stata,,
decisa,,
la,,
misura,,
cautelare,,
in,,
carcere,,
.,,
Gli,,
altri,,
due,,
minorenni,,
",",,
due,,
sedicenni,,
",",,
sono,,
al,,
carcere,,
minorile,,
del,,
Pratello,,
a,,
Bologna,"[60557]NER_LOC, [60568]DBPEDIA",
.,,
Sono,,
stati,,
acciuffati,,
dalla,,
squadra,,
Volante,,
l,,
',,
altra,,
notte,,
",",,
verso,,
le,,
quattro,,
",",,
dopo,,
che,,
avevano,,
fatto,,
due,,
colpi,,
in,,
rapida,,
successione,,
in,,
via,[60558]NER_LOC,
Rainusso,[60558]NER_LOC,
",",,
allo,,
Spuntino,,
Cafè,,
e,,
alla,,
pizzeria,,
Vesuvio,"[60559]NER_LOC, [60569]DBPEDIA",
.,,
Sono,,
stati,,
visti,,
",",,
inseguiti,,
",",,
bloccati,,
",",,
calmati,,
dopo,,
che,,
avevano,,
cercato,,
di,,
reagire,,
una,,
volta,,
capito,,
che,,
per,,
loro,,
non,,
c,,
',,
era,,
più,,
scampo,,
",",,
e,,
poi,,
sono,,
stati,,
portati,,
in,,
questura,,
.,,
Il,,
trio,,
è,,
composto,,
da,,
un,,
18enne,,
",",,
un,,
italiano,,
di,,
origini,,
brasiliane,,
che,,
nonostante,,
l,,
',,
età,,
è,,
già,,
una,,
vecchia,,
conoscenza,,
delle,,
forze,,
dell,,
',,
ordine,,
.,,
Il,,
giovane,,
infatti,,
era,,
stato,,
già,,
arrestato,,
due,,
volte,,
",",,
in,,
settembre,[60554]TE,
a,,
Castelfranco,[60560]NER_LOC,
dai,,
carabinieri,[60561]NER_ORG,
e,,
in,,
novembre,[60555]TE,
dalla,,
polizia,,
a,,
Modena,"[60562]NER_LOC, [60570]DBPEDIA",
.,,
