token,label,source of relation
Urla,,
",",,
spintoni,,
",",,
alcuni,,
che,,
si,,
rincorrono,,
e,,
poi,,
la,,
zuffa,[102411]NER_ORG,
e,,
le,,
botte,,
:,,
tutto,,
questo,,
sotto,,
agli,,
occhi,,
di,,
passanti,,
ed,,
avventori,,
dei,,
locali,,
nell,,
',,
illuminata,[102414]DBPEDIA,
e,,
centralissima,,
Calle,,
di,,
Luca,[102412]NER_PER,
.,,
È,,
accaduto,,
l,,
',,
altra,,
sera,,
",",,
verso,,
le,,
22,,
.,,
30,,
quando,,
la,,
polizia,[102413]NER_ORG,
",",,
chiamata,,
da,,
gente,,
che,,
aveva,,
assistito,,
al,,
pestaggio,,
",",,
è,,
accorsa,,
perché,,
",",,
dicevano,,
i,,
testimoni,,
",",,
si,,
stava,,
consumando,,
una,,
violenta,,
aggressione,,
.,,
Quando,,
gli,,
agenti,,
sono,,
arrivati,,
sul,,
posto,,
",",,
hanno,,
trovato,,
a,,
terra,,
un,,
giocane,,
maghrebino,,
con,,
il,,
volto,,
tumefatto,,
dai,,
colpi,,
che,,
aveva,,
ricevuto,,
:,,
questi,,
ha,,
raccontato,,
che,,
a,,
ridurlo,,
così,,
era,,
stato,,
un,,
suo,,
connazionale,,
che,,
casualmente,,
lo,,
aveva,,
incontrato,,
in,,
strada,,
.,,
L,,
',,
uomo,,
è,,
stato,,
medicato,,
in,,
ospedale,,
.,,
Indagini,,
in,,
corso,,
.,,
—,,
