token,label,source of relation
La,,
procura,,
di,,
Ancona,"[117865]NER_PER, [117880]DBPEDIA",
ha,,
chiesto,,
al,,
gup,,
del,,
tribunale,,
il,,
processo,,
per,,
le,,
18,,
persone,,
coinvolte,,
nel,,
secondo,,
filone,,
dell,,
',,
inchiesta,,
per,,
la,,
strage,,
al,,
“,,
Lanterna,,
Azzurra,,
Clubbing,,
”,,
di,,
Corinaldo,"[117866]NER_LOC, [117881]DBPEDIA",
",",,
dove,,
nella,,
notte,,
tra,,
il,,
7,,
e,,
l,,
',,
8,,
dicembre,[117863]TE,
di,,
due,,
anni,,
fa,,
morirono,,
5,,
adolescenti,,
e,,
una,,
giovane,,
mamma,,
",",,
calpestate,,
e,,
soffocate,,
dalla,,
calca,,
che,,
si,,
era,,
scatenata,,
per,,
uscire,,
dal,,
locale,,
",",,
all,,
',,
interno,,
del,,
quale,,
un,,
gruppo,,
di,,
giovani,,
modenesi,,
aveva,,
spruzzato,,
nell,,
',,
aria,,
una,,
sostanza,,
urticante,,
per,,
compiere,,
furti,,
e,,
rapine,,
;,,
quella,,
notte,,
ci,,
furono,,
anche,,
197,,
feriti,,
.,,
La,,
richiesta,,
di,,
rinvio,,
a,,
giudizio,,
fa,,
riferimento,,
anche,,
alla,,
Magic,[117867]NER_ORG,
srl,[117867]NER_ORG,
.,,
",",,
la,,
società,,
che,,
gestiva,,
il,,
club,,
",",,
e,,
porta,,
la,,
firma,,
del,,
capo,,
della,,
procura,,
dorica,,
",",,
Monica,[117868]NER_PER,
Garulli,[117868]NER_PER,
.,,
L,,
',,
atto,,
si,,
riferisce,,
in,,
particolare,,
alle,,
indagini,,
relative,,
al,,
rispetto,,
delle,,
norme,,
di,,
sicurezza,,
all,,
',,
interno,,
del,,
locale,,
e,,
alle,,
autorizzazioni,,
ottenute,,
perchè,,
la,,
struttura,,
potesse,,
ospitare,,
pubblici,,
spettacoli,,
.,,
Il,,
gup,,
potrebbe,,
fissare,,
già,,
nei,,
prossimi,,
giorni,,
la,,
data,,
dell,,
',,
udienza,,
preliminare,,
.,,
Da,,
quanto,,
sarebbe,,
emerso,,
nel,,
corso,,
di,,
questo,,
secondo,,
filone,,
di,,
indagine,,
",",,
quella,,
notte,,
",",,
all,,
',,
interno,,
del,,
locale,,
",",,
erano,,
presenti,,
molte,,
più,,
persone,,
(,,
soprattutto,,
adolescenti,,
),,
rispetto,,
alla,,
capienza,,
massima,,
consentita,,
e,,
qualcosa,,
non,,
avrebbe,,
funzionato,,
anche,,
sul,,
fronte,,
della,,
gestione,,
dell,,
',,
emergenza,,
;,,
inoltre,,
",",,
sotto,,
la,,
lente,,
degli,,
inquirenti,,
sono,,
finite,,
le,,
concessioni,,
rilasciate,,
per,,
l,,
',,
avvio,,
dell,,
',,
attività,,
e,,
i,,
verbali,,
della,,
commissione,,
di,,
vigilanza,,
",",,
presieduta,,
dal,,
sindaco,,
di,,
Corinaldo,"[117869]NER_LOC, [117882]DBPEDIA",
",",,
Matteo,[117870]NER_PER,
Principi,[117870]NER_PER,
.,,
I,,
reati,,
ipotizzati,,
a,,
vario,,
titolo,,
pe,,
ri,,
18,,
indagati,,
sono,,
cooperazione,,
in,,
omicidio,,
colposo,,
