token,label,source of relation
Ha,,
portato,,
al,,
parco,,
i,,
nipoti,,
",",,
proprio,,
dove,,
il,,
più,,
grande,,
aveva,,
appuntamento,,
con,,
alcuni,,
amichetti,,
",",,
ma,,
mentre,,
faceva,,
divertire,,
il,,
piccolo,,
nell,,
',,
area,,
attrezzata,,
",",,
ha,,
perso,,
di,,
vista,,
il,,
ragazzino,,
di,,
dieci,,
anni,,
che,,
nel,,
frattempo,,
si,,
era,,
ricongiunto,,
agli,,
amici,,
.,,
Quando,,
con,,
lo,,
sguardo,,
lo,,
ha,,
cercato,,
laddove,,
poco,,
prima,,
lo,,
aveva,,
lasciato,,
",",,
però,,
il,,
bambino,,
non,,
c,,
',,
era,,
più,,
.,,
La,,
zia,,
",",,
allarmata,,
",",,
lo,,
ha,,
invano,,
cercato,,
sul,,
posto,,
e,,
si,,
è,,
subito,,
rivolta,,
alla,,
pattuglia,,
di,,
Polizia,[128590]NER_ORG,
locale,,
in,,
servizio,,
di,,
controllo,,
a,,
piedi,,
nel,,
parco,,
.,,
Immediatamente,,
sono,,
quindi,,
scattate,,
le,,
ricerche,,
con,,
il,,
coordinamento,,
della,,
Sala,,
operativa,,
del,,
Comando,,
che,,
ha,,
diramato,,
la,,
comunicazione,,
allertando,,
anche,,
112,,
e,,
113,,
e,,
ha,,
visionato,,
le,,
immagini,,
del,,
sistema,,
di,,
videosorveglianza,,
delle,,
telecamere,,
collocate,,
al,,
Novi,[128592]DBPEDIA,
Sad,[128592]DBPEDIA,
",",,
facendo,,
inoltre,,
convogliare,,
sul,,
parco,,
le,,
pattuglie,,
disponibili,,
.,,
Sul,,
posto,,
è,,
stata,,
chiamata,,
anche,,
la,,
mamma,,
dei,,
due,,
fratellini,,
che,,
nelle,,
descrizioni,,
degli,,
altri,,
bambini,,
",",,
fornita,,
dalla,,
zia,,
agli,,
agenti,,
",",,
ha,,
riconosciuto,,
uno,,
dei,,
bambini,,
con,,
cui,,
il,,
figlio,,
è,,
solito,,
trovarsi,,
a,,
giocare,,
e,,
ha,,
fornito,,
alla,,
Polizia,[128591]NER_ORG,
locale,,
i,,
riferimenti,,
telefonici,,
di,,
un,,
genitore,,
.,,
Ed,,
è,,
stato,,
proprio,,
il,,
padre,,
dell,,
',,
amichetto,,
",",,
contattato,,
dagli,,
agenti,,
",",,
a,,
fornire,,
le,,
informazioni,,
utili,,
a,,
ritrovare,,
il,,
bambino,,
scomparso,,
",",,
indicando,,
il,,
luogo,,
in,,
cui,,
il,,
figlio,,
era,,
solito,,
andare,,
a,,
giocare,,
a,,
palla,,
:,,
un,,
',,
area,,
verde,,
dietro,,
Cittadella,,
.,,
Proprio,,
qui,,
è,,
stato,,
trovato,,
il,,
ragazzino,,
in,,
compagnia,,
dell,,
',,
amico,,
.,,
Rientrato,,
l,,
',,
allarme,,
",",,
un,,
',,
ora,,
e,,
trenta,,
minuti,,
dopo,,
la,,
scomparsa,,
",",,
il,,
bimbo,,
è,,
stato,,
quindi,,
riaffidato,,
ai,,
genitori,,
.,,
