token,label,source of relation
MEDOLLA,[17194]DBPEDIA,
.,,
I,,
carabinieri,,
li,,
hanno,,
fermati,,
per,,
un,,
normale,,
controllo,,
",",,
ma,,
dal,,
cassone,,
del,,
furgone,,
sono,,
spuntati,,
decine,,
di,,
chilogrammi,,
di,,
materiale,,
ferroso,,
.,,
Tutto,,
normale,,
se,,
non,,
fosse,,
altro,,
per,,
il,,
fatto,,
che,,
i,,
due,,
trasportatori,,
-,,
padre,,
e,,
figlio,,
di,,
origini,,
calabresi,,
residenti,,
a,,
Concordia,[17191]NER_LOC,
-,,
non,,
avessero,,
l,,
',,
autorizzazione,,
necessaria,,
per,,
effettuare,,
il,,
trasporto,,
.,,
La,,
legge,,
",",,
in,,
questo,,
caso,,
",",,
è,,
molto,,
chiara,,
:,,
per,,
grandi,,
quantità,,
di,,
prodotti,,
ferrosi,,
è,,
necessario,,
certificarli,,
per,,
evitare,,
che,,
vengano,,
abbandonati,,
in,,
discariche,,
abusive,,
.,,
Addirittura,,
in,,
Campania,"[17192]NER_LOC, [17195]DBPEDIA",
è,,
previsto,,
l,,
',,
arresto,,
.,,
I,,
militari,,
di,,
Medolla,"[17193]NER_LOC, [17196]DBPEDIA",
",",,
invece,,
",",,
hanno,,
potuto,,
soltanto,,
denunciare,,
i,,
due,,
per,,
non,,
essere,,
in,,
regola,,
con,,
la,,
documentazione,,
.,,
In,,
compenso,,
i,,
carabinieri,,
hanno,,
avviato,,
le,,
indagini,,
per,,
capire,,
se,,
quel,,
carico,,
possa,,
essere,,
collegato,,
a,,
qualche,,
furto,,
avvenuto,,
nelle,,
case,,
abbandonate,,
o,,
nei,,
fienili,,
crollati,,
e,,
per,,
cui,,
",",,
magari,,
",",,
non,,
è,,
ancora,,
stata,,
inoltrata,,
denuncia,,
.,,
Al,[17190]TE,
momento,[17190]TE,
non,,
è,,
stato,,
possibile,,
accertarlo,,
anche,,
se,,
l,,
',,
impossibilità,,
di,,
dare,,
risposte,,
sulla,,
provenienza,,
del,,
ferro,[17197]DBPEDIA,
lascia,,
più,,
di,,
un,,
dubbio,,
.,,
