token,label,source of relation
Due,,
agenti,,
di,,
polizia,[5068]NER_ORG,
del,[5068]NER_ORG,
Commissariato,[5068]NER_ORG,
di,[5068]NER_ORG,
Sassuolo,"[5068]NER_ORG, [5072]DBPEDIA",
mentre,,
",",,
liberi,,
dal,,
servizio,,
",",,
si,,
trovavano,,
a,,
Modena,"[5069]NER_LOC, [5073]DBPEDIA",
in,,
via,[5070]NER_LOC,
Fanti,[5070]NER_LOC,
sono,,
intervenuti,,
per,,
fermare,,
uno,,
straniero,,
che,,
aveva,,
ceduto,,
delle,,
dosi,,
di,,
droga,,
a,,
un,,
giovane,,
.,,
I,,
due,,
agenti,,
",",,
avendo,,
notato,,
lo,,
spaccio,,
",",,
sono,,
riusciti,,
ad,,
arrestare,,
lo,,
straniero,,
dopo,,
una,,
lotta,,
violenta,,
:,,
in,,
manette,,
è,,
finito,,
C,,
.,,
B,,
.,,
",",,
26enne,,
in,,
Italia,"[5071]NER_LOC, [5074]DBPEDIA",
senza,,
fissa,,
dimora,,
",",,
con,,
le,,
accuse,,
di,,
spaccio,,
di,,
sostanze,,
stupefacenti,,
",",,
resistenza,,
a,,
pubblico,,
ufficiale,,
e,,
rifiuto,,
di,,
fornire,,
le,,
proprie,,
generalità,,
.,,
Gli,,
sono,,
stati,,
sequestrati,,
alcuni,,
grammi,,
di,,
droga,,
(,,
eroina,,
e,,
cocaina,,
),,
:,,
le,,
sostanze,,
stupefacenti,,
erano,,
già,,
confezionate,,
in,,
piccole,,
dosi,,
pronte,,
per,,
lo,,
spaccio,,
.,,
I,,
due,,
agenti,,
",",,
in,,
seguito,,
alla,,
colluttazione,,
con,,
lo,,
straniero,,
",",,
sono,,
ricorsi,,
alle,,
cure,,
sanitarie,,
per,,
lesioni,,
che,,
sono,,
state,,
giudicate,,
guaribili,,
rispettivamente,,
in,,
7,,
e,,
5,,
giorni,,
.,,
