token,label,source of relation
Ha,,
preso,,
per,,
il,,
collo,,
uno,,
dei,,
due,,
ragazzi,,
e,,
gli,,
ha,,
intimato,,
di,,
dargli,,
10,,
euro,,
",",,
perché,,
doveva,,
comprare,,
un,,
po,,
',,
di,,
cocaina,,
.,,
Di,,
fronte,,
all,,
',,
esibizione,,
di,,
un,,
portafoglio,,
tristemente,,
vuoto,,
",",,
l,,
',,
aggressore,,
non,,
si,,
è,,
arreso,,
:,,
ha,,
preso,,
il,,
cappellino,,
del,,
ragazzo,,
e,,
gli,,
ha,,
dato,,
un,,
ultimatum,,
«,,
torna,,
con,,
10,,
euro,,
e,,
ti,,
ridarò,,
il,,
cappellino,,
",",,
altrimenti,,
addio,,
»,,
.,,
Ma,,
al,,
posto,,
del,,
ragazzo,,
è,,
arrivato,,
in,,
seguito,,
un,,
agente,,
della,,
Volante,,
che,,
lo,,
ha,,
arrestato,,
.,,
Serata,,
alquanto,,
movimentata,,
quella,,
di,,
mercoledì,,
in,,
Pomposa,"[82951]NER_LOC, [82956]DBPEDIA",
",",,
tra,,
cellulari,,
rubati,,
e,,
una,,
tentata,,
estorsione,,
.,,
A,,
chiedere,,
con,,
le,,
maniere,,
forti,,
dieci,,
euro,,
",",,
verso,,
le,,
21,,
.,,
30,,
",",,
un,,
marocchino,,
di,,
25,,
anni,,
",",,
regolare,,
",",,
palesemente,,
alterato,,
dall,,
',,
alcol,,
.,,
Il,,
giovane,,
",",,
che,,
impugnava,,
una,,
bottiglia,,
di,,
birra,,
",",,
era,,
nei,,
pressi,,
della,,
chiesa,,
nella,,
piazzetta,,
e,,
ha,,
avvicinato,,
due,,
fratelli,,
modenesi,,
sui,,
18,,
-,,
20,,
anni,,
.,,
E,,
si,,
è,,
avventato,,
contro,,
uno,,
dei,,
due,,
stringendolo,,
forte,,
al,,
collo,,
.,,
L,,
',,
aggressore,,
ha,,
mollato,,
la,,
presa,,
solo,,
quando,,
si,,
è,,
impossessato,,
del,,
cappellino,,
del,,
ragazzo,,
dicendogli,,
che,,
l,,
',,
avrebbe,,
riavuto,,
solo,,
dietro,,
la,,
consegna,,
del,,
denaro,,
.,,
I,,
due,,
fratelli,,
si,,
allontanano,,
e,,
si,,
imbattono,,
in,,
un,,
',,
auto,,
della,,
Volante,,
.,,
Un,,
poliziotto,,
è,,
così,,
andato,,
all,,
',,
appuntamento,,
:,,
il,,
25enne,,
era,,
tranquillamente,,
seduto,,
su,,
una,,
panchina,,
e,,
stava,,
finendo,,
la,,
birra,,
.,,
È,,
stato,,
arrestato,,
per,,
tentata,,
estorsione,,
.,,
Ma,,
la,,
serata,,
alla,,
Pomposa,[82957]DBPEDIA,
non,,
è,,
finita,,
qui,,
:,,
come,,
accennato,,
nell,,
',,
edizione,,
di,,
ieri,[82950]TE,
un,,
maghrebino,,
è,,
stato,,
arrestato,,
per,,
furto,,
ai,,
danni,,
di,,
una,,
giovane,,
cliente,,
di,,
un,,
locale,,
in,,
via,[82952]NER_LOC,
Cardinal,[82952]NER_LOC,
Morone,[82952]NER_LOC,
.,,
Si,,
tratta,,
di,,
un,,
tunisino,,
di,,
33,,
anni,,
",",,
irregolare,,
",",,
con,,
precedenti,,
.,,
Aveva,,
preso,,
il,,
cellulare,,
di,,
una,,
ragazza,,
e,,
il,,
titolare,,
del,,
locale,,
",",,
insospettitosi,,
",",,
lo,,
aveva,,
seguito,,
chiamando,,
la,,
polizia,[82953]NER_ORG,
.,,
Gli,,
agenti,,
lo,,
hanno,,
rintracciato,,
e,,
bloccato,,
in,,
largo,,
Sant,,
',,
Eufemia,[82954]NER_LOC,
",",,
dove,,
ha,,
cercato,,
di,,
sbarazzarsi,,
di,,
due,,
cellulari,,
.,,
Uno,,
era,,
quello,,
della,,
ragazza,,
",",,
l,,
',,
altro,,
lo,,
aveva,,
rubato,,
poco,,
prima,,
in,,
un,,
locale,,
di,,
via,[82955]NER_LOC,
del,[82955]NER_LOC,
Taglio,[82955]NER_LOC,
.,,
È,,
stato,,
arrestato,,
e,,
verrà,,
espulso,,
.,,
—,,
S,,
.,,
TO,,
BY,,
NC,,
ND,,
ALCUNI,,
DIRITTI,,
RISERVATI,,
