token,label,source of relation
MODENA,,
.,,
Qualcuno,,
se,,
l,,
',,
è,,
“,,
cavata,,
”,,
con,,
un,,
furto,,
o,,
è,,
dovuto,,
intervenire,,
per,,
una,,
rissa,,
davanti,,
al,,
negozio,,
",",,
mentre,,
nei,,
casi,,
più,,
gravi,,
si,,
è,,
arrivati,,
ad,,
aggressioni,,
",",,
rapine,,
e,,
a,,
un,,
',,
elemosina,[83539]DBPEDIA,
decisamente,,
molesta,,
",",,
tanto,,
da,,
sfociare,,
in,,
piccole,,
estorsioni,,
.,,
Una,,
situazione,,
complicata,,
",",,
insomma,,
",",,
che,,
ieri,[83520]TE,
è,,
stata,,
messa,,
sul,,
tavolo,,
da,,
una,,
trentina,,
di,,
commercianti,,
del,,
centro,,
storico,,
",",,
ricevuti,,
in,,
Comune,[83523]NER_LOC,
dal,,
sindaco,,
Gian,"[83524]NER_PER, [83540]DBPEDIA",
Carlo,"[83524]NER_PER, [83540]DBPEDIA",
Muzzarelli,"[83524]NER_PER, [83540]DBPEDIA",
",",,
dall,,
',,
assessore,,
Andrea,[83525]NER_PER,
Bosi,[83525]NER_PER,
",",,
della,,
comandante,,
della,,
polizia,[83526]NER_ORG,
municipale,[83526]NER_ORG,
Valeria,[83526]NER_ORG,
Meloncelli,[83526]NER_ORG,
e,,
dalla,,
vicecomandante,,
Patrizia,[83527]NER_PER,
Gambarini,[83527]NER_PER,
.,,
Un,,
vertice,,
dedicato,,
alla,,
sicurezza,,
",",,
insomma,,
",",,
promosso,,
dall,,
',,
associazione,,
di,,
promozione,,
del,,
centro,,
storico,,
Modenamoremio,,
per,,
fare,,
il,,
punto,,
e,,
per,,
valutare,,
nuove,,
azioni,,
per,,
contrastare,,
la,,
criminalità,,
ai,,
danni,,
degli,,
esercizi,,
e,,
dei,,
loro,,
clienti,,
.,,
Davanti,,
ai,,
rappresentanti,,
dell,,
',,
amministrazione,,
comunale,,
",",,
i,,
negozianti,,
hanno,,
ricordato,,
quali,,
sono,,
i,,
principali,,
“,,
nemici,,
”,,
della,,
sicurezza,,
in,,
centro,,
",",,
dai,,
problemi,,
di,,
degrado,,
con,,
risse,,
frequenti,,
nelle,,
zone,,
dei,,
locali,,
a,,
quelli,,
più,,
importanti,,
",",,
con,,
furti,,
e,,
rapine,,
che,,
nei,,
mesi,,
scorsi,,
hanno,,
interessato,,
diversi,,
esercenti,,
.,,
Particolarmente,,
preoccupato,,
il,,
titolare,,
del,,
bar,,
“,,
Bamboo,,
”,,
del,,
Novi,[83541]DBPEDIA,
Sad,[83541]DBPEDIA,
",",,
dove,,
la,,
notte,,
del,,
6,[83521]TE,
gennaio,[83521]TE,
si,,
è,,
verificata,,
una,,
rapina,,
-,,
si,,
tratta,,
dell,,
',,
ennesimo,,
episodio,,
criminoso,,
per,,
l,,
',,
attività,,
-,,
conclusasi,,
poi,,
con,,
l,,
',,
arresto,,
di,,
un,,
trentenne,,
moldavo,,
.,,
Un,,
',,
area,,
in,,
cui,,
i,,
problemi,,
di,,
sicurezza,,
non,,
sono,,
mai,,
risolti,,
",",,
come,,
dimostra,,
lo,,
spaccio,,
che,,
avviene,,
