token,label,source of relation
MODENA,,
.,,
Un,,
tentativo,,
di,,
furto,,
alla,,
materna,,
Edison,,
si,,
è,,
trasformato,,
in,,
un,,
atto,,
di,,
vandalismo,,
che,,
ha,,
costretto,,
la,,
scuola,,
a,,
un,,
',,
azione,,
di,,
pulizia,,
straordinaria,,
e,,
i,,
genitori,,
a,,
ritirare,,
prima,,
i,,
loro,,
bambini,,
.,,
La,,
scoperta,,
.,,
Quando,,
la,,
mattina,,
di,,
giovedì,,
21,[154565]TE,
settembre,[154565]TE,
il,,
personale,,
è,,
entrato,,
nella,,
struttura,,
",",,
ha,,
trovato,,
scompiglio,,
e,,
sporcizia,,
",",,
ma,,
anche,,
quella,,
che,,
doveva,,
essere,,
la,,
refurtiva,,
(,,
computer,,
e,,
macchine,,
fotografiche,,
utilizzate,,
per,,
le,,
attività,,
didattiche,,
),,
nel,,
cortile,,
dell,,
',,
edificio,,
.,,
Probabilmente,,
i,,
ladri,,
",",,
in,,
azione,,
nella,,
notte,,
",",,
si,,
sono,,
dati,,
alla,,
fuga,,
disturbati,,
dall,,
',,
allarme,,
che,,
ha,,
fatto,,
scattare,,
il,,
controllo,,
della,,
società,,
di,,
vigilanza,,
",",,
la,,
quale,,
",",,
riscontrando,,
segni,,
di,,
effrazione,,
",",,
ha,,
allertato,,
le,,
Forze,,
dell,,
',,
ordine,,
.,,
Ciononostante,,
i,,
ladri,,
hanno,,
fatto,,
in,,
tempo,,
a,,
imbrattare,,
un,,
',,
area,,
della,,
scuola,,
che,,
questa,[154566]TE,
mattina,[154566]TE,
al,,
personale,,
scolastico,,
era,,
parsa,,
ben,,
limitata,,
.,,
Pulizia,,
straordinaria,,
.,,
È,,
stata,,
quindi,,
immediatamente,,
chiamata,,
una,,
squadra,,
per,,
la,,
pulizia,,
straordinaria,,
dell,,
',,
ambiente,,
e,,
interdetta,,
ai,,
bambini,,
la,,
zona,,
interessata,,
dalle,,
pulizie,,
;,,
l,,
',,
accoglienza,,
è,,
stata,,
invece,,
garantita,,
nei,,
luoghi,,
sicuri,,
.,,
Durante,,
le,,
pulizie,,
si,,
è,,
poi,,
convenuto,,
sull,,
',,
opportunità,,
di,,
estendere,,
le,,
operazioni,,
all,,
',,
intera,,
struttura,,
.,,
La,,
dirigenza,,
della,,
scuola,,
ha,,
quindi,,
contattato,,
e,,
chiesto,,
alle,,
famiglie,,
di,,
ritirare,,
i,,
piccoli,,
trovando,,
la,,
completa,,
collaborazione,,
dei,,
genitori,,
",",,
ma,,
offrendo,,
anche,,
la,,
possibilità,,
ai,,
bambini,,
di,,
consumare,,
il,,
pranzo,,
",",,
ordinato,,
in,,
porzioni,,
monodosi,,
sigillate,,
",",,
nell,,
',,
attesa,,
dei,,
genitori,,
.,,
