token,label,source of relation
Malviventi,,
nella,,
notte,,
hanno,,
colpito,,
il,,
Comune,[20783]NER_LOC,
di,[20783]NER_LOC,
Novi,"[20783]NER_LOC, [20788]DBPEDIA",
.,,
I,,
ladri,,
si,,
sono,,
introdotti,,
la,[20781]TE,
notte,[20781]TE,
scorsa,[20781]TE,
all,,
',,
interno,,
di,,
un,,
container,,
della,,
scuola,,
di,,
infanzia,,
Sorelle,"[20784]NER_PER, [20789]DBPEDIA",
Agazzi,"[20784]NER_PER, [20789]DBPEDIA",
",",,
che,,
dai,,
giorni,,
del,,
terremoto,,
a,,
Novi,"[20785]NER_LOC, [20790]DBPEDIA",
svolge,,
la,,
funzione,,
di,,
sede,,
municipale,,
provvisoria,,
.,,
I,,
malviventi,,
hanno,,
puntato,,
direttamente,,
alla,,
cassaforte,,
che,,
è,,
stata,,
asportata,,
.,,
Il,,
forziere,,
conteneva,,
circa,,
mille,,
euro,,
e,,
documenti,,
dell,,
',,
Ufficio,[20786]NER_ORG,
anagrafe,[20791]DBPEDIA,
",",,
tra,,
cui,,
timbri,,
e,,
carte,,
d,,
',,
identità,,
in,,
bianco,,
.,,
Il,,
furto,,
è,,
stato,,
scoperto,,
questa,[20782]TE,
mattina,[20782]TE,
dai,,
dipendenti,,
comunali,,
e,,
denunciato,,
ai,,
carabinieri,[20787]NER_ORG,
