token,label,source of relation
CARPI,[106506]NER_PER,
.,,
Ieri,[106504]TE,
sera,[106504]TE,
",",,
mercoledì,,
10,[106505]TE,
marzo,[106505]TE,
",",,
la,,
Compagnia,[106507]NER_ORG,
dei,[106507]NER_ORG,
carabinieri,[106507]NER_ORG,
di,[106507]NER_ORG,
Carpi,"[106507]NER_ORG, [106509]DBPEDIA",
",",,
nell,,
',,
ambito,,
dei,,
controlli,,
che,,
oramai,,
abitualmente,,
vengono,,
messi,,
in,,
campo,,
al,,
fine,,
di,,
contenere,,
l,,
',,
espandersi,,
dei,,
contagi,,
",",,
hanno,,
denunciato,,
alla,,
Procura,[106508]NER_ORG,
modenese,,
nove,,
persone,,
.,,
Sei,,
di,,
queste,,
",",,
tutte,,
residenti,,
in,,
città,,
",",,
di,,
origine,,
pakistana,,
",",,
sono,,
state,,
sorprese,,
all,,
',,
interno,,
dell,,
',,
appartamento,,
di,,
una,,
donna,,
",",,
anch,,
',,
essa,,
del,,
posto,,
",",,
mentre,,
giocavano,,
a,,
carte,,
e,,
dunque,,
assembratesi,,
–,,
senza,,
necessità,,
–,,
in,,
spregio,,
ai,,
divieti,,
vigenti,,
.,,
Le,,
altre,,
tre,,
",",,
invece,,
–,,
anch,,
',,
esse,,
residenti,,
in,,
città,,
–,,
sono,,
state,,
soprese,,
mentre,,
tentavano,,
di,,
accedere,,
all,,
',,
interno,,
di,,
un,,
supermercato,,
;,,
bloccate,,
dai,,
militari,,
",",,
dovranno,,
rispondere,,
non,,
solo,,
di,,
tentato,,
furto,,
",",,
ma,,
anche,,
dell,,
',,
inosservanza,,
del,,
divieto,,
di,,
mobilità,,
.,,
Proseguono,,
intanto,,
incessanti,,
i,,
controlli,,
nei,,
parchi,,
pubblici,,
",",,
giardini,,
",",,
luoghi,,
di,,
ritrovo,,
.,,
