token,label,source of relation
CARPI,[91637]NER_PER,
.,,
Ieri,[91634]TE,
pomeriggio,[91634]TE,
",",,
mercoledì,,
5,[91635]TE,
giugno,[91635]TE,
",",,
i,,
carabinieri,[91638]NER_ORG,
di,[91638]NER_ORG,
Carpi,"[91638]NER_ORG, [91643]DBPEDIA",
hanno,,
arrestato,,
due,,
ladri,,
di,,
Soliera,[91639]NER_LOC,
con,,
l,,
',,
accusa,,
di,,
furto,,
aggravato,,
.,,
I,,
due,,
",",,
entrambi,,
di,,
origine,,
campana,,
e,,
pregiudicati,,
",",,
si,,
erano,,
introdotti,,
in,,
una,,
azienda,,
agricola,,
",",,
tagliando,,
la,,
rete,,
di,,
recinzione,,
:,,
avevano,,
caricato,,
sulla,,
loro,,
autovettura,[91644]DBPEDIA,
circa,,
60,,
kg,,
.,,
di,,
cavi,,
elettrici,,
di,,
rame,[91645]DBPEDIA,
",",,
sfilandoli,,
accuratamente,,
dagli,,
impianti,,
di,,
illuminazione,,
della,,
società,,
.,,
Un,,
passante,,
incuriosito,,
dall,,
',,
anomalo,,
traffico,,
",",,
si,,
è,,
insospettito,,
ed,,
ha,,
chiamato,,
il,,
112,,
.,,
Sul,,
posto,,
i,,
carabinieri,,
li,,
hanno,,
trovati,,
ancora,,
in,,
azione,,
",",,
con,,
l,,
',,
auto,,
colma,,
del,,
bottino,,
.,,
Nel,,
frattempo,,
sono,,
33,,
i,,
siti,,
controllati,,
nella,,
giornata,,
del,,
4,[91636]TE,
giugno,[91636]TE,
",",,
a,,
livello,,
regionale,,
",",,
tra,,
aziende,,
cha,,
trattano,,
la,,
rottamazione,,
dei,,
metalli,,
",",,
depositi,,
lungo,,
la,,
linea,,
ferroviaria,,
e,,
su,,
strada,,
",",,
che,,
hanno,,
visto,,
impiegati,,
41,,
operatori,,
della,,
Polizia,"[91640]NER_ORG, [91646]DBPEDIA",
Ferroviaria,"[91640]NER_ORG, [91646]DBPEDIA",
che,,
hanno,,
proceduto,,
ad,,
approfonditi,,
accertamenti,,
nei,,
confronti,,
di,,
57,,
persone,,
",",,
nella,,
giornata,,
straordinaria,,
di,,
controlli,,
e,,
contrasto,,
ai,,
furti,,
di,,
rame,[91647]DBPEDIA,
.,,
"""",,
Nella,,
sola,,
provincia,[91641]NER_LOC,
di,[91641]NER_LOC,
Modena,"[91641]NER_LOC, [91648]DBPEDIA",
",",,
6,,
operatori,,
della,,
Polizia,"[91642]NER_ORG, [91649]DBPEDIA",
Ferroviaria,"[91642]NER_ORG, [91649]DBPEDIA",
-,,
si,,
legge,,
in,,
una,,
nota,,
-,,
hanno,,
sottoposto,,
a,,
monitoraggio,,
straordinario,,
3,,
siti,,
e,,
le,,
situazioni,,
ritenute,,
a,,
maggior,,
rischio,,
senza,,
rilevare,,
",",,
tuttavia,,
",",,
alcuna,,
anomalia,,
",",,
a,,
riprova,,
del,,
fatto,,
che,,
i,,
costanti,,
controlli,,
",",,
uniti,,
alle,,
operazioni,,
straordinarie,,
",",,
hanno,,
portato,,
ad,,
una,,
significativa,,
riduzione,,
dei,,
furti,,
di,,
rame,[91650]DBPEDIA,
in,,
ambito,,
ferroviario,,
"""",,
.,,
