token,label,source of relation
BOMPORTO,"[31220]NER_LOC, [31230]DBPEDIA",
.,,
Spaccata,,
nel,,
cuore,,
della,,
notte,,
alla,,
Farmacia,,
Palmieri,,
di,,
Sorbara,"[31221]NER_PER, [31231]DBPEDIA",
",",,
dove,,
è,,
avvenuto,,
un,,
furto,,
che,,
ha,,
provocato,,
",",,
oltre,,
al,,
danno,,
",",,
un,,
grave,,
disagio,,
al,,
paese,,
.,,
Erano,,
circa,,
le,,
3,,
della,,
notte,,
fra,,
mercoledì,,
e,,
ieri,[31218]TE,
quando,,
due,,
malviventi,,
a,,
bordo,,
di,,
un,,
',,
auto,,
rubata,,
sono,,
arrivati,,
davanti,,
alla,,
farmacia,,
armati,,
di,,
un,,
tombino,,
.,,
Come,,
riportano,,
le,,
riprese,,
effettuate,,
dalle,,
telecamere,,
di,,
sorveglianza,,
",",,
hanno,,
scagliato,,
il,,
tombino,,
contro,,
la,,
vetrata,,
di,,
via,,
Ravarino,,
-,,
Carpi,,
",",,
rompendola,,
.,,
Poi,,
si,,
sono,,
introdotti,,
nel,,
negozio,,
e,,
hanno,,
fatto,,
man,,
bassa,,
del,,
portatile,,
e,,
del,,
fondo,,
cassa,,
",",,
poche,,
centinaia,,
di,,
euro,,
che,,
si,,
tengono,,
come,,
emergenza,,
per,,
dare,,
il,,
resto,,
ai,,
clienti,,
.,,
Il,,
computer,,
consentiva,,
ai,,
farmacisti,,
e,,
ai,,
clienti,,
di,,
effettuare,,
le,,
prenotazioni,,
al,,
Cup,,
ed,,
ora,[31219]TE,
che,,
è,,
stato,,
rubato,,
",",,
è,,
venuto,,
meno,,
un,,
servizio,,
importante,,
per,,
il,,
territorio,,
:,,
da,,
quando,,
il,,
Cup,[31222]NER_ORG,
di,,
Bomporto,[31232]DBPEDIA,
è,,
alluvionato,,
",",,
infatti,,
",",,
e,,
il,,
servizio,,
è,,
stato,,
trasferito,,
a,,
Nonantola,"[31223]NER_LOC, [31233]DBPEDIA",
",",,
chi,,
non,,
ha,,
l,,
',,
auto,,
è,,
scomodo,,
nel,,
prenotare,,
gli,,
esami,,
.,,
«,,
È,,
avvenuto,,
tutto,,
in,,
una,,
manciata,,
di,,
minuti,,
–,,
spiega,,
la,,
farmacista,,
Rita,[31224]NER_PER,
Miselli,[31224]NER_PER,
–,,
i,,
ladri,,
sono,,
arrivati,,
davanti,,
alla,,
Farmacia,,
con,,
una,,
macchina,,
rubata,,
e,,
non,,
ci,,
hanno,,
pensato,,
due,,
vol,,
te.,,
e...,,
Quando,,
hanno,,
spaccato,,
il,,
vetro,,
",",,
infatti,,
",",,
è,,
scattato,,
immediatamente,,
l,,
',,
allarme,,
che,,
ha,,
avvisato,,
il,,
titolare,,
e,,
sapevano,,
di,,
avere,,
poco,,
tempo,,
per,,
raggiungere,,
il,,
loro,,
obiettivo,,
.,,
Dalle,,
telecamere,,
",",,
inoltre,,
",",,
si,,
vede,,
che,,
i,,
due,,
erano,,
a,,
volto,,
coperto,,
.,,
Il,,
danno,,
alla,,
porta,,
",",,
frantumata,,
",",,
probabilmente,,
supera,,
il,,
valore,,
della,,
refurtiva,,
.,,
E,,
al,,
danno,,
si,,
aggiunge,,
la,,
beffa,,
:,,
il,,
computer,,
del,,
negozio,,
era,,
l,,
',,
unico,,
in,,
paese,,
con,,
cui,,
facevamo,,
le,,
prenotazioni,,
al,,
Cup,,
",",,
dopo,,
il,,
trasferimento,,
a,,
Nonantola,"[31225]NER_LOC, [31234]DBPEDIA",
di,,
quello,,
di,,
Bomporto,"[31226]NER_LOC, [31235]DBPEDIA",
dopo,,
l,,
',,
alluvione,[31236]DBPEDIA,
»,,
.,,
Il,,
dottor,,
Palmieri,[31227]NER_PER,
ha,,
formalizzato,,
la,,
denuncia,,
della,,
spaccata,,
e,,
del,,
furto,,
ai,,
carabinieri,[31228]NER_ORG,
.,,
Serena,,
Arbizzi,[31229]NER_PER,
