token,label,source of relation
Un,,
uomo,,
di,,
41,,
anni,,
",",,
Giuseppe,"[62532]NER_PER, [62546]DBPEDIA",
Cavallera,"[62532]NER_PER, [62546]DBPEDIA",
",",,
con,,
precedenti,,
di,,
polizia,[62533]NER_ORG,
",",,
è,,
stato,,
arrestato,,
a,,
Irsina,"[62534]NER_LOC, [62547]DBPEDIA",
(,,
Matera,[62535]NER_LOC,
),,
dai,,
carabinieri,[62536]NER_ORG,
",",,
nell,,
',,
ambito,,
delle,,
indagini,,
su,,
una,,
tentata,,
rapina,,
avvenuta,,
il,[62530]TE,
18,[62530]TE,
gennaio,[62530]TE,
in,,
un,,
',,
abitazione,,
di,,
Castellarano,[62537]NER_LOC,
.,,
L,,
',,
uomo,,
di,,
Irsina,"[62538]NER_LOC, [62548]DBPEDIA",
-,,
ora,[62531]TE,
agli,,
arresti,,
domiciliari,,
-,,
è,,
accusato,,
di,,
essere,,
entrato,,
nell,,
',,
abitazione,,
di,,
un,,
cittadino,,
marocchino,,
",",,
spacciandosi,,
per,,
carabiniere,,
",",,
insieme,,
al,,
fratello,,
Nicola,[62539]NER_PER,
e,,
a,,
un,,
altro,,
marocchino,,
",",,
Mustapha,[62540]NER_PER,
Laaraj,[62540]NER_PER,
",",,
il,,
primo,,
residente,,
a,,
Pavullo,[62541]NER_LOC,
ed,,
il,,
secondo,,
a,,
Baiso,[62542]NER_LOC,
",",,
per,,
prendere,,
del,,
denaro,,
.,,
La,,
vittima,,
delle,,
tentata,,
rapina,,
-,,
non,,
portata,,
a,,
termine,,
per,,
l,,
',,
arrivo,,
dei,,
veri,,
carabinieri,[62543]NER_ORG,
",",,
che,,
arrestarono,,
due,,
dei,,
tre,,
uomini,,
-,,
fu,,
anche,,
picchiata,,
e,,
medicata,,
in,,
ospedale,,
.,,
In,,
quell,,
',,
occasione,,
il,,
40enne,,
riuscì,,
a,,
sfuggire,,
alla,,
cattura,,
anche,,
se,,
i,,
militari,,
erano,,
ormai,,
certi,,
della,,
sua,,
identità,,
tanto,,
che,,
hanno,,
contattato,,
i,,
colleghi,,
di,,
Irsina,"[62544]NER_LOC, [62549]DBPEDIA",
dove,,
risulta,,
residente,,
.,,
L,,
',,
irruzione,,
notturna,,
a,,
casa,,
della,,
vittima,,
era,,
stata,,
giustificata,,
da,,
un,,
furto,,
",",,
imputato,,
al,,
marrochino,,
picchiato,,
",",,
che,,
avrebbe,,
commesso,,
a,,
Sassuolo,"[62545]NER_LOC, [62550]DBPEDIA",
pochi,,
giorni,,
prima,,
.,,
Sull,,
',,
accaduto,,
però,,
l,,
',,
Arma,,
vuole,,
vederci,,
chiaro,,
e,,
sta,,
continuando,,
ad,,
accertare,,
i,,
fatti,,
",",,
ritenendo,,
poco,,
plausibile,,
la,,
giustificazione,,
di,,
quella,,
violenta,,
aggressione,,
.,,
