token,label,source of relation
MODENA,,
Stava,,
guidando,,
con,,
un,,
tasso,,
alcolico,,
oltre,,
il,,
quintuplo,,
del,,
consentito,,
un,,
automobilista,,
30enne,,
denunciato,,
dalla,,
Polizia,[132688]NER_ORG,
locale,[132688]NER_ORG,
di,,
Modena,"[132689]NER_LOC, [132701]DBPEDIA",
a,,
seguito,,
di,,
un,,
incidente,,
stradale,,
avvenuto,,
in,,
viale,,
Sigonio,[132690]NER_PER,
intorno,,
alle,,
20,,
.,,
45,,
di,,
domenica,[132686]TE,
9,[132686]TE,
maggio,[132686]TE,
.,,
Dopo,,
aver,,
perso,,
il,,
controllo,,
del,,
suo,,
mezzo,,
",",,
infatti,,
",",,
l,,
',,
uomo,,
si,,
è,,
schiantato,,
contro,,
due,,
veicoli,,
in,,
sosta,,
.,,
Secondo,,
la,,
ricostruzione,,
dell,,
',,
Infortunistica,,
",",,
la,,
Smart,[132691]NER_ORG,
condotta,,
dal,,
30enne,,
originario,,
dell,,
',,
Ucraina,"[132692]NER_LOC, [132702]DBPEDIA",
",",,
residente,,
a,,
Bologna,"[132693]NER_LOC, [132703]DBPEDIA",
e,,
domiciliato,,
a,,
Modena,"[132694]NER_LOC, [132704]DBPEDIA",
",",,
stava,,
procedendo,,
in,,
direzione,,
di,,
viale,[132695]NER_LOC,
Medaglie,[132695]NER_LOC,
d,,
',,
oro,,
quando,,
",",,
giunto,,
in,,
prossimità,,
dell,,
',,
incrocio,,
con,,
via,[132696]NER_LOC,
Tiraboschi,[132696]NER_LOC,
",",,
ha,,
sbandato,[132705]DBPEDIA,
e,,
ha,,
terminato,,
la,,
sua,,
corsa,,
contro,,
una,,
Peugeot,[132706]DBPEDIA,
e,,
una,,
Fiat,"[132697]NER_ORG, [132707]DBPEDIA",
parcheggiate,,
a,,
margine,,
della,,
carreggiata,,
.,,
Sul,,
posto,,
sono,,
intervenute,,
le,,
pattuglie,,
del,,
Comando,,
di,,
via,[132698]NER_ORG,
Galilei,[132698]NER_ORG,
",",,
che,,
hanno,,
avviato,,
i,,
rilievi,,
finalizzati,,
a,,
determinare,,
le,,
cause,,
dell,,
',,
incidente,,
e,,
hanno,,
sottoposto,,
il,,
conducente,,
",",,
rimasto,,
illeso,,
nello,,
schianto,,
",",,
all,,
',,
alcoltest,,
;,,
dall,,
',,
esame,,
è,,
stato,,
riscontrato,,
lo,,
stato,,
di,,
alterazione,,
",",,
con,,
un,,
tasso,,
di,,
oltre,,
2,,
",",,
6,,
grammi,,
per,,
litro,,
(,,
il,,
limite,,
è,,
0,,
",",,
5,,
),,
.,,
All,,
',,
uomo,,
",",,
quindi,,
",",,
è,,
stato,,
contestato,,
il,,
reato,,
definito,,
dall,,
',,
articolo,,
186,,
del,,
Codice,,
della,,
strada,,
e,,
gli,,
è,,
stata,,
ritirata,,
la,,
patente,,
;,,
inoltre,,
",",,
la,,
sua,,
Smart,,
è,,
stata,,
sottoposta,,
a,,
fermo,,
amministrativo,,
.,,
Sarà,,
ora,[132687]TE,
l,,
',,
Autorità,,
giudiziaria,,
a,,
decidere,,
in,,
quale,,
misura,,
applicare,,
l,,
',,
eventuale,,
sanzione,,
penale,,
a,,
carico,,
dell,,
',,
automobilista,,
(,,
l,,
',,
ammenda,,
prevista,,
va,,
da,,
1,,
.,,
500,,
a,,
6mila,,
euro,,
),,
ed,,
eventuali,,
sanzioni,,
accessorie,,
",",,
la,,
detrazione,,
dei,,
punti,,
e,,
la,,
durata,,
della,,
sospensione,,
del,,
documento,,
di,,
guida,,
da,,
uno,,
a,,
due,,
anni,,
.,,
Inoltre,,
",",,
nell,,
',,
episodio,,
la,,
Peugeot,"[132699]NER_ORG, [132708]DBPEDIA",
e,,
la,,
Fiat,"[132700]NER_ORG, [132709]DBPEDIA",
sono,,
rimaste,,
danneggiate,,
e,,
ai,,
proprietari,,
dei,,
due,,
veicoli,,
saranno,,
fornite,,
le,,
informazioni,,
della,,
controparte,,
",",,
con,,
cui,,
potranno,,
decidere,,
di,,
avviare,,
l,,
',,
iter,,
assicurativo,,
finalizzato,,
alla,,
richiesta,,
di,,
risarcimento,,
dei,,
danni,,
ai,,
mezzi,,
.,,
