token,label,source of relation
Si,,
tratta,,
del,,
serial,,
“,,
spacca,,
auto,,
”,,
?,,
Non,,
è,,
ancora,,
certo,,
",",,
ma,,
i,,
carabinieri,,
di,,
Sassuolo,"[35586]NER_LOC, [35593]DBPEDIA",
la,,
scorsa,,
notte,,
hanno,,
messo,,
le,,
manette,,
ai,,
polsi,,
di,,
un,,
immigrato,,
extracomunitario,,
colto,,
in,,
flagranza,,
di,,
reato,,
",",,
mentre,,
stava,,
danneggiando,,
l,,
',,
ennesima,,
auto,,
",",,
parcheggiata,,
in,,
via,[35587]NER_LOC,
Braida,[35587]NER_LOC,
.,,
Dopo,,
aver,,
forzato,,
la,,
portiera,,
",",,
infatti,,
",",,
aveva,,
già,,
preso,,
un,,
navigatore,,
satellitare,,
ed,,
altri,,
oggetti,,
per,,
circa,,
1,,
.,,
500,,
euro,,
di,,
valore,,
.,,
Si,,
tratta,,
di,,
G,[35588]NER_PER,
.,[35588]NER_PER,
M,[35588]NER_PER,
.,[35588]NER_PER,
",",,
29enne,,
",",,
nordafricano,,
che,,
è,,
stato,,
portato,,
in,,
camera,,
di,,
sicurezza,,
e,,
sarà,,
giudicato,,
domattina,,
dal,,
tribunale,,
di,,
Modena,"[35589]NER_LOC, [35594]DBPEDIA",
per,,
resistenza,,
e,,
furto,,
aggravato,,
.,,
I,,
carabinieri,,
sono,,
piombati,,
sul,,
giovane,,
dopo,,
l,,
',,
ennesima,,
segnalazione,,
da,,
parte,,
di,,
cittadini,,
che,,
hanno,,
visto,,
quanto,,
stava,,
accadendo,,
.,,
L,,
',,
extracomunitario,,
",",,
che,,
aveva,,
appena,,
spaccato,,
il,,
finestrino,,
di,,
altre,,
tre,,
vetture,,
posteggiate,,
nelle,,
vicinanze,,
",",,
alla,,
vista,,
dei,,
militari,,
gettava,,
la,,
refurtiva,,
per,,
terra,,
si,,
e,,
',,
dava,,
a,,
precipitosa,,
fuga,,
a,,
piedi,,
.,,
L,,
',,
immediato,,
inseguimento,,
si,,
concludeva,,
dopo,,
poche,,
centinaia,,
di,,
metri,,
.,,
Per,,
evitare,,
l,,
',,
arresto,,
il,,
giovane,,
ha,,
colpito,,
con,,
calci,,
e,,
spintoni,,
i,,
carabinieri,,
ma,,
",",,
pur,,
a,,
fatica,,
",",,
il,,
malvivente,,
veniva,,
bloccato,,
e,,
ammanettato,,
.,,
A,,
seguito,,
della,,
perquisizione,,
sulla,,
persona,,
veniva,,
trovato,,
un,,
gancio,,
da,,
traino,,
avvolto,,
in,,
un,,
fazzoletto,,
",",,
un,,
comodo,,
strumento,,
per,,
spaccare,,
con,,
facilita,,
i,,
finestrini,,
a,,
primo,,
colpo,,
",",,
segno,,
di,,
una,,
certa,,
abitudine,,
del,,
soggetto,,
a,,
operare,,
nel,,
settore,,
dei,,
furti,,
su,,
auto,,
.,,
L,,
',,
uomo,,
",",,
che,,
conta,,
numerosissimi,,
precedenti,,
per,,
reati,,
contro,,
patrimonio,,
",",,
è,,
attualmente,[35585]TE,
detenuto,,
presso,,
le,,
camere,,
di,,
sicurezza,,
della,,
compagnia,,
dei,,
carabinieri,[35590]NER_ORG,
di,,
Sassuolo,"[35591]NER_LOC, [35595]DBPEDIA",
.,,
Sarà,,
giudicato,,
nella,,
mattinata,,
di,,
domani,,
con,,
rito,,
direttissimo,,
presso,,
il,,
Tribunale,,
di,,
Modena,"[35592]NER_LOC, [35596]DBPEDIA",
per,,
resistenza,,
a,,
pubblico,,
ufficiale,,
e,,
furto,,
aggravato,,
.,,
Sono,,
in,,
corso,,
indagini,,
sulla,,
base,,
di,,
sopralluoghi,,
e,,
testimonianza,,
per,,
accertare,,
eventuali,,
responsabilità,,
dell,,
',,
arrestato,,
per,,
gli,,
altri,,
furti,,
sulle,,
auto,,
già,,
avvenuti,,
.,,
(,,
al,,
.,,
sci,,
.,,
),,
