token,label,source of relation
In,,
un,,
condominio,,
di,,
via,[154987]NER_LOC,
Coppi,[154987]NER_LOC,
i,,
ladri,,
",",,
l,,
',,
altra,,
notte,,
",",,
hanno,,
fatto,,
filotto,,
e,,
sono,,
riusciti,,
a,,
portare,,
via,,
tre,,
biciclette,,
per,,
un,,
valore,,
complessivo,,
di,,
quattromila,,
euro,,
.,,
Ad,,
accorgersi,,
del,,
furto,,
i,,
residenti,,
che,,
",",,
la,,
mattina,,
dopo,,
",",,
hanno,,
chiamato,,
i,,
carabinieri,[154988]NER_ORG,
ad,,
effettuare,,
il,,
sopralluogo,,
",",,
alla,,
ricerca,,
di,,
tracce,,
utili,,
alle,,
indagini,,
per,,
risalire,,
agli,,
autori,,
dei,,
colpi,,
.,,
I,,
malviventi,,
",",,
sicuramente,,
più,,
di,,
uno,,
e,,
con,,
un,,
furgoncino,,
all,,
',,
esterno,,
",",,
sono,,
arrivati,,
nella,,
zona,,
dei,,
sotterranei,,
e,,
qui,,
hanno,,
fatto,,
filotto,,
:,,
hanno,,
visitato,,
almeno,,
sette,,
box,,
e,,
in,,
tutti,,
i,,
casi,,
",",,
come,,
hanno,,
rilevato,,
i,,
carabinieri,[154989]NER_ORG,
",",,
hanno,,
forzato,,
e,,
scassinato,,
le,,
serrature,,
.,,
Si,,
sono,,
impossessati,,
di,,
varia,,
attrezzatura,,
da,,
lavoro,,
e,,
",",,
in,,
un,,
garage,,
",",,
di,,
tre,,
bici,,
",",,
di,,
cui,,
una,,
da,,
corsa,,
.,,
