token,label,source of relation
MARANO,[71662]NER_LOC,
.,,
Furto,,
da,,
paura,,
nella,,
notte,,
tra,,
sabato,[71659]TE,
e,,
domenica,"[71669]DBPEDIA, [71660]TE",
in,[71669]DBPEDIA,
una,,
abitazione,,
di,,
Villa,[71663]NER_LOC,
Bianca,[71663]NER_LOC,
di,[71663]NER_LOC,
Marano,[71663]NER_LOC,
.,,
Dove,,
i,,
ladri,,
prima,,
si,,
sono,,
divertiti,,
a,,
saccheggiare,,
l,,
',,
interno,,
della,,
casa,,
",",,
quindi,,
hanno,,
approfittato,,
della,,
situazione,,
per,,
portarsi,,
via,,
anche,,
l,,
',,
auto,,
che,,
era,,
parcheggiata,,
davanti,,
alla,,
villetta,,
a,,
schiera,,
presa,,
di,,
mira,,
.,,
Sull,,
',,
episodio,,
stanno,,
indagando,,
i,,
carabinieri,[71664]NER_ORG,
della,,
tenenza,,
di,,
Vignola,[71665]NER_LOC,
",",,
a,,
seguito,,
della,,
denuncia,,
dei,,
malcapitati,,
proprietari,,
.,,
Secondo,,
la,,
prima,,
ricostruzione,,
i,,
ladri,,
hanno,,
rotto,,
una,,
portafinestra,,
per,,
penetrare,,
all,,
',,
interno,,
e,,
qui,,
",",,
con,,
la,,
solita,,
circospezione,,
sono,,
entrati,,
nelle,,
stanze,,
",",,
mettendole,,
a,,
soqquadro,,
per,,
impossessarsi,,
di,,
circa,,
450,,
euro,,
in,,
contanti,,
e,,
monili,,
d,,
',,
oro,,
.,,
Evidentemente,,
",",,
come,,
nello,,
stile,,
delle,,
bande,,
di,,
ladri,,
provenienti,,
dall,,
',,
Est,[71670]DBPEDIA,
Europeo,[71670]DBPEDIA,
",",,
puntavano,,
anche,,
ad,,
altro,,
.,,
Hanno,,
scovato,,
su,,
un,,
mobile,,
le,,
chiavi,,
dell,,
',,
auto,,
",",,
e,,
all,,
',,
uscita,,
non,,
ci,,
hanno,,
messo,,
molto,,
a,,
capire,,
quale,,
auto,,
aprissero,,
.,,
Insomma,,
",",,
se,,
ne,,
sono,,
andati,,
con,,
una,,
Fiat,[71671]DBPEDIA,
Cubo,,
praticamente,,
nuova,,
",",,
che,,
ieri,[71661]TE,
mattina,[71661]TE,
",",,
quando,,
la,,
notizia,,
è,,
stata,,
divulgata,,
dal,,
comando,,
provinciale,,
dell,[71666]NER_ORG,
',[71667]NER_ORG,
Arma,[71668]NER_ORG,
",",,
non,,
era,,
purtroppo,,
stata,,
ancora,,
ritrovata,,
.,,
La,,
banda,,
è,,
intenzionata,,
ad,,
usarla,,
per,,
altre,,
razzie,,
.,,
