token,label,source of relation
FORMIGINE,[72547]DBPEDIA,
.,,
«,,
Il,,
problema,,
ora,[72531]TE,
sarà,,
il,,
Natale,[72548]DBPEDIA,
:,,
dovremo,,
comprare,,
delle,,
forme,,
per,,
non,,
lasciare,,
lo,,
spaccio,,
vuoto,,
»,,
.,,
Amaro,,
il,,
commento,,
di,,
Bernardo,"[72533]NER_PER, [72549]DBPEDIA",
Tardini,"[72533]NER_PER, [72550]DBPEDIA",
",",,
presidente,,
della,,
cooperativa,[72534]NER_ORG,
San,"[72534]NER_ORG, [72551]DBPEDIA",
Bartolomeo,[72534]NER_ORG,
.,,
Il,,
suo,,
caseificio,,
è,,
finito,,
nel,,
mirino,,
di,,
una,,
banda,,
specializzata,,
nel,,
furto,,
di,,
Parmigiano,"[72535]NER_LOC, [72552]DBPEDIA",
Reggiano,"[72535]NER_LOC, [72552]DBPEDIA",
",",,
che,,
nella,,
notte,,
tra,,
mercoledì,,
e,,
giovedì,,
ha,,
rubato,,
250,,
forme,,
per,,
un,,
valore,,
che,,
si,,
aggira,[72553]DBPEDIA,
sui,,
110mila,,
euro,,
.,,
L,,
',,
amarezza,,
di,,
Tardini,"[72536]NER_PER, [72554]DBPEDIA",
è,,
la,,
stessa,,
di,,
Nadia,[72537]NER_PER,
Gharbi,[72537]NER_PER,
",",,
la,,
casara,,
che,,
si,,
occupa,,
della,,
produzione,,
del,,
formaggio,,
e,,
che,,
trascorre,,
tutta,,
la,,
sua,,
giornata,,
nel,,
caseificio,,
di,,
via,,
Sant,,
',,
Antonio,[72538]NER_PER,
",",,
dato,,
che,,
abita,,
al,,
secondo,,
piano,,
dello,,
stabilimento,,
:,,
«,,
Ieri,,
mattina,,
",",,
(,,
giovedì,,
",",,
ndr,,
),,
",",,
come,,
ogni,,
giorno,,
sono,,
scesa,,
attorno,,
alle,,
4,,
per,,
iniziare,,
a,,
lavorare,,
assieme,,
a,,
Marco,[72539]NER_PER,
Oberto,[72539]NER_PER,
(,,
l,,
',,
operaio,,
del,,
caseificio,,
",",,
ndr,,
),,
.,,
Non,,
ci,,
siamo,,
accorti,,
di,,
nulla,,
finché,,
verso,,
le,,
11,,
",",,
30,,
non,,
sono,,
andata,,
nel,,
magazzino,,
dove,,
teniamo,,
le,,
forme,,
»,,
.,,
E,,
qui,,
la,,
triste,,
sorpresa,,
:,,
«,,
Ho,,
visto,,
un,,
asse,,
di,,
legno,,
fuori,,
posto,,
e,,
non,,
capivo,,
da,,
dove,,
spuntasse,,
",",,
poi,,
mi,,
sono,,
affacciata,,
nei,,
corridoi,,
e,,
ho,,
visto,,
gli,,
scaffali,,
delle,,
ultime,,
file,,
vuoti,,
»,,
.,,
A,,
quel,[72555]DBPEDIA,
punto,[72555]DBPEDIA,
Nadia,[72540]NER_PER,
ha,,
capito,,
.,,
L,,
',,
unica,,
porta,,
che,,
dal,,
magazzino,,
affaccia,,
sul,,
retro,,
del,,
caseificio,,
era,,
stata,,
forzata,,
.,,
È,,
costituita,,
da,,
un,,
',,
inferriata,,
e,,
da,,
una,,
porta,,
:,,
la,,
serratura,,
della,,
prima,[72556]DBPEDIA,
era,[72556]DBPEDIA,
stata,,
“,,
sciolta,,
”,,
e,,
la,,
seconda,,
bucata,,
.,,
In,,
entrambi,,
i,,
casi,,
i,,
banditi,,
hanno,,
utilizzato,,
una,,
fiamma,,
ossidrica,,
.,,
Una,,
volta,,
dentro,,
hanno,,
iniziato,,
a,,
portare,,
all,,
',,
esterno,,
le,,
forme,,
facendole,,
rotolare,,
su,,
quell,,
',,
asse,,
“,,
intruso,,
”,,
che,,
poi,,
Nadia,[72541]NER_PER,
troverà,,
l,,
',,
indomani,,
.,,
«,,
È,,
incredibile,,
-,,
prosegue,,
Nadia,[72542]NER_PER,
-,,
io,,
dormo,,
qui,,
sopra,,
e,,
fin,,
verso,,
mezzanotte,,
sono,,
solita,,
guardare,,
la,,
televisione,,
.,,
E,,
alle,,
4,,
mi,,
alzo,,
per,,
lavorare,,
:,,
ma,,
se,,
fossero,,
entrati,,
con,,
un,,
camion,,
nel,,
cortile,,
li,,
avrei,,
di,,
certo,,
sentiti,,
.,,
E,,
inoltre,,
davanti,,
a,,
quella,,
porta,,
piazzo,,
sempre,,
un,,
macchinario,,
pesantissimo,,
",",,
proprio,,
per,,
ostruirla,,
»,,
.,,
E,,
250,,
forme,,
per,,
quaranta,,
chili,,
l,,
',,
una,,
sono,,
un,,
carico,,
enorme,,
",",,
che,,
necessita,,
per,,
forza,,
di,,
un,,
mezzo,,
di,,
trasporto,,
adeguato,,
.,,
L,,
',,
azione,,
della,,
banda,,
è,,
stata,,
tanto,,
