token,label,source of relation
PAVULLO,[122335]DBPEDIA,
E,,
POLINAGO,,
.,,
Aveva,,
sperato,,
che,,
quell,,
',,
amicizia,,
virtuale,,
",",,
nata,,
su,,
Badoo,[122336]DBPEDIA,
–,,
sito,,
di,,
incontri,,
molto,,
popolare,,
–,,
potesse,,
tramutarsi,,
in,,
qualcosa,,
di,,
più,,
.,,
E,,
aveva,,
accettato,,
con,,
grande,,
entusiasmo,,
di,,
incontrare,,
l,,
',,
amica,,
virtuale,,
.,,
Invece,,
un,,
24enne,,
con,,
alcune,,
difficoltà,,
mentali,,
è,,
diventato,,
vittima,,
di,,
una,,
vile,,
estorsione,,
",",,
malmenato,,
",",,
colpito,,
con,,
una,,
chiave,,
inglese,,
e,,
abbandonato,,
tra,,
le,,
colline,,
dopo,,
la,,
rapina,,
anche,,
del,,
cellulare,,
.,,
Soltanto,,
il,,
grande,,
cuore,,
di,,
una,,
famiglia,,
di,,
Polinago,"[122321]NER_LOC, [122337]DBPEDIA",
",",,
che,,
lo,,
ha,,
accolto,,
in,,
casa,,
e,,
ha,,
dato,,
l,,
',,
allarme,,
",",,
e,,
l,,
',,
abilità,,
investigativa,,
dei,,
carabinieri,[122322]NER_ORG,
della,,
Compagnia,[122323]NER_ORG,
di,[122323]NER_ORG,
Pavullo,[122323]NER_ORG,
",",,
con,,
il,,
Nucleo,[122324]NER_ORG,
Operativo,[122324]NER_ORG,
e,[122324]NER_ORG,
Radiomobile,[122324]NER_ORG,
in,,
prima,,
linea,,
",",,
hanno,,
permesso,,
di,,
individuare,,
in,,
poche,,
ore,,
e,,
arrestare,,
i,,
due,,
aggressori,,
ora,[122319]TE,
accusati,,
di,,
estorsione,,
",",,
rapina,,
e,,
lesioni,,
personali,,
pluriaggravate,,
.,,
Leggi,,
anche,,
Polinago,[122338]DBPEDIA,
«,,
Quel,,
giovane,,
aggredito,,
mi,,
ha,,
suonato,,
a,,
mezzanotte,,
sotto,,
choc,,
e,,
senza,,
forze,,
»,,
Si,,
tratta,,
di,,
una,,
38enne,,
di,,
Pavullo,[122325]NER_LOC,
con,,
alcuni,,
precedenti,,
e,,
ora,[122320]TE,
ristretta,,
ai,,
domiciliari,,
e,,
un,,
28enne,,
di,,
Carpineti,[122326]NER_LOC,
",",,
finito,,
in,,
carcere,,
dopo,,
la,,
convalida,,
del,,
fermo,,
indiziario,,
.,,
Tutto,,
avviene,,
una,,
decina,,
di,,
giorni,,
fa,,
:,,
il,,
24enne,,
viene,,
invitato,,
dalla,,
donna,,
a,,
trascorrere,,
qualche,,
ora,,
insieme,,
nella,,
sua,,
casa,,
di,,
Pavullo,[122327]NER_LOC,
dove,,
",",,
promette,,
",",,
si,,
consumerà,,
anche,,
un,,
rapporto,,
sessuale,,
a,,
pagamento,,
.,,
Ma,,
quando,,
lo,,
va,,
a,,
prendere,,
in,,
auto,,
–,,
il,,
24enne,,
infatti,,
non,,
guida,,
–,,
porta,,
con,,
sé,,
anche,,
il,,
complice,,
.,,
La,,
vettura,,
",",,
una,,
utilitaria,,
",",,
inizia,,
a,,
girare,,
a,,
zonzo,,
per,,
l,,
',,
Appennino,[122339]DBPEDIA,
fino,,
a,,
quando,,
il,,
ragazzo,,
percepisce,,
che,,
non,,
ci,,
sarà,,
alcun,,
appuntamento,,
galante,,
e,,
chiede,,
di,,
essere,,
riportato,,
a,,
casa,,
.,,
In,,
quel,,
momento,,
si,,
consuma,,
la,,
prima,,
fase,,
dell,,
',,
estorsione,,
:,,
viene,,
minacciato,,
ed,,
è,,
costretto,,
a,,
consegnare,,
qualche,,
decina,,
di,,
euro,,
che,,
custodisce,,
nel,,
portafogli,,
.,,
Soldi,,
che,,
però,,
non,,
bastano,,
e,,
difatti,,
il,,
suo,,
aguzzino,,
continua,,
a,,
minacciarlo,,
",",,
estrae,,
una,,
chiave,,
inglese,,
e,,
insieme,,
a,,
qualche,,
pugno,,
ben,,
assestato,,
lo,,
picchia,,
con,,
insistenza,,
",",,
costringendolo,,
a,,
dargli,,
il,,
bancomat,,
con,,
annesso,,
il,,
Pin,,
.,,
Ormai,,
annichilito,,
il,,
ragazzo,,
disabile,,
assiste,,
anche,,
ad,,
un,,
prelievo,,
ad,,
uno,,
sportello,,
dove,,
la,,
coppia,,
incasserà,,
560,,
euro,,
",",,
ma,,
la,,
ferocia,,
va,,
oltre,,
.,,
È,,
sera,,
tarda,,
",",,
i,,
tre,,
sono,,
sulle,,
colline,,
di,,
Polinago,[122328]NER_LOC,
quando,,
l,,
',,
auto,,
si,,
ferma,,
e,,
il,,
ragazzo,,
viene,,
fatto,,
scendere,,
e,,
abbandonato,,
al,,
freddo,,
",",,
senza,,
neppure,,
il,,
cellulare,,
che,,
gli,,
viene,,
rapinato,,
.,,
Lui,,
",",,
impaurito,,
",",,
inizia,,
a,,
camminare,,
senza,,
una,,
meta,,
",",,
lo,,
farà,,
per,,
oltre,,
un,,
chilometro,,
fino,,
a,,
quando,,
trova,,
un,,
',,
abitazione,,
.,,
Suona,,
",",,
spera,,
di,,
trovare,,
aiuto,,
.,,
E,,
qui,,
",",,
visto,,
l,,
',,
orario,,
",",,
emerge,,
il,,
cuore,,
di,,
una,,
famiglia,,
che,,
decide,,
di,,
aprire,,
la,,
porta,,
",",,
superando,,
i,,
timori,,
e,,
le,,
precauzioni,,
.,,
Accolgono,,
il,,
giovane,,
",",,
chiamano,,
l,,
',,
ambulanza,,
che,,
lo,,
accompagnerà,,
all,,
',,
ospedale,,
di,,
Sassuolo,[122329]NER_LOC,
dove,,
sarà,,
medicato,,
al,,
volto,,
e,,
al,,
corpo,,
feriti,,
(,,
15,,
giorni,,
di,,
prognosi,,
),,
",",,
e,,
contattano,,
i,,
carabinieri,,
.,,
Il,,
24enne,,
inizia,,
a,,
fornire,,
informazioni,,
alla,,
Centrale,[122330]NER_ORG,
operativa,[122330]NER_ORG,
dell,[122330]NER_ORG,
',[122331]NER_ORG,
Arma,[122332]NER_ORG,
",",,
il,,
cui,,
operatore,,
chiede,,
dettagli,,
importanti,,
per,,
poter,,
avviare,,
subito,,
le,,
ricerche,,
",",,
offrendo,,
ai,,
colleghi,,
diversi,,
dati,,
utili,,
.,,
Le,,
indagini,,
scattano,,
immediate,,
e,,
nel,,
giro,,
di,,
qualche,,
ora,,
gli,,
investigatori,,
del,,
Nucleo,[122333]NER_ORG,
Operativo,[122333]NER_ORG,
risalgono,,
alla,,
coppia,,
.,,
È,,
l,,
',,
alba,,
quando,,
si,,
presentano,,
davanti,,
alla,,
casa,,
della,,
donna,,
dove,,
è,,
ancora,,
parcheggiata,,
l,,
',,
auto,,
del,,
compagno,,
;,,
i,,
due,,
dissimulano,,
addirittura,,
la,,
presenza,,
in,,
casa,,
",",,
ma,,
quando,,
i,,
carabinieri,,
riescono,,
ad,,
entrare,,
trovano,,
gli,,
ultimi,,
pezzi,,
mancanti,,
di,,
un,,
puzzle,,
già,,
ben,,
delineato,,
:,,
dietro,,
ad,,
un,,
mobile,,
sono,,
infatti,,
custoditi,,
i,,
soldi,,
rapinati,,
e,,
soprattutto,,
il,,
cellulare,,
del,,
24enne,,
.,,
Scatta,,
il,,
fermo,,
indiziario,,
che,,
troverà,,
altri,,
riscontri,,
dall,,
',,
analisi,,
delle,,
telefonate,,
e,,
dalla,,
videosorveglianza,,
.,,
F,[122334]NER_PER,
.,[122334]NER_PER,
D,[122334]NER_PER,
.,[122334]NER_PER,
©,,
RIPRODUZIONE,,
RISERVATA,,
