token,label,source of relation
NOVI,,
.,,
La,,
zona,,
del,,
carpigiano,,
",",,
compresi,,
i,,
paesi,,
limitrofi,,
",",,
in,,
questo,,
ultimo,,
periodo,,
è,,
diventata,,
teatro,[29082]DBPEDIA,
di,,
numerosi,,
reati,,
predatori,,
.,,
Come,,
quello,,
accaduto,,
a,,
Novi,"[29076]NER_LOC, [29083]DBPEDIA",
",",,
dove,,
Cristina,[29077]NER_PER,
Gasparini,[29077]NER_PER,
",",,
titolare,,
di,,
una,,
merceria,,
in,,
viale,,
di,,
Vittorio,[29078]NER_PER,
",",,
mercoledì,,
sera,,
ha,,
subito,,
il,,
furto,,
della,,
propria,,
auto,,
",",,
dell,,
',,
incasso,,
e,,
dei,,
suoi,,
effetti,,
personali,,
proprio,,
davanti,,
al,,
negozio,,
.,,
Nei,,
giorni,,
scorsi,,
si,,
erano,,
verificate,,
situazioni,,
analoghe,,
:,,
la,,
rapina,,
ai,,
danni,,
di,,
un,,
benzinaio,,
(,,
sfociata,,
poi,,
in,,
un,,
',,
aggressione,,
",",,
ma,,
fallita,,
),,
e,,
il,,
tentativo,,
di,,
furto,,
ai,,
danni,,
del,,
caseificio,,
non,,
avevano,,
avuto,,
buon,,
fine,,
",",,
diverso,,
esito,,
ha,,
avuto,,
il,,
colpo,,
a,,
Rovereto,"[29079]NER_LOC, [29084]DBPEDIA",
ai,,
danni,,
del,,
container,,
di,,
Eber,[29080]NER_PER,
Pizzetti,[29080]NER_PER,
",",,
che,,
ha,,
fruttato,,
ai,,
malviventi,,
20,,
orologi,,
in,,
oro,,
e,,
circa,,
300,,
in,,
acciaio,,
",",,
per,,
un,,
danno,,
di,,
diverse,,
decine,,
di,,
migliaia,,
di,,
euro,,
.,,
Il,,
furto,,
alla,,
negoziante,,
è,,
accaduto,,
verso,,
le,,
19,,
.,,
35,,
",",,
mentre,,
la,,
donna,,
si,,
apprestava,,
a,,
chiudere,,
il,,
proprio,,
esercizio,,
.,,
«,,
Pochi,,
secondi,,
prima,,
ho,,
commesso,,
l,,
',,
errore,,
di,,
accendere,,
l,,
',,
auto,,
per,,
azionare,,
il,,
riscaldamento,,
",",,
mai,,
avrei,,
creduto,,
che,,
potesse,,
accadere,,
una,,
cosa,,
del,,
genere,,
in,,
un,,
lasso,,
di,,
tempo,,
così,,
breve,,
»,,
",",,
racconta,,
.,,
Proprio,,
mentre,,
stava,,
abbassando,,
la,,
serranda,,
della,,
merceria,,
",",,
un,,
malvivente,,
è,,
spuntato,,
dal,,
buio,,
e,,
si,,
è,,
impossessato,,
dell,,
',,
auto,,
",",,
una,,
Toyota,[29085]DBPEDIA,
Yaris,[29085]DBPEDIA,
",",,
sulla,,
quale,,
nel,,
frattempo,,
la,,
donna,,
aveva,,
già,,
caricato,,
la,,
borsetta,,
con,,
i,,
documenti,,
",",,
l,,
',,
incasso,,
della,,
giornata,,
e,,
le,,
chiavi,,
di,,
casa,,
.,,
La,,
vittima,,
ha,,
provato,,
in,,
tutti,,
i,[29086]DBPEDIA,
modi,[29086]DBPEDIA,
a,,
sventare,,
il,,
furto,,
",",,
aggrappandosi,,
anche,,
alla,,
portiera,,
della,,
propria,,
auto,,
",",,
ma,,
il,,
malvivente,,
ha,,
sgommato,,
ed,,
è,,
partito,,
a,,
tutta,,
velocità,,
",",,
vanificando,,
così,,
il,,
tentativo,,
della,,
donna,,
",",,
in,,
preda,,
al,,
panico,,
.,,
«,,
Poco,,
prima,,
avevo,,
notato,,
due,,
ragazzi,,
aggirarsi,,
in,,
maniera,,
sospetta,,
nei,,
pressi,,
della,,
merceria,,
",",,
ma,,
pensavo,,
fossero,,
due,,
clienti,,
del,,
bar,,
che,,
si,,
trova,,
proprio,,
di,,
fronte,,
al,,
mio,,
negozio,,
-,,
prosegue,,
-,,
Solo,,
quando,,
",",,
una,,
volta,,
avvenuto,,
il,,
furto,,
",",,
ho,,
visto,,
il,,
secondo,,
soggetto,,
dileguarsi,,
rapidamente,,
a,,
piedi,,
ho,,
realizzato,,
che,,
c,,
',,
era,,
un,,
collegamento,,
tra,,
le,,
due,,
cose,,
.,,
A,[29075]TE,
questo,[29075]TE,
punto,[29075]TE,
mi,,
viene,,
seriamente,,
il,,
dubbio,,
di,,
essere,,
stata,,
seguita,,
nell,,
',,
ultimo,,
periodo,,
",",,
dato,,
che,,
i,,
malviventi,,
sapevano,,
esattamente,,
quando,,
intervenire,,
»,,
.,,
La,,
donna,,
",",,
per,,
il,,
rischio,,
di,,
trovarsi,,
i,,
ladri,,
in,,
casa,,
",",,
si,,
è,,
subito,,
rivolta,,
ad,,
un,,
fabbro,,
per,,
cambiare,,
anche,,
la,,
serratura,,
di,,
casa,,
.,,
L,,
',,
immediata,,
denuncia,,
ai,,
carabinieri,[29081]NER_ORG,
ha,,
poi,,
consentito,,
il,,
recupero,,
del,,
portafoglio,,
e,,
di,,
parte,,
dei,,
documenti,,
",",,
tra,,
cui,,
patente,,
e,,
carta,,
d,,
',,
identità,,
",",,
che,,
sono,,
stati,,
ritrovati,,
a,,
qualche,,
chilometro,,
di,,
distanza,,
",",,
a,,
Sant,,
',,
Antonio,,
.,,
Dei,,
soldi,,
e,,
dell,,
',,
auto,,
nessuna,,
traccia,,
.,,
«,,
Speriamo,,
che,,
l,,
',,
imminente,,
inaugurazione,,
della,,
nuova,,
caserma,,
serva,,
ad,,
invertire,,
la,,
tendenza,,
di,,
queste,,
ultime,,
settimane,,
»,,
",",,
dice,,
.,,
