token,label,source of relation
Una,,
ragazza,,
di,,
16,,
anni,,
si,,
accorge,,
che,,
a,,
bordo,,
del,,
bus,[27120]DBPEDIA,
su,,
cui,,
viaggia,,
le,,
hanno,,
rubato,,
il,,
telefonino,,
e,,
lo,,
fa,,
squillare,,
con,,
la,,
chiamata,,
di,,
un,,
',,
amica,,
.,,
Avvisa,,
i,,
carabinieri,,
poi,,
riferisce,,
le,,
istruzioni,,
ricevute,,
dalla,,
sala,,
operativa,,
all,,
',,
autista,,
:,,
«,,
Occorre,,
tener,,
chiuse,,
le,,
porte,,
alla,,
fermata,,
e,,
aspettare,,
»,,
.,,
Ma,,
il,,
guidatore,,
non,,
accetta,,
apre,,
le,,
porte,,
.,,
Addio,,
cellulare,,
.,,
È,,
questa,,
la,,
dinamica,,
di,,
un,,
episodio,,
accaduto,,
su,,
un,,
autobus,,
urbano,,
di,,
Seta,,
in,,
servizio,,
a,,
Reggio,[27115]NER_LOC,
Emilia,[27115]NER_LOC,
e,,
che,,
viene,,
denunciato,,
dalla,,
madre,,
della,,
vittima,,
per,,
evitare,,
che,,
accadano,,
altri,,
casi,,
simili,,
sui,,
mezzi,,
dell,,
',,
azienda,,
dei,,
trasporti,,
pubblici,,
.,,
«,,
L,,
',,
autista,,
ha,,
ignorato,,
la,,
richiesta,,
di,,
mia,,
figlia,,
-,,
dice,[27121]DBPEDIA,
Loredana,[27116]NER_PER,
Conte,[27116]NER_PER,
-,,
e,,
permetteva,,
la,,
fuga,,
dei,,
ladri,,
.,,
Per,,
Seta,,
l,,
',,
autista,,
poteva,,
",",,
ma,,
non,,
era,,
obbligato,,
al,,
rispetto,,
dell,,
',,
ordine,,
",",,
e,,
a,,
rallentare,,
la,,
marcia,,
del,,
mezzo,,
per,,
favorire,,
l,,
',,
arrivo,,
dei,,
carabinieri,[27117]NER_ORG,
.,,
Inoltre,,
non,,
poteva,,
assumersi,,
alcuna,,
responsabilità,,
.,,
Domando,,
:,,
ma,,
non,,
si,,
dovrebbero,,
aiutare,,
le,,
vittime,,
dei,,
reati,,
?,,
Se,,
invece,,
avesse,,
rallentato,,
e,,
avvisato,,
la,,
sede,,
di,,
Seta,[27118]NER_PER,
per,,
chiedere,,
aiuto,,
sarebbe,,
stato,,
punito,,
?,,
»,,
.,,
«,,
Il,,
comportamento,,
dell,,
',,
autista,,
non,,
è,,
punibile,,
da,,
alcuna,,
legge,,
o,,
regolamento,,
-,,
replica,,
a,,
stretto,,
giro,,
di,,
posta,,
Seta,,
-,,
La,,
richiesta,,
della,,
giovane,,
studentessa,,
a,,
cui,,
era,,
stato,,
sottratto,,
il,,
cellulare,,
(,,
“,,
Non,,
aprire,,
le,,
porte,,
del,,
bus,[27122]DBPEDIA,
alla,,
fermata,,
”,,
),,
non,,
poteva,,
essere,,
accolta,,
dall,,
',,
autista,,
",",,
in,,
quanto,,
in,,
nessun,,
caso,,
il,,
personale,,
di,,
Seta,,
è,,
autorizzato,,
a,,
trattenere,,
forzatamente,,
a,,
bordo,,
i,[27123]DBPEDIA,
viaggiatori,[27123]DBPEDIA,
:,,
e,,
questo,,
nemmeno,,
se,,
sospettati,,
di,,
furto,,
.,,
Chi,,
lo,,
facesse,,
potrebbe,,
incorrere,,
in,,
una,,
denuncia,,
per,,
sequestro,,
di,,
persona,,
o,,
per,,
interruzione,,
di,,
pubblico,,
servizio,,
.,,
Solo,,
gli,,
operatori,,
di,,
pubblica,,
sicurezza,,
hanno,,
titolo,,
per,,
disporre,,
l,,
',,
identificazione,,
o,,
il,,
trattenimento,,
di,,
persone,,
presenti,,
a,,
bordo,,
»,,
.,,
«,,
Pur,,
dispiacendoci,,
per,,
l,,
',,
accaduto,,
",",,
non,,
possiamo,,
non,,
rimarcare,,
come,,
un,,
diverso,,
comportamento,,
da,,
parte,,
della,,
vittima,,
avrebbe,,
potuto,,
produrre,,
esiti,,
più,,
favorevoli,,
:,,
se,,
le,,
ragazze,,
",",,
anziché,,
agire,,
in,,
autonomia,,
",",,
si,,
fossero,,
rivolte,,
direttamente,,
all,,
',,
autista,,
questi,,
avrebbe,,
potuto,,
coordinarsi,,
direttamente,,
con,,
le,,
forze,,
dell,,
',,
ordine,,
e,,
ricevere,,
istruzioni,,
.,,
Ecco,,
perché,,
riteniamo,,
che,,
il,,
conducente,,
del,,
mezzo,,
pubblico,,
non,,
possa,,
essere,,
minimamente,,
ritenuto,,
responsabile,,
di,,
quanto,,
accaduto,,
alla,,
figlia,,
della,,
signora,,
Conte,[27119]NER_PER,
»,,
.,,
