token,label,source of relation
CARPI,[2601]NER_PER,
.,,
«,,
Sapevo,,
che,,
erano,,
cose,,
non,,
vere,,
e,,
che,,
mia,,
moglie,,
mi,,
amava,,
.,,
Ma,,
io,,
stavo,,
male,,
»,,
.,,
Con,,
queste,,
parole,,
Dario,[2602]NER_PER,
Solimita,[2602]NER_PER,
ha,,
confermato,,
ieri,[2595]TE,
davanti,,
al,,
giudice,,
la,,
confessione,,
già,,
resa,,
al,,
sostituto,,
procuratore,,
e,,
alla,,
polizia,[2603]NER_ORG,
",",,
dopo,,
l,,
',,
arresto,,
.,,
Una,,
ossessione,,
",",,
la,,
sua,,
",",,
che,,
le,,
pastiglie,,
di,,
antidepressivo,,
assunte,,
la,[2596]TE,
sera,[2596]TE,
precedente,[2596]TE,
non,,
gli,,
hanno,,
impedito,,
di,,
sfociare,,
nel,,
brutale,,
omicidio,,
della,,
moglie,,
.,,
Era,,
arrivato,,
al,,
punto,,
di,,
installare,,
in,,
casa,,
una,,
videocamera,,
",",,
e,,
si,,
era,,
convinto,,
che,,
la,,
moglie,,
la,,
disattivasse,,
per,,
tradirlo,,
",",,
in,,
piena,,
notte,,
",",,
mentre,,
lui,,
era,,
in,,
casa,,
.,,
«,,
C,,
',,
è,,
un,,
buco,,
di,,
due,,
ore,,
nel,,
filmato,,
",",,
hai,,
disattivato,,
la,,
webcam,,
mentre,,
dormivo,,
.,,
Mi,,
tradisci,,
»,,
.,,
Da,,
settimane,,
Dario,[2604]NER_PER,
Solomita,[2604]NER_PER,
era,,
tormentato,,
da,,
un,,
tarlo,,
assurdo,,
:,,
mentre,,
lui,,
si,,
appisolava,,
sul,,
divano,,
in,,
soggiorno,,
",",,
la,,
moglie,,
riusciva,,
a,,
spegnere,,
la,,
telecamera,,
che,,
lui,,
aveva,,
platealmente,,
montato,,
in,,
casa,,
",",,
per,,
controllare,,
i,,
suoi,,
movimenti,,
.,,
Una,,
scelta,,
che,,
Pina,[2605]NER_PER,
",",,
come,,
tante,,
altre,,
cose,,
",",,
aveva,,
sofferto,,
.,,
Contestandola,,
",",,
certo,,
",",,
ma,,
subendola,,
per,,
assecondare,,
la,,
quiete,,
famigliare,,
",",,
a,,
volte,,
compromessa,,
dalle,,
sortite,,
di,,
un,,
marito,,
che,,
amava,,
",",,
ma,,
che,,
per,,
certe,,
cose,,
si,,
rivelava,,
intollerante,,
.,,
Un,,
tarlo,,
-,,
quello,,
di,,
