token,label,source of relation
Dopo,,
il,,
caso,,
di,,
Medolla,"[12521]NER_LOC, [12529]DBPEDIA",
",",,
nei,,
giorni,,
scorsi,,
i,,
ladri,,
hanno,,
rubato,,
a,,
Mirandola,[12522]NER_LOC,
36,[12522]NER_LOC,
caditoie,,
stradali,,
in,,
ghisa,[12530]DBPEDIA,
",",,
provocando,,
un,,
notevole,,
danno,,
per,,
il,,
Comune,[12523]NER_LOC,
che,,
dovrà,,
provvedere,,
al,,
loro,,
ripristino,,
",",,
e,,
dando,,
luogo,,
ad,,
un,,
potenziale,,
pericolo,,
per,,
chi,,
transita,,
sul,,
posto,,
.,,
Le,,
caditoie,,
sono,,
state,,
tolte,,
in,,
via,[12524]NER_LOC,
Manunzio,[12524]NER_LOC,
il,,
Vecchio,,
(,,
28,,
in,,
questa,,
zona,,
),,
",",,
via,[12525]NER_ORG,
Carreri,[12525]NER_ORG,
(,,
4,,
),,
",",,
via,[12526]NER_LOC,
Sabbioni,[12526]NER_LOC,
(,,
2,,
),,
",",,
via,[12527]NER_ORG,
Morandi,[12527]NER_ORG,
(,,
1,,
),,
e,,
via,[12528]NER_ORG,
Isonzo,"[12528]NER_ORG, [12531]DBPEDIA",
(,,
1,,
),,
.,,
Il,,
costo,,
presunto,,
per,,
il,,
riprino,,
ammonta,,
a,,
circa,,
2,,
.,,
500,,
euro,,
.,,
L,,
',,
amministrazione,,
comunale,,
chiede,,
la,,
collaborazione,,
dei,,
cittadini,,
per,,
potere,,
acquisire,,
informazioni,,
utili,,
alle,,
indagini,,
o,,
per,,
segnalare,,
alle,,
forze,,
di,,
polizia,,
fatti,,
o,,
persone,,
potenzialmente,,
coinvolti,,
nel,,
furto,,
.,,
