token,label,source of relation
Sono,,
arrivati,,
nel,,
cuore,,
della,,
notte,,
",",,
forse,,
alle,,
prime,,
ore,,
del,,
mattino,,
ed,,
hanno,,
razziato,,
di,,
tutto,,
.,,
Al,,
punto,,
vendita,,
di,,
“,,
Sapori,,
d,,
',,
Emilia,[27006]NER_LOC,
”,,
",",,
azienda,,
agricola,,
del,,
territorio,,
",",,
sono,,
stati,,
portati,,
via,,
soprattutto,,
prosciutti,,
di,,
pregio,,
",",,
forme,,
di,,
parmigiano,[27010]DBPEDIA,
reggiano,,
",",,
bottiglie,,
di,,
aceto,[27011]DBPEDIA,
balsamico,[27011]DBPEDIA,
serie,,
“,,
oro,,
”,,
ed,,
il,,
bottino,,
",",,
non,,
ancora,,
completamente,,
inventariato,,
",",,
è,,
intorno,,
ai,,
25mila,,
euro,,
.,,
Ladri,,
certamente,,
esperti,,
hanno,,
prima,,
di,,
tutto,,
messo,,
fuori,,
uso,,
la,,
telecamera,,
",",,
deviandone,,
il,,
raggio,,
d,,
',,
azione,,
verso,,
il,,
muro,,
.,,
Poi,,
con,,
un,,
piede,,
di,,
porco,,
hanno,,
scardinato,,
il,,
telaio,,
metallico,,
della,,
porta,,
",",,
spaccato,,
i,,
vetri,,
e,,
sono,,
entrati,,
.,,
A,,
quel,[27012]DBPEDIA,
punto,[27012]DBPEDIA,
hanno,,
aperto,,
il,,
frigo,,
",",,
usato,,
il,,
carrello,,
di,,
servizio,,
ed,,
hanno,,
iniziato,,
a,,
portare,,
fuori,,
parmigiano,[27013]DBPEDIA,
",",,
prosciutti,,
ed,,
il,,
resto,,
.,,
«,,
È,,
stato,,
tutto,,
preparato,,
nei,,
dettagli,,
-,,
ha,,
detto,,
il,,
titolare,,
Luca,"[27007]NER_PER, [27014]DBPEDIA",
Baldini,"[27007]NER_PER, [27014]DBPEDIA",
-,,
perché,,
si,,
sono,,
serviti,,
del,,
nostro,,
carrello,,
",",,
lo,,
hanno,,
più,,
volte,,
portato,,
fuori,,
",",,
verso,,
il,,
retro,,
",",,
verso,,
l,,
',,
area,,
verde,,
",",,
dove,,
avevano,,
tagliato,,
parte,,
della,,
recinzione,,
",",,
dalla,,
quale,,
hanno,,
fatto,,
passare,,
la,,
merce,,
per,,
caricarla,,
su,,
un,,
furgone,,
parcheggiato,,
»,,
.,,
“,,
Sapori,,
d,,
',,
Emilia,[27008]NER_LOC,
”,,
ha,,
il,,
suo,,
punto,,
vendita,,
in,,
via,[27009]NER_LOC,
Circonvallazione,[27009]NER_LOC,
",",,
a,,
due,,
passi,,
dall,,
',,
hotel,,
“,,
Leon,,
d,,
',,
oro,,
”,,
",",,
con,,
alcune,,
residenze,,
ed,,
uffici,,
attorno,,
.,,
«,,
Non,,
abbiamo,,
sentito,,
nulla,,
-,,
ha,,
detto,,
uno,,
dei,,
condomini,,
",",,
che,,
ha,,
saputo,,
del,,
furto,,
ieri,[27004]TE,
mattina,[27004]TE,
presto,,
",",,
quando,,
è,,
uscito,,
-,,
ma,,
essendo,,
una,,
nottata,,
con,,
pioggia,,
e,,
vento,,
",",,
con,,
le,,
finestre,,
chiuse,,
",",,
è,,
davvero,,
difficile,,
sentire,,
rumori,,
esterni,,
.,,
Certo,,
è,,
strano,,
che,,
non,,
si,,
sia,,
sentito,,
l,,
',,
allarme,,
.,,
Già,,
l,,
',,
allarme,,
",",,
che,,
sembra,,
sia,,
scattato,,
.,,
«,,
L,,
',,
allarme,,
c,,
',,
è,,
-,,
aggiunge,,
il,,
titolare,,
-,,
ma,,
purtroppo,,
loro,,
sono,,
stati,,
più,,
lesti,,
e,,
hanno,,
eluso,,
il,,
nostro,,
arrivo,,
.,,
Volevo,,
anche,,
aggiungere,,
che,,
oltre,,
a,,
prosciutti,,
",",,
forme,,
di,,
parmigiano,[27015]DBPEDIA,
e,,
aceto,,
",",,
sono,,
stati,,
portati,,
via,,
altri,,
quantitativi,,
di,,
merce,,
:,,
coppe,,
stagionate,,
",",,
salami,,
",",,
mortadelle,,
e,,
anche,,
la,,
cassa,,
.,,
Dentro,,
quest,,
',,
ultima,,
c,,
',,
erano,,
300,,
-,,
350,,
euro,,
",",,
in,,
moneta,,
e,,
carta,,
",",,
ma,,
soprattutto,,
tutta,,
la,,
documentazione,,
per,,
il,,
funzionamento,,
.,,
Ne,,
dovremo,,
trovare,,
un,,
',,
altra,,
»,,
.,,
Alcuni,,
vicini,,
hanno,,
stigmatizzato,,
l,,
',,
accaduto,,
ma,,
soprattutto,,
hanno,,
voluto,,
rincarare,,
la,,
dose,,
sulle,,
frequentazioni,,
che,,
vi,,
sono,,
nella,,
zona,,
",",,
di,,
notte,,
.,,
«,,
Da,,
tempo,,
abbiamo,,
riferito,,
alle,,
forze,,
dell,,
',,
ordine,,
di,,
quello,,
che,,
di,,
tanto,,
in,,
tanto,,
succede,,
-,,
dicono,,
-,,
ma,,
non,,
abbiamo,,
mai,,
visto,,
controlli,,
alla,,
sera,,
",",,
alla,,
notte,,
",",,
anche,,
se,,
solamente,,
di,,
passaggio,,
.,,
Tanti,,
giovani,,
bivaccano,,
sui,,
pianerottoli,,
disabitati,,
del,,
palazzo,,
",",,
tanti,,
lo,,
fanno,,
nel,,
giardino,,
interno,,
",",,
dal,,
quale,,
accedono,,
dalla,,
parte,,
dell,,
',,
hotel,,
",",,
tagliando,,
la,,
recinzione,,
poi,,
lasciata,,
aperta,,
.,,
Ogni,,
giorno,,
la,,
stessa,,
cosa,,
",",,
ogni,,
giorno,,
bottiglie,,
di,,
birra,,
",",,
cartoni,,
di,,
pizza,,
consumata,,
sul,,
posto,,
",",,
sporcizia,,
dappertutto,,
.,,
Adesso,[27005]TE,
si,,
aggiungono,,
anche,,
i,,
ladri,,
e,,
gli,,
scassinatori,,
»,,
.,,
