token,label,source of relation
Dopo,,
il,,
successo,,
senza,,
precedenti,,
di,,
Modena,"[69478]NER_LOC, [69494]DBPEDIA",
Park,"[69478]NER_LOC, [69494]DBPEDIA",
",",,
Vasco,[69479]NER_PER,
è,,
costretto,,
a,,
fare,,
i,,
conti,,
con,,
il,,
furto,,
di,,
alcuni,,
suoi,,
brani,,
inediti,,
.,,
A,,
rendere,,
noto,,
lo,,
spiacevole,,
attacco,,
hacker,[69495]DBPEDIA,
è,,
stata,,
la,,
pagina,,
Facebook,[69496]DBPEDIA,
ufficiale,,
del,,
cantante,,
",",,
la,,
Blasco,[69480]NER_PER,
Fan,[69480]NER_PER,
Club,[69480]NER_PER,
",",,
che,,
mette,,
in,,
guardia,,
dall,,
',,
utilizzo,,
del,,
materiale,,
.,,
«,,
Cari,[69481]NER_PER,
Fan,[69481]NER_PER,
-,,
si,,
legge,,
nel,,
post,,
-,,
è,,
di,,
recente,,
emerso,,
che,,
tra,,
gli,,
utenti,,
della,,
pagina,,
Facebook,[69497]DBPEDIA,
di,,
Vasco,[69482]NER_PER,
ed,,
all,,
',,
interno,,
del,,
Fan,,
Club,,
circolano,,
file,,
che,,
",",,
secondo,,
le,,
voci,,
diffuse,,
",",,
conterrebbero,,
tracce,,
di,,
brani,,
inediti,,
interpretati,,
da,,
Vasco,[69483]NER_PER,
»,,
.,,
Lo,,
staff,,
del,,
Kom,[69484]NER_ORG,
spiega,,
che,,
detenere,,
e,,
diffondere,,
quei,,
file,,
configura,,
un,,
reato,,
e,,
dunque,,
diffida,,
chiunque,,
ne,,
sia,,
in,,
possesso,,
a,,
trasmetterli,,
ad,,
altri,,
senza,,
autorizzazione,,
.,,
«,,
Si,,
tratta,,
di,,
file,,
sottratti,,
ai,,
legittimi,,
proprietari,,
in,,
modo,,
illecito,,
-,,
continua,,
il,,
messaggio,,
-,,
e,,
che,,
",",,
pertanto,,
",",,
potrebbero,,
essere,,
oggetto,,
di,,
una,,
condotta,,
criminosa,,
