token,label,source of relation
FORMIGINE,[155878]DBPEDIA,
Ieri,[155873]TE,
",",,
poco,,
prima,,
della,,
mezzanotte,,
",",,
i,,
Carabinieri,"[155874]NER_ORG, [155879]DBPEDIA",
di,[155874]NER_ORG,
Sassuolo,"[155874]NER_ORG, [155880]DBPEDIA",
e,,
Maranello,"[155875]NER_LOC, [155881]DBPEDIA",
sono,,
intervenuti,,
d,,
',,
urgenza,,
presso,,
un,,
',,
abitazione,,
di,,
Formigine,"[155876]NER_LOC, [155882]DBPEDIA",
",",,
ove,,
era,,
stata,,
segnalata,,
l,,
',,
attivazione,,
di,,
un,,
allarme,,
antifurto,,
all,,
',,
interno,,
di,,
un,,
appartamento,,
.,,
Gli,,
equipaggi,,
dell,,
',,
Arma,,
giunti,,
sul,,
posto,,
hanno,,
bloccato,,
un,,
uomo,,
che,,
si,,
era,,
introdotto,,
nell,,
',,
abitazione,,
",",,
forzando,,
due,,
porte,,
d,,
',,
ingresso,,
",",,
per,,
poi,,
rimanere,,
sorpreso,,
dall,,
',,
attivazione,,
del,,
sistema,,
fumogeno,,
e,,
rifugiarsi,,
in,,
una,,
stanza,,
.,,
I,,
militari,,
lo,,
hanno,,
arrestato,,
per,,
tentato,,
furto,,
in,,
abitazione,,
",",,
nella,,
flagranza,,
del,,
reato,,
.,,
In,,
tasca,,
una,,
torcia,,
a,,
serramanico,,
",",,
talché,,
è,,
stato,,
contestato,,
anche,,
il,,
porto,,
abusivo,,
di,,
oggetti,,
atti,,
ad,,
offendere,,
.,,
La,,
persona,,
",",,
senza,,
fissa,,
dimora,,
",",,
è,,
stata,,
condotta,,
davanti,,
al,,
Giudice,,
per,,
la,,
direttissima,,
",",,
ove,,
è,,
stata,,
applicata,,
la,,
misura,,
cautelare,,
del,,
divieto,,
di,,
dimora,,
nella,,
Provincia,[155877]NER_LOC,
di,[155877]NER_LOC,
Modena,"[155877]NER_LOC, [155883]DBPEDIA",
.,,
