token,label,source of relation
CAMPOSANTO,[88578]NER_LOC,
.,,
La,,
Polizia,[88579]NER_ORG,
Stradale,[88579]NER_ORG,
di,[88579]NER_ORG,
Modena,"[88579]NER_ORG, [88584]DBPEDIA",
ha,,
scoperto,,
un,,
deposito,,
di,,
miniescavatori,,
rubati,,
nel,,
capannone,,
di,,
un,,
77enne,,
italiano,,
residente,,
a,,
Camposanto,"[88580]NER_LOC, [88585]DBPEDIA",
.,,
L,,
',,
uomo,,
è,,
stato,,
denunciato,,
in,,
stato,,
di,,
libertà,,
per,,
il,,
reato,,
di,,
ricettazione,,
al,,
termine,,
di,,
un,,
controllo,,
effettuato,,
sulla,,
base,,
di,,
una,,
segnalazione,,
della,,
Polizia,[88581]NER_ORG,
locale,[88581]NER_ORG,
di,,
Camposanto,"[88582]NER_LOC, [88586]DBPEDIA",
.,,
Gli,,
agenti,,
della,,
municipale,,
",",,
infatti,,
",",,
durante,,
un,,
controllo,,
anagrafico,,
",",,
avevano,,
notato,,
la,,
presenza,,
di,,
quattro,,
miniescavatori,,
cingolati,,
ubicati,,
in,,
un,,
capannone,,
",",,
della,,
cui,,
provenienza,,
il,,
proprietario,,
dello,,
stabile,,
non,,
era,,
stato,,
in,,
grado,,
di,,
fornire,,
spiegazioni,,
.,,
Da,,
un,,
minuzioso,,
controllo,,
",",,
gli,,
agenti,,
della,,
stradale,,
hanno,,
rilevato,,
che,,
i,,
numeri,,
di,,
telaio,,
non,,
erano,,
conformi,,
a,,
quelli,,
in,,
uso,,
alle,,
case,,
costruttrici,,
in,,
quanto,,
i,,
caratteri,,
alfanumeri,,
erano,,
difformi,,
per,,
profondità,,
di,,
incisione,,
",",,
allineamento,,
e,,
forma,,
.,,
Le,,
targhette,,
identificative,,
",",,
inoltre,,
",",,
erano,,
nuove,,
con,,
ancora,,
la,,
presenza,,
di,,
parti,,
di,,
colla,,
sulle,,
estremità,,
.,,
Tali,,
indizi,,
hanno,,
portato,,
gli,,
agenti,,
a,,
ritenere,,
che,,
i,,
mezzi,,
fossero,,
oggetto,,
di,,
furto,,
.,,
È,,
stato,,
accertato,,
che,,
due,,
miniescavatori,,
erano,,
stati,,
rubati,,
in,,
provincia,[88583]NER_LOC,
di,[88583]NER_LOC,
Modena,"[88583]NER_LOC, [88587]DBPEDIA",
all,,
',,
interno,,
di,,
due,,
cantieri,,
edili,,
",",,
per,,
gli,,
altri,,
sono,,
in,,
corso,,
ulteriori,,
accertamenti,,
.,,
