token,label,source of relation
NONANTOLA,[18415]DBPEDIA,
.,,
Hanno,,
alterato,,
il,,
dispositivo,,
delle,,
saracinesce,,
elettriche,,
",",,
poi,,
hanno,,
forzato,,
la,,
porta,,
:,,
così,,
",",,
in,,
piena,,
notte,,
",",,
i,,
ladri,,
sono,,
entrati,,
al,,
bar,,
Girasole,[18410]NER_PER,
a,,
Nonantola,"[18411]NER_LOC, [18416]DBPEDIA",
e,,
hanno,,
portato,,
via,,
la,,
macchina,,
scambiasoldi,,
dopo,,
avere,,
scassinato,,
e,,
svuotato,,
i,,
tre,,
videopoker,,
.,,
In,,
totale,,
",",,
il,,
bottino,,
ammonta,,
a,,
circa,,
5,,
-,,
6mila,,
euro,,
",",,
ma,,
altrettanto,,
vale,,
il,,
danno,,
che,,
hanno,,
provocato,,
e,,
che,,
i,,
titolari,,
dovranno,,
ripagare,,
di,,
tasca,,
loro,,
facendo,,
sistemare,,
la,,
porta,,
forzata,,
e,,
i,,
collegamenti,,
delle,,
serrande,,
.,,
Il,,
furto,,
è,,
stato,,
messo,,
a,,
segno,,
nella,,
notte,,
tra,,
lunedì,,
e,,
ieri,[18406]TE,
nel,,
bar,,
che,,
si,,
trova,,
sulla,,
Provinciale,,
Ovest,,
a,,
Nonantola,"[18412]NER_LOC, [18417]DBPEDIA",
.,,
«,,
I,,
ladri,,
evidentemente,,
conoscevano,,
bene,,
la,,
dislocazione,,
dei,,
locali,,
e,,
delle,,
macchinette,,
-,,
ha,,
spiegato,,
il,,
titolare,,
",",,
Enea,"[18413]NER_PER, [18418]DBPEDIA",
Schirinzi,[18413]NER_PER,
-,,
hanno,,
forzato,,
la,,
scatola,,
esterna,,
dove,,
va,,
inserita,,
la,,
chieva,,
per,,
alzare,,
la,,
saracinesca,,
",",,
hanno,,
creato,,
un,,
contatto,,
con,,
i,,
fili,,
e,,
hanno,,
aperto,,
.,,
Poi,,
hanno,,
forzato,,
la,,
porta,,
e,,
con,,
il,,
buio,,
hanno,,
avuto,,
mano,,
libera,,
.,,
La,,
macchina,,
scambiasoldi,,
la,,
devono,,
avere,,
caricata,,
su,,
un,,
automezzo,,
che,,
aspettava,,
fuori,,
.,,
C,,
',,
era,,
parecchio,,
denaro,,
",",,
in,,
totale,,
hanno,,
portato,,
via,,
circa,,
5,,
-,,
6mila,,
euro,,
",",,
anche,,
se,,
conteggi,,
accurati,,
sono,,
ancora,,
in,,
corso,,
.,,
Un,,
valore,,
analogo,,
è,,
quello,,
dei,,
danni,,
provocati,,
dai,,
ladri,,
.,,
Ora,[18407]TE,
provvederò,,
a,,
far,,
montare,,
all,,
',,
interno,,
del,,
locale,,
la,,
scatola,,
con,,
i,,
collegamenti,,
elettrici,,
",",,
ma,,
certo,,
è,,
che,,
quando,,
vogliono,,
entrare,,
trovano,,
il,,
modo,,
per,,
farlo,,
»,,
.,,
Nello,,
scorso,[18408]TE,
settembre,[18408]TE,
i,,
ladri,,
avevano,,
fatto,,
nuovamente,,
visita,,
al,,
bar,,
",",,
entrando,,
dalla,,
porta,,
posteriore,,
che,,
conduce,,
al,,
bagno,,
.,,
Lo,,
stesso,,
locale,,
aveva,,
subìto,,
anche,,
una,,
spaccata,,
nel,,
2011,[18419]DBPEDIA,
;,,
all,,
',,
epoca,,
",",,
i,,
malviventi,,
avevano,,
spaccato,,
la,,
vetrina,,
con,,
un,,
',,
auto,,
ariete,,
e,,
avevano,,
portato,,
via,,
il,,
denaro,,
dei,,
videopoker,,
e,,
anche,,
quello,,
che,,
hanno,,
trovato,,
nel,,
registratore,,
di,,
cassa,,
»,,
.,,
L,,
',,
allarme,,
è,,
stato,,
dato,,
ieri,[18409]TE,
mattina,[18409]TE,
dai,,
titolari,,
del,,
bar,,
",",,
che,,
",",,
quando,,
sono,,
arrivati,,
per,,
aprire,,
",",,
hanno,,
scoperto,,
quello,,
che,,
era,,
accaduto,,
nella,,
notte,,
.,,
È,,
',,
stata,,
sporta,,
denuncia,,
e,,
sono,,
scattate,,
le,,
indagini,,
per,,
cercare,,
di,,
risalire,,
ai,,
responsabili,,
.,,
Claudia,[18414]NER_PER,
Benatti,[18414]NER_PER,
©RIPRODUZIONE,,
RISERVATA,,
