token,label,source of relation
MODENA,,
Aggredito,,
per,,
scippare,,
un,,
regalo,,
.,,
Erano,,
le,,
17,,
",",,
20,,
circa,,
di,,
ieri,[118704]TE,
quando,,
quattro,,
adolescenti,,
hanno,,
aggredito,,
un,,
passante,,
.,,
Quest,,
',,
ultimo,,
era,,
appena,,
uscito,,
da,,
un,,
negozio,,
di,,
via,[118706]NER_LOC,
Castelmaraldo,[118706]NER_LOC,
con,,
un,,
dono,,
natalizio,,
.,,
Difenderlo,,
gli,,
è,,
costato,,
un,,
',,
aggressione,,
in,,
strada,,
.,,
Secondo,,
una,,
prima,,
ricostruzione,,
",",,
l,,
',,
acquirente,,
è,,
stato,,
spedito,,
al,,
suolo,,
.,,
Preso,,
a,,
calci,,
nello,,
stomaco,,
mentre,,
altri,,
presenti,,
hanno,,
cercato,,
di,,
intervenire,,
.,,
Qualcuno,,
ha,,
allertato,,
le,,
forze,,
dell,,
',,
ordine,,
.,,
I,,
quattro,,
sono,,
scappati,,
nei,,
vicoli,,
alle,,
spalle,,
della,,
chiesa,,
di,,
Sant,,
',,
Agostino,[118707]NER_PER,
",",,
facendo,,
perdere,,
le,,
loro,,
tracce,,
.,,
La,,
persona,,
aggredita,,
è,,
stata,,
medicata,,
dal,,
personale,,
del,,
118,[118708]NER_ORG,
",",,
arrivato,,
con,,
un,,
',,
ambulanza,,
.,,
Leggi,,
anche,,
Modena,"[118709]NER_ORG, [118729]DBPEDIA",
",",,
gang,,
scatenate,,
in,,
centro,,
:,,
«,,
Volevano,,
assaltare,,
il,,
locale,,
Ho,,
fatto,,
il,,
113,[118710]NER_ORG,
e,,
sono,,
scappati,,
»,,
La,,
rabbia,,
dei,,
testimoni,,
si,,
riflette,,
negli,,
esercenti,,
che,,
da,,
tempo,,
devono,,
convivere,,
con,,
il,,
fenomeno,,
delle,,
bande,,
giovanili,,
.,,
Monir,[118711]NER_PER,
Mohammad,[118711]NER_PER,
ha,,
un,,
negozio,,
di,,
alimentari,,
in,,
via,[118712]NER_LOC,
Fonteraso,[118712]NER_LOC,
.,,
Mohammad,[118713]NER_PER,
indica,,
la,,
maniglia,,
della,,
porta,,
d,,
',,
ingresso,,
",",,
danneggiata,,
durante,,
un,,
',,
