token,label,source of relation
MEDOLLA,[23205]DBPEDIA,
.,,
Ancora,,
ladri,,
tra,,
le,,
macerie,,
della,,
Haemotronic,[23201]NER_ORG,
e,,
ancora,,
una,,
volta,,
presi,,
.,,
I,,
carabinieri,[23202]NER_ORG,
hanno,,
arrestato,,
per,,
tentato,,
furto,,
aggravato,,
due,,
coniugi,,
bosniaci,,
",",,
di,,
etnia,,
nomade,,
Ahmetovic,[23203]NER_PER,
Mircko,[23203]NER_PER,
e,,
lei,,
Ida,,
",",,
classe,[23206]DBPEDIA,
1984,[23206]DBPEDIA,
lui,,
e,,
1986,[23207]DBPEDIA,
lei,,
",",,
entrambi,,
pregiudicati,,
per,,
vari,,
reati,,
contro,,
il,,
patrimonio,,
.,,
I,,
militari,,
durante,,
un,,
servizio,,
perlustrativo,,
",",,
avevano,,
notato,,
",",,
nelle,,
vicinanze,,
di,,
un,,
campo,,
coltivato,,
posto,,
a,,
ridosso,,
della,,
ditta,,
Haemotronic,[23204]NER_ORG,
",",,
lungo,,
la,,
via,,
Statale,,
12,,
",",,
un,,
furgone,,
bianco,,
munito,,
di,,
ragno,,
meccanico,,
.,,
Insospettiti,,
",",,
hanno,,
deciso,,
di,,
avvicinarsi,,
e,,
controllarlo,,
.,,
Alla,,
vista,,
del,,
veicolo,,
dell,,
',,
Arma,,
",",,
il,,
conducente,,
cercava,,
di,,
dileguarsi,,
ma,,
veniva,,
raggiunto,,
e,,
bloccato,,
.,,
Nel,,
corso,,
del,,
controllo,,
il,,
mezzo,,
risultava,,
carico,,
di,,
materiale,,
ferroso,,
",",,
in,,
prevalenza,,
supporti,,
per,,
cartongesso,,
",",,
oltre,,
ad,,
alcuni,,
quadri,,
elettrici,,
.,,
Il,,
successivo,,
controllo,,
all,,
',,
interno,,
della,,
ditta,,
",",,
ancora,,
sottoposta,,
a,,
sequestro,,
per,,
via,,
dei,,
crolli,,
determinati,,
dal,,
terremoto,,
del,,
maggio,[23199]TE,
scorso,[23199]TE,
",",,
consentiva,,
di,,
accertare,,
la,,
manomissione,,
dei,,
sigilli,,
",",,
peraltro,,
recentemente,,
riposizionati,,
",",,
a,,
seguito,,
di,,
analogo,,
furto,,
di,,
inizio,[23200]TE,
aprile,[23200]TE,
.,,
Nel,,
processo,,
per,,
direttissima,,
un,,
anno,,
di,,
reclusione,,
a,,
testa,,
",",,
200,,
euro,,
di,,
multa,,
sempre,,
per,,
entrambi,,
ma,,
pena,,
sospesa,,
.,,
