token,label,source of relation
Scopertida,[75099]NER_ORG,
carabinieri,[75099]NER_ORG,
e,,
polizia,,
con,,
la,,
refurtiva,,
e,,
arrestati,,
durante,,
un,,
pattugliamento,,
notturno,,
per,,
le,,
strade,,
di,,
Sassuolo,"[75100]NER_LOC, [75104]DBPEDIA",
.,,
È,,
successo,,
in,,
via,[75101]NER_LOC,
Respighi,[75101]NER_LOC,
nella,,
notte,,
tra,,
martedì,,
e,,
ieri,[75096]TE,
.,,
Erano,,
circa,[75097]TE,
le,[75097]TE,
3,[75097]TE,
e,[75097]TE,
una,[75097]TE,
pattuglia,,
del,,
Nucleo,[75102]NER_ORG,
Radio,[75102]NER_ORG,
Mobile,"[75102]NER_ORG, [75105]DBPEDIA",
di,[75102]NER_ORG,
Sassuolo,"[75102]NER_ORG, [75106]DBPEDIA",
stava,,
facendo,,
un,,
giro,,
di,,
controllo,,
di,,
routine,,
",",,
quando,,
ha,,
notato,,
due,,
giovani,,
che,,
camminavano,,
lungo,,
la,,
strada,,
con,,
alcuni,,
oggetti,,
tra,,
le,,
mani,,
.,,
Si,,
sono,,
avvicinati,,
e,,
hanno,,
scoperto,,
che,,
stavano,,
trascinando,,
un,,
compressore,,
e,,
altri,,
utensili,,
di,,
lavoro,,
.,,
È,,
bastato,,
un,,
giro,,
nella,,
zona,,
per,,
chiarire,,
cos,,
',,
era,,
accaduto,,
.,,
I,,
due,,
giovani,,
sassolesi,,
non,,
stavano,,
facendo,,
un,,
trasloco,,
:,,
tutto,,
il,,
materiale,,
da,,
giardinaggio,,
e,,
da,,
lavoro,,
che,,
avevano,,
tra,,
le,,
mani,,
era,,
appena,,
stato,,
rubato,,
.,,
I,,
militari,,
hanno,,
infatti,,
trovato,,
il,,
punto,,
di,,
provenienza,,
.,,
I,,
due,,
arrivavano,,
dalla,,
vicina,,
via,,
Fogazzaro,[75107]DBPEDIA,
.,,
Poco,,
prima,,
avevano,,
forzato,,
la,,
saracinesca,,
del,,
l,,
',,
ingresso,,
di,,
un,,
garage,,
(,,
nella,,
foto,,
),,
ed,,
erano,,
entrati,,
facendo,,
man,,
bassa,,
.,,
La,,
razzia,,
comprendeva,,
quegli,,
oggetti,,
custoditi,,
nella,,
rimessa,,
.,,
Poi,,
sono,,
usciti,,
trascinando,,
dietro,,
di,,
sé,,
compressore,,
e,,
attrezzi,,
probabilmente,,
contando,,
sulla,,
possibilità,,
di,,
nasconderli,,
nei,,
paraggi,,
o,,
di,,
caricarli,,
su,,
un,,
furgone,,
parcheggiato,,
vicino,,
.,,
Invece,,
si,,
sono,,
imbattuti,,
nei,,
carabinieri,[75103]NER_ORG,
e,,
nelle,,
polizia,,
.,,
I,,
due,,
sono,,
stati,,
arrestati,,
per,,
furto,,
aggravato,,
in,,
concorso,,
.,,
Si,,
tratta,,
di,,
due,,
sassolesi,,
",",,
uno,,
di,,
25,,
anni,,
e,,
l,,
',,
altro,,
di,,
18,,
anni,,
",",,
entrambi,,
disoccupati,,
e,,
già,,
noti,,
alle,,
forze,,
dell,,
',,
ordine,,
.,,
Ora,[75098]TE,
dovranno,,
comparire,,
davanti,,
al,,
giudice,,
per,,
la,,
convalida,,
del,,
loro,,
arresto,,
.,,
