token,label,source of relation
Davanti,,
al,,
giudice,,
non,,
hanno,,
potuto,,
fare,,
altro,,
che,,
chiedere,,
ed,,
ottenere,,
il,,
patteggiamento,,
.,,
Difesi,[54504]NER_PER,
dall,,
',,
avvocato,,
Luca,[54505]NER_PER,
Artioli,[54505]NER_PER,
",",,
i,,
due,,
autori,,
del,,
furto,,
alla,,
Ceramiche,[54506]NER_PER,
Ricchetti,[54506]NER_PER,
e,,
del,,
successivo,,
danneggiamento,,
al,,
commissariato,,
di,,
polizia,[54507]NER_ORG,
",",,
hanno,,
scelto,,
la,,
strada,,
più,,
breve,,
e,,
indolore,,
.,,
Processati,,
per,,
direttissima,,
dopo,,
l,,
',,
arresto,[54513]DBPEDIA,
in,[54513]DBPEDIA,
flagranza,[54513]DBPEDIA,
",",,
hanno,,
incassato,,
nove,,
mesi,,
e,,
una,,
multa,,
di,,
300,,
euro,,
a,,
testa,,
",",,
ma,,
per,,
loro,,
si,,
sono,,
già,,
riaperte,,
le,,
porte,,
del,,
carcere,,
dove,,
erano,,
stati,,
accompagnati,,
sabato,[54503]TE,
mattina,[54503]TE,
.,,
La,,
coppia,,
-,,
residente,,
a,,
Fiorano,[54508]NER_LOC,
e,,
Scandiano,"[54509]NER_PER, [54514]DBPEDIA",
",",,
lui,,
23,,
anni,,
e,,
lei,,
24,,
-,,
erano,,
stati,,
bloccati,,
nel,,
corso,,
di,,
un,,
blitz,,
da,,
parte,,
degli,,
agenti,,
del,,
commissariato,,
",",,
che,,
li,,
avevano,,
sorpresi,,
mentre,,
recuperavano,,
alcune,,
matasse,,
di,,
rame,[54515]DBPEDIA,
",",,
pronte,,
ad,,
essere,,
vendute,,
sul,,
mercato,,
nero,,
",",,
accatastate,,
nei,,
capannoni,,
dismessi,,
della,,
ceramica,,
e,,
trasformati,,
in,,
magazzino,,
abusivo,,
.,,
M,[54510]NER_PER,
.,[54510]NER_PER,
R,[54510]NER_PER,
.,[54510]NER_PER,
e,,
C,[54511]NER_PER,
.,[54511]NER_PER,
G,[54511]NER_PER,
.,[54511]NER_PER,
non,,
pensavano,,
di,,
essere,,
sorpresi,,
e,,
il,,
fermo,,
è,,
stato,,
inatteso,,
.,,
Ma,,
l,,
',,
adrenalina,[54516]DBPEDIA,
del,,
momento,,
ha,,
fatto,,
il,,
resto,,
:,,
negli,,
uffici,,
della,,
polizia,[54512]NER_ORG,
hanno,,
infatti,,
devastato,,
arredi,,
e,,
suppellettili,,
",",,
incassando,,
anche,,
una,,
denuncia,,
per,,
danneggiamento,,
aggravato,,
e,,
resistenza,,
a,,
pubblico,,
ufficiale,,
.,,
