token,label,source of relation
FORMIGINE,[41362]DBPEDIA,
.,,
Denunciati,,
a,,
piede,,
libero,,
dai,,
carabinieri,[41360]NER_ORG,
per,,
un,,
furto,,
perpetrato,,
presso,,
un,,
',,
area,,
di,,
servizio,,
lungo,,
la,,
tangenziale,,
“,,
Modena,[41363]DBPEDIA,
-,[41363]DBPEDIA,
Sassuolo,[41363]DBPEDIA,
”,,
.,,
I,,
due,,
ladri,,
",",,
entrambi,,
36enni,,
",",,
l,,
',,
uomo,,
siciliano,,
ma,,
da,,
tempo,,
residente,,
in,,
provincia,[41361]NER_LOC,
di,[41361]NER_LOC,
Parma,"[41361]NER_LOC, [41364]DBPEDIA",
",",,
e,,
la,,
donna,,
reggiana,,
",",,
nella,,
nottata,,
del,,
29,[41359]TE,
dicembre,[41359]TE,
",",,
con,,
degli,,
arnesi,,
atti,,
allo,,
scasso,,
",",,
forzavano,,
la,,
colonnina,,
“,,
self,,
-,,
service,,
hx24,,
”,,
presente,,
nell,,
',,
area,,
di,,
servizio,,
",",,
riuscendo,,
ad,,
asportare,,
dall,,
',,
interno,,
circa,,
500,,
euro,,
",",,
somma,,
derivante,,
dai,,
rifornimenti,,
effettuati,,
dagli,,
automobilisti,,
.,,
I,,
due,,
sono,,
stati,,
identificati,,
grazie,,
alla,,
videosorveglianza,,
.,,
