token,label,source of relation
Ha,,
deciso,,
di,,
raccontare,,
la,,
sua,,
verità,,
l,,
',,
autotrasportatore,,
30enne,,
arrestato,,
l,,
',,
11,,
gennaio,[136227]TE,
scorso,[136227]TE,
a,,
seguito,,
di,,
un,,
controllo,,
di,,
routine,,
a,,
Modena,"[136231]NER_LOC, [136236]DBPEDIA",
Nord,[136231]NER_LOC,
da,,
cui,,
emerse,,
il,,
trasporto,,
di,,
un,,
',,
ingente,,
quantità,,
di,,
droga,,
:,,
gli,,
uomini,,
della,,
polizia,[136232]NER_ORG,
Stradale,[136232]NER_ORG,
di,,
Modena,"[136233]NER_LOC, [136237]DBPEDIA",
Nord,[136233]NER_LOC,
e,,
della,,
Guardia,[136234]NER_ORG,
di,[136234]NER_ORG,
Finanza,[136234]NER_ORG,
rinvennero,,
ben,,
nascosti,,
nel,,
carico,,
21,,
chili,,
e,,
722,,
grammi,,
di,,
cocaina,,
pura,,
al,,
98,,
%,,
.,,
Da,,
qui,,
l,,
',,
immediato,,
arresto,,
del,,
giovane,,
",",,
di,,
origine,,
greca,,
",",,
condotto,,
nel,,
carcere,,
di,,
Sant,,
',,
Anna,[136235]NER_PER,
.,,
Da,,
lì,,
ieri,[136228]TE,
",",,
in,,
videocollegamento,,
",",,
ha,,
detto,,
di,,
voler,,
rendere,,
spontanee,,
dichiarazioni,,
",",,
nella,,
speranza,,
di,,
poter,,
alleggerire,,
la,,
sua,,
posizione,,
.,,
Sia,,
il,,
pm,,
che,,
il,,
giudice,,
hanno,,
accettato,,
",",,
fissando,,
l,,
',,
udienza,,
il,[136229]TE,
2,[136229]TE,
luglio,[136229]TE,
alle,,
12,[136230]TE,
:,,
con,,
tutta,,
probabilità,,
ci,,
sarà,,
un,,
contro,,
interrogatorio,,
.,,
Le,,
forze,,
dell,,
',,
ordine,,
hanno,,
stimato,,
che,,
quella,,
quantità,,
di,,
droga,,
sul,,
mercato,,
avrebbe,,
avuto,,
un,,
valore,,
di,,
3,,
milioni,,
di,,
euro,,
.,,
—,,
