token,label,source of relation
SASSUOLO,[94010]DBPEDIA,
.,,
Nei,,
giorni,,
scorsi,,
i,,
militari,,
della,,
Guardia,[93997]NER_ORG,
di,[93997]NER_ORG,
Finanza,[93997]NER_ORG,
del,[93997]NER_ORG,
Comando,[93997]NER_ORG,
Provinciale,[93997]NER_ORG,
di,[93997]NER_ORG,
Modena,"[93997]NER_ORG, [94011]DBPEDIA",
hanno,,
portato,,
a,,
termine,,
una,,
complessa,,
attività,,
investigativa,,
",",,
durata,,
oltre,,
un,,
anno,,
",",,
che,,
ha,,
portato,,
all,,
',,
individuazione,,
di,,
una,,
rilevante,,
frode,,
fiscale,,
posta,,
in,,
essere,,
da,,
diverse,,
società,,
con,,
sede,,
legale,,
in,,
differenti,,
parti,,
di,,
Italia,"[93998]NER_LOC, [94012]DBPEDIA",
",",,
ed,,
in,,
particolare,,
nelle,,
Province,,
di,,
Verona,"[93999]NER_LOC, [94013]DBPEDIA",
e,,
Reggio,[94000]NER_LOC,
Emilia,[94000]NER_LOC,
",",,
ma,,
tutte,,
operanti,,
di,,
fatto,,
nel,,
territorio,,
del,,
“,,
Distretto,,
Ceramico,,
”,,
nel,,
settore,,
della,,
vendita,,
di,,
parti,,
di,,
ricambio,,
per,,
macchinari,,
utilizzati,,
nell,,
',,
industria,[94014]DBPEDIA,
ceramica,,
.,,
Dodici,,
le,,
persone,,
che,,
",",,
a,,
vario,,
titolo,,
",",,
sono,,
state,,
segnalate,,
alla,,
Procura,[94001]NER_ORG,
della,[94001]NER_ORG,
Repubblica,[94001]NER_ORG,
di,,
Modena,"[94002]NER_LOC, [94015]DBPEDIA",
diretta,,
dal,,
Procuratore,,
–,,
dott,,
.,,
Paolo,[94003]NER_PER,
Giovagnoli,[94003]NER_PER,
-,,
in,,
quanto,,
ritenute,,
responsabili,,
dei,,
reati,,
di,,
emissione,,
ed,,
utilizzo,,
di,,
fatture,,
per,,
operazioni,,
inesistenti,,
",",,
occultamento,,
di,,
scritture,,
contabili,,
e,,
truffa,,
aggravata,,
dal,,
danno,,
patrimoniale,,
di,,
rilevante,,
entità,,
.,,
Nel,,
dettaglio,,
",",,
il,,
lavoro,,
svolto,,
dai,,
finanzieri,,
della,,
Compagnia,[94004]NER_ORG,
di,[94004]NER_ORG,
Sassuolo,"[94004]NER_ORG, [94016]DBPEDIA",
",",,
sotto,,
la,,
direzione,,
dal,,
Sostituto,[94005]NER_ORG,
Procuratore,[94005]NER_ORG,
della,[94005]NER_ORG,
Procura,[94005]NER_ORG,
di,,
Modena,"[94006]NER_LOC, [94017]DBPEDIA",
-,,
Dott,,
.,,
ssa,,
Francesca,[94007]NER_PER,
Graziano,[94007]NER_PER,
-,,
ha,,
permesso,,
di,,
smascherare,,
un,,
insidioso,[94018]DBPEDIA,
sistema,,
fraudolento,,
che,,
vedeva,,
l,,
',,
impiego,,
",",,
come,,
strumenti,,
di,,
evasione,,
fiscale,,
",",,
di,,
diverse,,
società,,
non,,
realmente,,
operative,,
",",,
le,,
cc,,
.,,
dd,,
.,,
“,,
cartiere,,
”,,
",",,
alcune,,
delle,,
quali,,
solo,,
sulla,,
carta,,
localizzate,,
in,,
territorio,,
estero,,
in,,
modo,,
da,,
rendere,,
maggiormente,,
difficoltosi,,
i,,
controlli,,
",",,
ma,,
in,,
realtà,,
totalmente,,
gestite,,
dall,,
',,
Italia,"[94008]NER_LOC, [94019]DBPEDIA",
.,,
Le,,
cartiere,,
venivano,,
infatti,,
utilizzate,,
da,,
un,,
unico,,
“,,
direttore,,
d,,
',,
orchestra,,
”,,
ed,,
avevano,,
quale,,
sola,,
“,,
attività,,
imprenditoriale,,
”,,
la,,
creazione,,
di,,
crediti,,
IVA,,
fittizi,,
e,,
l,,
',,
abbattimento,,
dei,,
ricavi,,
con,,
il,,
classico,,
e,,
noto,,
sistema,,
delle,,
“,,
fatture,,
false,,
”,,
",",,
meccanismo,,
di,,
frode,,
fiscale,,
che,,
vede,,
l,,
',,
utilizzo,,
nelle,,
dichiarazioni,,
fiscali,,
di,,
fatture,,
passive,,
relative,,
ad,,
operazioni,,
commerciali,,
in,,
realtà,,
mai,,
avvenute,,
.,,
Gli,,
accertamenti,,
eseguiti,,
dalle,,
Fiamme,,
Gialle,,
sassolesi,,
hanno,,
consentito,,
di,,
quantificare,,
in,,
oltre,,
20,,
milioni,,
di,,
euro,,
l,,
',,
importo,,
complessivo,,
delle,,
fatture,,
per,,
operazioni,,
inesistenti,,
emesse,,
ed,,
utilizzate,,
",",,
la,,
sottrazione,,
di,,
base,,
imponibile,,
ai,,
fini,,
delle,,
imposte,,
dirette,,
per,,
oltre,,
11,,
milioni,,
di,,
euro,,
e,,
l,,
',,
evasione,,
di,,
IVA,,
per,,
oltre,,
3,,
",",,
5,,
milioni,,
di,,
euro,,
.,,
L,,
',,
attenta,,
analisi,,
della,,
documentazione,,
relativa,,
alle,,
società,,
oggetto,,
d,,
',,
indagine,,
acquisita,,
nel,,
corso,,
delle,,
investigazioni,,
ha,,
permesso,,
di,,
appurare,,
come,,
tutti,,
i,,
vantaggi,,
ed,,
i,,
“,,
benefici,,
illeciti,,
”,,
ottenuti,,
mediante,,
l,,
',,
utilizzo,,
di,,
dette,,
false,,
fatture,,
siano,,
stati,,
in,,
buona,,
parte,,
dirottati,,
",",,
tramite,,
l,,
',,
interposizione,,
delle,,
società,,
estere,,
coinvolte,,
",",,
a,,
conti,,
correnti,[93996]TE,
accesi,,
presso,,
istituti,,
finanziari,,
non,,
nazionali,,
e,,
riconducibili,,
agli,,
indagati,,
che,,
poi,,
provvedevano,,
a,,
recuperare,,
dette,,
somme,,
di,,
denaro,,
attraverso,,
continui,,
prelievi,,
di,,
contanti,,
presso,,
bancomat,,
ubicati,,
nella,,
Provincia,[94009]NER_LOC,
di,[94009]NER_LOC,
Modena,[94009]NER_LOC,
.,,
Non,,
pago,,
dell,,
',,
ingente,,
frode,,
in,,
danno,,
dell,,
',,
Erario,,
",",,
il,,
principale,,
indagato,,
ha,,
pensato,,
bene,,
di,,
acquisire,,
ulteriori,,
vantaggi,,
economici,,
truffando,,
alcuni,,
suoi,,
fornitori,,
non,,
saldando,,
debiti,,
per,,
oltre,,
400,,
.,,
000,,
euro,,
derivanti,,
dall,,
',,
acquisto,,
di,,
materiale,,
.,,
Il,,
meccanismo,,
truffaldino,,
era,,
tanto,,
semplice,,
quanto,,
insidioso,,
per,,
le,,
imprese,,
coinvolte,,
.,,
L,,
',,
imprenditore,,
acquistava,,
il,,
materiale,,
tramite,,
una,,
delle,,
sue,,
società,,
italiane,,
provvedendo,,
alla,,
sua,,
immediata,,
rivendita,,
alle,,
società,,
estere,,
da,,
lui,,
gestite,,
.,,
La,,
merce,,
in,,
parola,,
",",,
nonostante,,
quanto,,
falsamente,,
attestato,,
dall,,
',,
indagato,,
sui,,
documenti,,
di,,
trasporto,,
",",,
non,,
varcava,,
mai,,
i,,
confini,,
nazionali,,
ma,,
veniva,,
nascosta,,
in,,
magazzini,,
riferibili,,
ad,,
altre,,
società,,
dallo,,
stesso,,
gestite,,
e,,
rivenduta,,
a,,
prezzi,,
inferiori,,
rispetto,,
alla,,
media,,
del,,
settore,,
inquinando,,
",",,
in,,
questo,,
modo,,
",",,
ancor,,
di,,
più,,
il,,
mercato,,
.,,
Al,,
contempo,,
",",,
la,,
prima,,
società,,
acquirente,,
non,,
provvedeva,,
a,,
pagare,,
il,,
prezzo,,
pattuito,,
per,,
la,,
merce,,
ricevuta,,
adducendo,,
vizi,,
sulla,,
qualità,,
del,,
materiale,,
ricevuto,,
.,,
Dopo,,
breve,,
tempo,,
",",,
la,,
società,,
italiana,,
debitrice,,
veniva,,
fatta,,
sparire,,
lasciando,,
i,,
fornitori,,
senza,,
possibilità,,
di,,
rivalersi,,
su,,
alcun,,
soggetto,,
per,,
ottenere,,
il,,
pagamento,,
della,,
merce,,
venduta,,
.,,
