token,label,source of relation
MARANELLO,,
.,,
Si,,
è,,
aperto,,
ieri,[77248]TE,
presso,,
il,,
quartier,,
generale,,
della,,
Ferrari,[77251]NER_ORG,
",",,
alla,,
presenza,,
del,,
direttore,,
centrale,,
delle,,
Specialità,,
della,,
Polizia,[77252]NER_ORG,
",",,
Roberto,[77253]NER_PER,
Sgalla,[77253]NER_PER,
",",,
il,,
terzo,,
“,,
Meeting,,
of,,
vehicle,,
Identification,,
Expert,,
”,,
in,,
cui,,
i,,
rappresentanti,,
delle,,
forze,[77254]NER_ORG,
di,[77254]NER_ORG,
polizia,[77254]NER_ORG,
dei,,
27,,
Paesi,,
europei,,
aderenti,,
",",,
con,,
la,,
partnership,[77255]NER_ORG,
di,[77255]NER_ORG,
Europol,"[77255]NER_ORG, [77273]DBPEDIA",
",",,
si,,
incontrano,,
per,,
confrontarsi,,
su,,
tematiche,,
relative,,
al,,
traffico,,
internazionale,,
di,,
veicoli,,
rubati,,
ed,,
ai,,
sistemi,,
di,,
sicurezza,,
adottati,,
dalle,,
case,,
automobilistiche,,
d,,
',,
Europa,[77256]NER_LOC,
.,,
Il,,
gruppo,,
di,,
lavoro,,
internazionale,,
",",,
denominato,,
EuVID,,
(,,
European,[77257]NER_ORG,
Vehicle,[77257]NER_ORG,
Identification,[77257]NER_ORG,
Database,[77257]NER_ORG,
),,
",",,
del,,
quale,,
fa,,
parte,,
anche,,
la,,
polizia,,
stradale,,
italiana,,
già,,
dal,,
2001,[77274]DBPEDIA,
",",,
si,,
riunisce,,
ogni,,
anno,,
e,,
",",,
grazie,,
alla,,
collaborazione,,
ormai,,
consolidata,,
con,,
le,,
case,,
costruttrici,,
automobilistiche,,
",",,
aggiorna,,
periodicamente,,
un,,
apposito,,
data,,
base,,
contenente,,
i,,
dati,,
identificativi,,
di,,
autovetture,,
",",,
autocarri,,
",",,
motocicli,,
e,,
macchine,,
operatrici,,
e,,
di,,
cantiere,,
dei,,
maggiori,,
produttori,,
mondiali,,
nonchè,,
i,,
diversi,,
modelli,,
di,,
documenti,,
di,,
circolazione,,
di,,
oltre,,
50,,
Paesi,,
.,,
Il,,
data,,
base,,
",",,
attualmente,[77249]TE,
in,,
uso,,
alle,,
squadre,,
investigative,,
europee,,
",",,
si,,
è,,
rivelato,,
uno,,
strumento,,
operativo,,
prezioso,[77275]DBPEDIA,
nelle,,
attività,,
di,,
identificazione,,
dei,,
veicoli,,
",",,
o,,
parti,,
di,,
essi,,
",",,
destinati,,
al,,
mercato,,
illegale,,
.,,
L,,
',,
incontro,,
si,,
concluderà,,
oggi,[77250]TE,
con,,
la,,
visita,,
guidata,,
degli,,
stabilimenti,,
della,,
prestigiosa,,
Casa,,
Ferrari,,
che,,
ospita,,
l,,
',,
evento,,
.,,
Il,,
furto,,
d,,
',,
auto,,
è,,
un,,
reato,,
diffusissimo,,
:,,
nel,,
2017,,
la,,
media,,
giornaliera,,
di,,
mezzi,,
rubati,,
in,,
Italia,"[77258]NER_LOC, [77276]DBPEDIA",
è,,
stata,,
di,,
403,,
",",,
come,,
riportato,,
dal,,
Corriere,[77259]NER_ORG,
della,[77259]NER_ORG,
Sera,[77259]NER_ORG,
.,,
E,,
il,,
ladro,,
di,,
auto,,
è,,
tutt,,
',,
altro,,
che,,
uno,,
sprovveduto,,
.,,
Si,,
tratta,,
di,,
veri,,
e,,
propri,,
hacker,[77277]DBPEDIA,
",",,
in,,
grado,,
di,,
forzare,,
i,,
sistemi,,
di,,
sicurezza,,
delle,,
vetture,,
.,,
Per,,
farlo,,
utilizzano,,
sofisticati,,
congegni,,
elettronici,,
(,,
chiamati,,
jammer,[77278]DBPEDIA,
o,,
Rf,[77260]NER_ORG,
Sniffer,"[77260]NER_ORG, [77279]DBPEDIA",
),,
",",,
con,,
cui,,
clonano,,
